idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
29,"Rhymefest, Mikkey Halsted, Miss Criss, and Shayla G.",Jay-Z and Alicia Keys,0.0006957054138183594,0.8715686798095703,0.3018992245197296,0.15384615384615385,0.15384615384615385
30,Taylor Swift's.,Taylor Swift,0.0007369518280029297,0.29698848724365234,0.8079578876495361,0.8,0.8
31,Montserrat Caballé.,"Montserrat Caballé, Barcelona",0.0006611347198486328,0.3724648952484131,0.841294527053833,0.8,0.8
32,September 2010.,September 2010,0.0007395744323730469,0.3351023197174072,0.9740794897079468,1.0,1.0
33,2009.,2009,0.0006680488586425781,0.29615044593811035,0.9539592266082764,1.0,1.0
34,Pastelle Clothing,Good Water Store and Café,0.0006000995635986328,0.2591979503631592,0.13341058790683746,0.0,0.0
35,David Bowie.,David Bowie,0.0006477832794189453,0.2558319568634033,0.9710356593132019,1.0,1.0
36,180.,over 180,0.0006129741668701172,0.25752806663513184,0.8869874477386475,0.6666666666666666,0.6666666666666666
37,There is no information about the first public video-conference in the given context.,1995,0.0005631446838378906,0.7567412853240967,0.12853044271469116,0.0,0.0
38,"Over 120,000 fans.","120,000",0.0006773471832275391,0.4096858501434326,0.5761658549308777,0.6666666666666666,0.6666666666666666
39,"""Radio Ga Ga"".",Radio Ga Ga,0.0005819797515869141,0.3331427574157715,0.8993978500366211,1.0,1.0
40,Approximately 1.1 million.,"United States, which was already home to over 10,000 Salvadorans, making Salvadorans Americans the fourth-largest Hispanic and Latino American group",0.0006308555603027344,0.4090437889099121,0.22379174828529358,0.0,0.0
41,John Deacon.,John Deacon,0.0006494522094726562,0.2958500385284424,0.9826853275299072,1.0,1.0
42,None mentioned.,Aretha Franklin,0.00067138671875,0.2575550079345703,0.09967444837093353,0.0,0.0
43,50 Cent.,50 Cent,0.0006458759307861328,0.29623889923095703,0.970352053642273,1.0,1.0
44,1821.,"A large influx of Americans soon followed, originally with the approval of Mexico's president. In 1836",0.0006036758422851562,0.29375600814819336,0.3764924108982086,0.0,0.0
45,2002.,2002,0.0006151199340820312,0.29491376876831055,0.9519264101982117,1.0,1.0
46,The 1980s.,1990s,0.0005795955657958984,0.370347261428833,0.682655930519104,0.0,0.0
47,"October 1, 2011.","October 1, 2011",0.0005834102630615234,0.44750022888183594,0.9878571629524231,1.0,1.0
48,"No, there is no state with an officially declared bilingual status, but some states, like New Mexico, provide bilingual legislated notices and official documents.","Some states, such as New Mexico, provide bilingual legislated notices and official documents",0.0005314350128173828,1.2879023551940918,0.7999018430709839,0.5945945945945945,0.5945945945945945
49,The audience at Live Aid.,Joe Weinberger,0.0005934238433837891,0.3725576400756836,0.03573106974363327,0.0,0.0
50,Europe.,Europe,0.0005733966827392578,0.21878671646118164,0.9180409908294678,1.0,1.0
51,"135,000 people.","135,000",0.0006215572357177734,0.37234067916870117,0.7191776633262634,0.8,0.8
52,The telethon.,large arenas,0.0007328987121582031,0.2963526248931885,0.08558902889490128,0.0,0.0
53,The Magic Tour.,A Kind of Magic,0.0007085800170898438,0.29660534858703613,0.49854302406311035,0.28571428571428575,0.28571428571428575
54,The 2015 BRIT Awards.,2015 BRIT Awards,0.0007038116455078125,0.44948530197143555,0.9660239219665527,0.8571428571428571,0.8571428571428571
55,2005-2006.,Between 2005 and 2006,0.0007300376892089844,0.40848469734191895,0.8683040142059326,0.6666666666666666,0.6666666666666666
56,His skin color.,race,0.0006520748138427734,0.29677438735961914,0.42134085297584534,0.0,0.0
57,He didn't go on tour with another artist while promoting his 6th album.,Kendrick Lamar,0.0005908012390136719,0.7931718826293945,0.27473241090774536,0.0,0.0
58,Fatburger.,Fatburger,0.0006825923919677734,0.25821924209594727,0.975612998008728,1.0,1.0
59,1992.,1992,0.000698089599609375,0.29533863067626953,0.9641321897506714,1.0,1.0
60,The Spanish language has been present in the United States since the 16th and 17th centuries.,The Spanish language has been present in what is now the United States since the 16th and 17th centuries,0.0006513595581054688,0.9458839893341064,0.9581829905509949,0.9142857142857143,0.9142857142857143
61,Innuendo.,Innuendo,0.0007295608520507812,0.29412150382995605,0.9255059957504272,1.0,1.0
62,De La Lane Studios.,De La Lane Studios,0.000652313232421875,0.3338634967803955,0.9865620732307434,1.0,1.0
63,Best New Artist.,Best New Artist,0.0006427764892578125,0.29519200325012207,0.9723608493804932,1.0,1.0
64,The Beatles.,Guns N' Roses,0.0005919933319091797,0.2574348449707031,0.3848097324371338,0.0,0.0
65,"Yes, Spanish is the most widely taught non-English language in American secondary schools and colleges.",More than 1.4 million university students were enrolled in language courses,0.0006036758422851562,0.8673429489135742,0.4827312231063843,0.14285714285714288,0.07142857142857144
66,There is no information about Kanye West's activities at the age of 5 in the given context.,writing poetry,0.0006473064422607422,0.9075162410736084,0.08040060102939606,0.0,0.0
67,"To escape economic fluctuations, earn a higher salary, and flee from president Hugo Chávez's policies.","Many Venezuelans settled in the United States with hopes of receiving a better education, only to remain in there following graduation.",0.0006358623504638672,0.9443347454071045,0.48119014501571655,0.10526315789473684,0.05263157894736842
68,Luciano Pavarotti.,Pavarotti,0.0005936622619628906,0.3724336624145508,0.7292300462722778,0.6666666666666666,0.6666666666666666
69,Elton John.,Elton John,0.0006010532379150391,0.29583263397216797,0.9681122303009033,1.0,1.0
70,DW Kanye West.,DW Kanye West,0.0006196498870849609,0.2955591678619385,0.982103705406189,1.0,1.0
71,There is no information in the given context about Queen getting a boost in North American sales due to being featured in a movie.,1992,0.0005781650543212891,1.0992085933685303,0.10804135352373123,0.0,0.0
72,1979.,1979,0.0006651878356933594,0.297107458114624,0.9622029662132263,1.0,1.0
73,"December 21, 2013.","December 21, 2013",0.0006740093231201172,0.4497346878051758,0.981919527053833,1.0,1.0
74,The Life of Pablo.,The Life of Pablo,0.0007424354553222656,0.33348774909973145,0.989870548248291,1.0,1.0
75,Roc-A-Fella Records.,Island Def Jam,0.0006251335144042969,0.37215638160705566,0.17642565071582794,0.0,0.0
76,PictureTel Corp.,PictureTel Corp.,0.0006089210510253906,0.2935454845428467,1.000000238418579,1.0,1.0
77,Videoconferencing is commonly used for group meetings and remote communication.,tele-medical,0.0005681514739990234,0.6782808303833008,0.20878858864307404,0.0,0.0
78,1990s.,1990s,0.0008094310760498047,0.33427929878234863,0.9525458216667175,1.0,1.0
79,The School of the Art Institute of Chicago.,Art Institute of Chicago,0.0006883144378662109,0.48655009269714355,0.9336158037185669,0.6666666666666666,0.6666666666666666
80,"""Bohemian Rhapsody""",Bohemian Rhapsody,0.0006551742553710938,0.4487900733947754,0.9617322087287903,1.0,1.0
81,There is no mention of a famous British artist working with Kanye on multiple singles in the given context.,Paul McCartney,0.0007026195526123047,0.9077785015106201,0.26201358437538147,0.0,0.0
82,Approximately 1.1 million.,"By 2008, there were about 1.1 million Salvadoran immigrants in the United States.",0.0007224082946777344,0.4088890552520752,0.48680776357650757,0.3333333333333333,0.3333333333333333
83,U2.,U2,0.0006945133209228516,0.2555689811706543,0.9680662155151367,1.0,1.0
84,Highlander.,Highlander,0.0007467269897460938,0.21849870681762695,0.98032546043396,1.0,1.0
85,Six minutes.,six-minute,0.0005862712860107422,0.2580699920654297,0.8498767018318176,1.0,1.0
86,"Madison Square Garden, New York.",Madison Square Garden,0.0005958080291748047,0.4097292423248291,0.9191423654556274,0.7499999999999999,0.7499999999999999
87,Queen + Paul Rodgers.,Queen + Paul Rodgers,0.0005724430084228516,0.3321037292480469,0.9871069192886353,1.0,1.0
88,Mixed-to-negative reviews.,mixed-to-negative,0.0005927085876464844,0.33234691619873047,0.5873809456825256,0.8571428571428571,0.8571428571428571
89,"""Another One Bites the Dust""",Another One Bites the Dust,0.0005657672882080078,0.44780945777893066,0.8248350620269775,1.0,1.0
90,There is no mention of a specific year for Kanye's biggest controversy in the given context.,2009,0.0006432533264160156,0.8300125598907471,0.31353139877319336,0.0,0.0
91,Yeezus.,Yeezus,0.0005629062652587891,0.33409810066223145,0.9499840140342712,1.0,1.0
92,Polycom.,Polycom,0.0006477832794189453,0.23720145225524902,0.9692018032073975,1.0,1.0
93,70 miles (110 km),70 miles,0.0006349086761474609,0.4106271266937256,0.8487489819526672,0.6666666666666666,0.6666666666666666
94,Adam Lambert and Kris Allen.,Adam Lambert and Kris Allen,0.0005624294281005859,0.37116169929504395,0.9900563955307007,1.0,1.0
95,2013.,2013,0.0006079673767089844,0.2963521480560303,0.9337419867515564,1.0,1.0
96,Media space.,the Media space,0.0006339550018310547,0.2561378479003906,0.8949412703514099,0.8,0.8
97,The text does not mention Kanye's children with Kim.,2,0.0005710124969482422,0.563788652420044,-0.03587893396615982,0.0,0.0
98,Yeezus.,Yeezus,0.0007269382476806641,0.33406591415405273,0.9499840140342712,1.0,1.0
99,"""We Are the Champions""",We Are the Champions,0.0006384849548339844,0.3532571792602539,0.8640385866165161,1.0,1.0
100,2010.,November 2010,0.0005538463592529297,0.29510951042175293,0.730455756187439,0.6666666666666666,0.6666666666666666
101,"Yes, political instability and the Contra War.",the economic collapse of the country many more Nicaraguans migrated to the United States amongst other countries.,0.0005927085876464844,0.524712324142456,0.30638831853866577,0.08333333333333333,0.08333333333333333
102,"No, the US government operates primarily in English, but some states like New Mexico conduct business in both English and Spanish.",politicians fluent in Spanish-speak in Spanish to Hispanic majority constituencies,0.0006809234619140625,1.060746192932129,0.4666236639022827,0.18749999999999997,0.18749999999999997
103,Mercury and all those that die too soon.,Mercury,0.0007061958312988281,0.48648786544799805,0.7432873249053955,0.2222222222222222,0.2222222222222222
104,Katy Perry.,Katy Perry,0.0007236003875732422,0.2574758529663086,0.9714666604995728,1.0,1.0
105,No I.D.,DJ No I.D.,0.000675201416015625,0.29514575004577637,0.5737583637237549,0.8571428571428571,0.8571428571428571
106,Kazakhstan.,Kazakhstan,0.0006113052368164062,0.21962380409240723,0.9537069797515869,1.0,1.0
107,There is no information about the United States' history in the given context.,"The state outside the Gadsden Purchase of 1853 was part of the New Mexico Territory until 1863, when the western half was made into the Arizona Territory.",0.0005896091461181641,0.7166635990142822,0.17993688583374023,0.15,0.15
108,Electropop sound.,electropop,0.0006036758422851562,0.33313870429992676,0.8006315231323242,0.6666666666666666,0.6666666666666666
109,Rolling Stone.,Rolling Stone,0.0005671977996826172,0.2548086643218994,0.9719438552856445,1.0,1.0
110,"No, it was not always the case.",following the precedent set by the Bill Clinton administration. Official Spanish translations are available at WhiteHouse.gov.,0.0005421638488769531,0.4846067428588867,0.028261037543416023,0.08333333333333333,0.08333333333333333
111,"Nanjing, China.","Nanjing, China",0.0005533695220947266,0.333981990814209,0.9707059860229492,1.0,1.0
112,A foreigner in his class in China.,a producer,0.0006422996520996094,0.48689818382263184,0.229699045419693,0.22222222222222224,0.22222222222222224
113,There is no mention of a man being almost ready to give Kanye a record deal in the given context.,Joe Weinberger,0.0005764961242675781,0.9472286701202393,0.09822864830493927,0.0,0.0
114,Pusha T.,Pusha T,0.0006554126739501953,0.2959630489349365,0.9792689085006714,1.0,1.0
115,Zane Lowe.,Zane Lowe,0.0006470680236816406,0.29474902153015137,0.9857469797134399,1.0,1.0
116,"Nicaraguans came to America due to political instability, the Sandinista revolution, and the Contra War in the 1970s and 1980s.",political instability during the end of the 1970s and the 1980s,0.0005490779876708984,1.444760799407959,0.49973052740097046,0.5161290322580645,0.45161290322580644
117,6 songs.,6,0.0007529258728027344,0.29730868339538574,0.5353614687919617,0.6666666666666666,0.6666666666666666
118,Over 150 million records.,over 150 million,0.0007183551788330078,0.37322020530700684,0.6762009859085083,0.8571428571428571,0.8571428571428571
119,"Hyde Park, London.","Hyde Park, London",0.0006496906280517578,0.33149123191833496,0.9836026430130005,1.0,1.0
120,"January 10, 2008.","January 10, 2008",0.0006060600280761719,0.4499688148498535,0.9822491407394409,1.0,1.0
121,A secret location.,Dominion Theatre,0.0006461143493652344,0.2941265106201172,0.18901342153549194,0.0,0.0
122,"300,000.","300,000",0.0006544589996337891,0.33365702629089355,0.9661645889282227,1.0,1.0
123,The US federal government made English the primary language of instruction in Puerto Rican high schools.,making them use English as the primary language of instruction in their high schools.,0.0006322860717773438,0.794438362121582,0.6124999523162842,0.6000000000000001,0.6000000000000001
124,Mobile devices.,desktop,0.0006508827209472656,0.25487732887268066,0.384694904088974,0.0,0.0
125,Four.,four,0.0006380081176757812,0.21731829643249512,0.9432603716850281,1.0,1.0
126,Florence.,Florence,0.0006129741668701172,0.21841120719909668,0.9752175807952881,1.0,1.0
127,There is no mention of a venue in Canada in the given context.,Montreal Forum,0.0005950927734375,0.677905797958374,0.31442689895629883,0.0,0.0
128,Jane's Addiction.,Jane's Addiction,0.0005943775177001953,0.29628968238830566,0.9844748377799988,1.0,1.0
129,1977,1977,0.0006425380706787109,0.2572472095489502,1.0,1.0,1.0
130,Peter Grant.,Peter Grant,0.0006492137908935547,0.2563481330871582,0.9781668782234192,1.0,1.0
131,David Bowie.,David Bowie,0.0006606578826904297,0.25588011741638184,0.9710356593132019,1.0,1.0
132,2011.,2011,0.0005688667297363281,0.29572534561157227,0.9571799039840698,1.0,1.0
133,There is no mention of Live Aid in the given context.,Wembley,0.0005352497100830078,0.6005337238311768,0.020275522023439407,0.0,0.0
134,Matt Lauer.,Matt Lauer,0.0006597042083740234,0.2963120937347412,0.9815760850906372,1.0,1.0
135,Michael Jackson.,Michael Jackson,0.0006825923919677734,0.2583887577056885,0.9537670612335205,1.0,1.0
136,"""Save Me""",Tie Your Mother Down,0.0006122589111328125,0.29431867599487305,0.21344082057476044,0.0,0.0
137,Matthew Trammell,Matthew Trammell,0.0006206035614013672,0.29636263847351074,1.0,1.0,1.0
138,"February 26, 2015.","February 26, 2015",0.0005946159362792969,0.44888949394226074,0.9758421182632446,1.0,1.0
139,George Bush.,George Bush,0.0005612373352050781,0.2575221061706543,0.9396833181381226,1.0,1.0
140,Misdemeanor battery and attempted grand theft.,misdemeanor criminal battery and attempted grand theft,0.0005664825439453125,0.524925947189331,0.938356339931488,0.923076923076923,0.923076923076923
141,Tidal.,Tidal,0.0005719661712646484,0.2569003105163574,0.9436078071594238,1.0,1.0
142,Wembley Stadium in London.,London's Wembley Stadium,0.0005490779876708984,0.4086649417877197,0.9450905323028564,0.75,0.5
143,There is no information about a South African city participating in a video-conference in the given context.,Cape Town,0.0006082057952880859,0.9080581665039062,0.3530741333961487,0.0,0.0
144,"50,000.","50,000",0.0007519721984863281,0.33391380310058594,0.9701232314109802,1.0,1.0
145,Alexis Phifer.,Alexis Phifer,0.00061798095703125,0.2952463626861572,0.9874973297119141,1.0,1.0
146,Red Special.,Red Special,0.0006570816040039062,0.25580501556396484,0.9720155596733093,1.0,1.0
147,"""Bohemian Rhapsody""",Bohemian Rhapsody,0.0005974769592285156,0.45041656494140625,0.9617322087287903,1.0,1.0
148,Queen Forever.,Queen Forever,0.0006513595581054688,0.25751471519470215,0.9755171537399292,1.0,1.0
149,"October 1, 2011.","March 6, 2012",0.0005855560302734375,0.44907689094543457,0.8101624250411987,0.0,0.0
150,Grease musical.,Grease,0.0005829334259033203,0.29558348655700684,0.760493278503418,0.6666666666666666,0.6666666666666666
151,Videoconferencing is commonly used for group meetings and remote communication.,deaf Video Relay Service,0.0005350112915039062,0.678473949432373,0.4585854113101959,0.0,0.0
152,The College Dropout.,The College Dropout,0.0007097721099853516,0.2966930866241455,0.9898385405540466,1.0,1.0
153,There is no mention of Freddie Mercury disclosing a disease in the given context.,AIDS,0.0006330013275146484,0.7165791988372803,0.2685251832008362,0.0,0.0
154,"""Bohemian Rhapsody""",Bohemian Rhapsody,0.0005860328674316406,0.44738054275512695,0.9617322087287903,1.0,1.0
155,August 2006.,August 2006,0.0005741119384765625,0.33361077308654785,0.9594407677650452,1.0,1.0
156,Yeezy Boosts.,Yeezy Season 1,0.0006763935089111328,0.3709092140197754,0.5665148496627808,0.4,0.4
157,"150,000 people.","150,000",0.0006480216979980469,0.3714182376861572,0.7028061151504517,0.8,0.8
158,There is no mention of Kanye going public with his DONDA company in the given context.,"January 5, 2012",0.0006530284881591797,0.8306114673614502,0.0585995689034462,0.0,0.0
159,"""Niggas in Paris""","""Niggas in Paris""",0.0006237030029296875,0.40900158882141113,1.000000238418579,1.0,1.0
160,His skin color.,his race,0.0006029605865478516,0.2964766025543213,0.6390896439552307,0.4,0.4
161,"Yes, the Spanish have a significant legacy in the United States from their forefathers, with many cities and regions having a strong Hispanic influence.","after the French and Indian War, further extending the Spanish influence throughout modern-day United States of America.",0.0005793571472167969,1.2526767253875732,0.619124174118042,0.3333333333333333,0.1904761904761905
162,Number six.,six,0.0006556510925292969,0.2562990188598633,0.705119788646698,0.6666666666666666,0.6666666666666666
163,Four times in the United States.,four,0.0006115436553955078,0.41007232666015625,0.5089958906173706,0.2857142857142857,0.2857142857142857
164,There is no information in the text about a CD produced by Kanye West that was made by a made-up character.,Tell 'Em Why U Madd,0.0006260871887207031,1.0258407592773438,-0.024522293359041214,0.0,0.0
165,Spike Edney is a keyboardist.,keyboardist,0.0007143020629882812,0.4485466480255127,0.5987148284912109,0.33333333333333337,0.33333333333333337
166,Frozen (2013),Frozen,0.0006225109100341797,0.3329193592071533,0.7864157557487488,0.6666666666666666,0.6666666666666666
167,Poetry.,poetry,0.0005598068237304688,0.21926236152648926,0.8706963062286377,1.0,1.0
168,Damon Dash.,No I.D.,0.0005812644958496094,0.2576122283935547,0.16983714699745178,0.0,0.0
169,Amber Rose.,Amber Rose,0.0006625652313232422,0.2568793296813965,0.973321795463562,1.0,1.0
170,16 November 2009.,16 November,0.0006732940673828125,0.4092862606048584,0.7463430166244507,0.8,0.8
171,Tidal.,Tidal,0.0006349086761474609,0.2568669319152832,0.9436078071594238,1.0,1.0
172,Louis Vuitton.,Adidas,0.0005548000335693359,0.3347909450531006,0.4403601288795471,0.0,0.0
173,A Night at the Opera.,A Night at the Opera,0.0006389617919921875,0.3727755546569824,0.9831774234771729,1.0,1.0
174,20 September 2013.,20 September 2013,0.0007119178771972656,0.41094112396240234,0.9728724956512451,1.0,1.0
175,Roc-A-Fella Records.,Roc-A-Fella,0.0006072521209716797,0.3721497058868408,0.827323317527771,0.8571428571428571,0.8571428571428571
176,Heavy metal.,heavy metal,0.0006740093231201172,0.25578999519348145,0.9585772752761841,1.0,1.0
177,There is no mention of Kanye's first child in the given context.,Kim Kardashian,0.0006496906280517578,0.6813080310821533,0.24128392338752747,0.0,0.0
178,"Yes, Miami, where Spanish is the first language.",In the city of Miami today Spanish is the first language mostly due to Cuban immigration.,0.0007665157318115234,0.5622708797454834,0.8353756666183472,0.5,0.5
179,Arnold Schwarzenegger.,Arnold Schwarzenegger,0.0006465911865234375,0.37237977981567383,0.9647566676139832,1.0,1.0
180,Bill Cosby.,Bill Cosby,0.0006949901580810547,0.25768399238586426,0.9743291139602661,1.0,1.0
181,Elvis Presley.,Elvis Presley,0.0006453990936279297,0.2960083484649658,0.9710050225257874,1.0,1.0
182,12 September 2008 in Europe.,2008,0.0005497932434082031,0.48413515090942383,0.6543448567390442,0.33333333333333337,0.33333333333333337
183,8th.,eighth,0.0005648136138916016,0.2950754165649414,0.8982964754104614,0.0,0.0
184,The School of the Art Institute of Chicago.,School of the Art Institute of Chicago,0.0005941390991210938,0.48557496070861816,0.9867316484451294,0.9333333333333333,0.9333333333333333
185,There is no information about the 2015 MTV VMAs in the given context.,Michael Jackson Video Vanguard Award,0.0006051063537597656,0.793926477432251,0.22821912169456482,0.0,0.0
186,"They may rely on Spanish-language media, such as Spanish-language newspapers, TV, and radio, or online news sources.","There are 500 Spanish newspapers, 152 magazines, and 205 publishers in the United States; magazine and local television",0.0006315708160400391,1.0628011226654053,0.5581452250480652,0.16216216216216214,0.16216216216216214
187,10,10,0.0007028579711914062,0.22169160842895508,1.0000001192092896,1.0,1.0
188,2001.,2001,0.0006937980651855469,0.29721903800964355,0.9585505723953247,1.0,1.0
189,Roger Taylor.,Roger Taylor,0.0007345676422119141,0.2582409381866455,0.9789252281188965,1.0,1.0
190,1280 by 720 display resolution.,1280 by 720,0.0006632804870605469,0.486985445022583,0.8162040710449219,0.7499999999999999,0.7499999999999999
191,2012.,2012,0.0006401538848876953,0.2947201728820801,0.9554669857025146,1.0,1.0
192,Increased network bandwidth.,increased network bandwidth,0.0005993843078613281,0.2752342224121094,0.8663709163665771,1.0,1.0
193,The film industry.,film,0.0005884170532226562,0.29476475715637207,0.7222225666046143,0.5,0.5
194,Just days before his death in November 2007.,November 2007,0.0006189346313476562,0.5610527992248535,0.644634485244751,0.4,0.4
195,"""One of the most disgusting moments"" of his presidency.","""one of the most disgusting moments"" of his presidency",0.0006031990051269531,0.6022732257843018,0.9739563465118408,1.0,1.0
196,There is no mention of Kanye in the provided context.,string orchestra,0.0007088184356689453,0.5633296966552734,-0.02340068481862545,0.0,0.0
197,Larry King Live.,Larry King Live,0.0005946159362792969,0.29432201385498047,0.9812213778495789,1.0,1.0
198,1996.,1996,0.0005769729614257812,0.29558825492858887,0.9552468657493591,1.0,1.0
199,Number 2 on the Billboard Hot 100 for 5 weeks.,two,0.0006496906280517578,0.6766417026519775,0.28334084153175354,0.0,0.0
200,2013.,2013,0.0006070137023925781,0.2944631576538086,0.9337419867515564,1.0,1.0
201,3,3,0.0006120204925537109,0.21876025199890137,1.0,1.0,1.0
202,Eight minutes.,eight-minute,0.0005338191986083984,0.2557954788208008,0.8843379020690918,1.0,1.0
203,"New Mexico's Spanish dialect has retained elements of 16th- and 17th-century Spanish and has developed its own vocabulary, with influences from Nahuatl, Pueblo languages, and English.","has developed its own vocabulary. In addition, it contains many words from Nahuatl, the language spoken by the ancient Aztecs of Mexico.",0.0005843639373779297,1.6698360443115234,0.7493630647659302,0.4,0.32
204,Get Well Soon...,Get Well Soon...,0.0006005764007568359,0.2952139377593994,1.0000001192092896,1.0,1.0
205,Kim Kardashian.,Kim Kardashian,0.0005774497985839844,0.2562062740325928,0.9596049785614014,1.0,1.0
206,The Media Player (MP) generates output streams from each endpoint.,The MP,0.0005331039428710938,0.6385202407836914,0.24852460622787476,0.33333333333333337,0.33333333333333337
207,Madison Square Garden.,Tidal,0.0006148815155029297,0.2939770221710205,0.1418888121843338,0.0,0.0
208,"Calvin Veltman found high bilingualism rates and subsequent adoption of English as the preferred language of Hispanics, particularly by the young and native-born.","high bilingualism rates and subsequent adoption of English as the preferred language of Hispanics, particularly by the young and the native-born.",0.0005383491516113281,1.213965654373169,0.8246352672576904,0.9130434782608695,0.9130434782608695
209,Kazakhstan has one of the poorest human rights records in the world.,one of the poorest,0.0006015300750732422,0.6407225131988525,0.4245544672012329,0.5,0.5
210,1.9 billion.,1.9 billion,0.0005443096160888672,0.3720560073852539,0.985984206199646,1.0,1.0
211,1978.,1978,0.0005390644073486328,0.2951624393463135,0.9614052772521973,1.0,1.0
212,Many Venezuelans migrated to the US in the 2000s due to opposition to President Hugo Chávez's economic and political policies.,"In the 2000s, more Venezuelans opposing the economic and political policies of president Hugo Chávez migrated to the United States",0.0007030963897705078,1.214036464691162,0.9110344648361206,0.6976744186046512,0.3255813953488372
213,5 shows.,five,0.0007026195526123047,0.29592204093933105,0.5877692699432373,0.0,0.0
214,The eighth season.,the eighth season,0.000728607177734375,0.2971208095550537,0.9837763905525208,1.0,1.0
215,Roland TR-808 drum machine.,Roland TR-808 drum machine,0.0007114410400390625,0.4108583927154541,0.9626810550689697,1.0,1.0
216,"San Juan, capital of Puerto Rico.","The oldest city in all of the U.S. territory, as of 1898, is San Juan, capital of Puerto Rico",0.0006964206695556641,0.4481534957885742,0.6274275779724121,0.4615384615384615,0.4615384615384615
217,"No, there is no mention of a court ruling in the given context.",the convention ultimately voted 46-39 to revise the earlier clause so that all official proceedings would henceforth be published only in English.,0.0005586147308349609,0.716153621673584,0.329456627368927,0.1111111111111111,0.05555555555555555
218,"None, the text does not mention a specific movie featuring ""Bohemian Rhapsody"".",Wayne's World,0.0006260871887207031,0.8686563968658447,0.17681542038917542,0.0,0.0
