idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
11,"The Portuguese, specifically Captain Manuel Henriques de Noronha, planned the first set of subsidiary forts in 1701.",Portuguese,0.3055477142333984,3.991062879562378,0.2481671869754791,0.1111111111111111,0.1111111111111111,What is Brazil's official language?
12,Telecommunications company.,telecommunications,0.4207720756530761,2.7419023513793945,0.8162104487419128,0.6666666666666666,0.6666666666666666,What kind of company does ANTEL run?
13,1942,1942,0.3633370399475097,2.5332984924316406,1.0,1.0,1.0,In what year did Japan establish a base in New Guinea?
14,"81,774.","81,774",0.3473331928253174,2.7138772010803223,0.983536958694458,1.0,1.0,In 2007 the University of the Republic had a student body of how many people?
15,"Yes, the trophy is decorated with ribbons in the colors of both finalists during the final.","the trophy wears is decorated with ribbons in the colours of both finalists, with the loser's ribbons being removed at the end of the game.",0.2572574615478515,3.5441436767578125,0.8697636127471924,0.5714285714285714,0.5714285714285714,Is the trophy decorated? 
16,Rimer Cardillo,Rimer Cardillo,0.4548389911651611,2.780068635940552,1.0000001192092896,1.0,1.0,Who made the National Institute of Fine Arts?
17,The FA Cup trophy is permanently presented to any club that wins the competition three times.,"the trophy was to be permanently presented to any club which won the competition three times,",0.4755482673645019,3.397306203842163,0.856187641620636,0.6875,0.6875,What happens to multiple cup winners? 
18,September 2006,September 2006,0.6950726509094238,2.2251980304718018,1.0,1.0,1.0,When did Blair announce he was quitting?
19,207,207,0.3117139339447021,2.643929481506348,1.0,1.0,1.0,How many guest rooms does the Sheraton have?
20,Plaza Zabala.,Plaza Zabala,0.2910425662994385,3.042227506637573,0.97856205701828,1.0,1.0,Where is the equestrian statue of Bruno Mauricio de Zabala located? 
21,Romanesque Revival style.,Romanesque Revival style,0.4324805736541748,2.99312162399292,0.960302233695984,1.0,1.0,What stle was the Iglesia Punta Carretas built in?
22,Doncaster,Doncaster,0.8978133201599121,2.130688428878784,1.0,1.0,1.0,Where was Thomas R. Steels a member?
23,BT Sport took over after ESPN.,BT Sport,0.4500656127929687,2.758424758911133,0.7603031396865845,0.5,0.5,Who took over after ESPN? 
24,Daniel Muñoz.,Daniel Muñoz,0.3142669200897217,3.039471387863159,0.9780284762382508,1.0,1.0,Who was the municipality's first mayor?
25,The Militant tendency group's five member editorial board were expelled on 22 February 1983.,activists and the two MPs who supported the group.,0.6674320697784424,3.635526418685913,0.3447127044200897,0.1666666666666666,0.1666666666666666,Who did the NEC expel 
26,1816,1816,0.2638967037200928,2.3581345081329346,1.0,1.0,1.0,"When was the ""american colonization society founded""?"
27,2014,"2014 replica of the second design, introduced in 1911",0.2647709846496582,2.895502805709839,0.260975182056427,0.1999999999999999,0.1999999999999999,When was the latest design intoduced?
28,Sir John Chilcot.,Sir John Chilcot,0.5208189487457275,2.774009227752685,0.9859715700149536,1.0,1.0,Who has an active Iraq War inquiry?
29,Great European immigration.,the great European immigration,0.2857511043548584,2.782823324203491,0.928756058216095,0.8571428571428571,0.8571428571428571,The population quadrupled by 1880 due mainly to what?
30,"Yes, it is a regular occurrence in the FA Cup, with many lower-ranked teams beating higher-ranked teams in earlier rounds.",Almost every club in the League Pyramid has a fondly remembered giant-killing act in its history,0.2617430686950683,3.9273176193237305,0.2572817802429199,0.2051282051282051,0.1538461538461538,Does giant killing happen often? 
31,5,five physical trophies have been presented,0.4755723476409912,2.419886350631714,0.3686099052429199,0.0,0.0,How many physical trophies have been presented? 
32,1856,1856,0.3923840522766113,2.7046890258789062,1.000000238418579,1.0,1.0,When did Heine die?
33,100 meters (330 ft),100 metres (330 ft) high,0.4996571540832519,3.10381817817688,0.8933809995651245,0.6666666666666665,0.6666666666666665,How high does the Palacio Salvo stand?
34,1901,1901,0.4445569515228271,2.483687162399292,1.0,1.0,1.0,What year did they win the cup? 
35,Wanderers.,Notts County,0.4075658321380615,2.4926109313964844,0.152119755744934,0.0,0.0,Who was the first outside club to win? 
36,urban development.,urban development,0.2901961803436279,3.0576319694519043,0.9577412605285645,1.0,1.0,The Rodo Park and the Estadio Gran Parque Central serves as poles of what?
37,The government of Montevideo owns the Solís Theatre.,the government of Montevideo,0.3597040176391601,3.3338637351989746,0.5925984978675842,0.6153846153846153,0.6153846153846153,Who owns The Solis Theater?
38,Buenos Aires.,Buenos Aires,0.4309475421905517,2.583266019821167,0.9760341048240662,1.0,1.0,Where were the Spaniards emanating from?
39,Montevideo.,Montevideo,0.3595607280731201,2.6504688262939453,0.9802385568618774,1.0,1.0,Where is the Uruguayan Basketball League headquartered?
40,1998,1998,0.2891523838043213,2.9017791748046875,1.0,1.0,1.0,When did Stein win a Pulitzer?
41,Parque Rodó.,Parque Rodó,0.3750796318054199,2.5019421577453613,0.9864100813865662,1.0,1.0,Where is the National Museum of Visual Arts located?
42,"Henry (Harry) James Burge, an 80-year-old career criminal, claimed to have stolen the FA Cup in 1895.",80 year old career criminal Henry (Harry) James Burge claimed to have committed the theft,0.3895072937011719,4.1268532276153564,0.8267167806625366,0.7647058823529413,0.5294117647058824,How claims to have stolen the FA cup? 
43,The Social Democratic Party.,Social Democratic Party,0.3185369968414306,2.6501033306121826,0.9523102045059204,0.8571428571428571,0.8571428571428571,What did four members of the Labour Party leave to creat?
44,"José Enrique Rodó, an important Uruguayan writer.",José Enrique Rodó,0.3337287902832031,3.5492663383483887,0.7652969360351562,0.6,0.6,Who was an important Uruguayan writer that is commemorated by Parque Rodo? 
45,Wembley Stadium.,"predominantly in London, and mainly at the Kennington Oval and then Crystal Palace.",0.273428201675415,2.6171176433563232,0.5776833295822144,0.0,0.0,Where do the majority of FA cup finals take place? 
46,"People consider giant killings as an integral part of the FA Cup tradition and prestige, and it's newsworthy when a top Premier League team suffers an upset defeat or a non-league club achieves a giant killing.",is considered an integral part of the tradition and prestige of the competition,0.2502622604370117,5.0820817947387695,0.3004980087280273,0.3529411764705882,0.3529411764705882,What do people think about giant killers? 
47,21 times.,21,0.3465018272399902,2.5632474422454834,0.4996092617511749,0.6666666666666666,0.6666666666666666,What percentage of Kathmandu's economy is trade?
48,1781-1788.,between 1781 and 1788,1.6495330333709717,3.003051519393921,0.9326534867286682,0.6666666666666666,0.6666666666666666,When was the first building of the Hospital Maciel established?
49,Cardiff.,between 2001 and 2006 they were hosted at the Millennium Stadium,0.280998945236206,2.416267871856689,0.2576866447925567,0.0,0.0,Where was the FA cup held while this stadium was built? 
50,£12 million.,£12 million,0.3444874286651611,2.583017587661743,0.9689651131629944,1.0,1.0,How far was the Conservative party in debt?
51,Baltasar Hidalgo de Cisneros.,Baltasar Hidalgo de Cisneros,0.6332406997680664,3.069898128509521,0.9839566349983216,1.0,1.0,Who replaced Liniers?
52,Bombillas are drinking straws used in Uruguay.,(drinking straws,0.3041858673095703,3.01638126373291,0.5313342809677124,0.4444444444444445,0.4444444444444445,What are bombillas?
53,731,731,0.3399434089660644,2.4127042293548584,1.0,1.0,1.0,How many clubs entered in 2007-08?
54,"The text does not specify a particular case, but it appears to be a collection of information about the FA Cup and the Labour Party.",made strikes illegal,0.7733218669891357,4.073387384414673,0.1445864588022232,0.0,0.0,"From this case, what happened?"
55,1985,1985,0.3357670307159424,2.6424951553344727,1.0,1.0,1.0,When was 'A Kind of Alaska' performed?
56,Four days before the 1924 general election.,1924,0.3415403366088867,2.63767409324646,0.6383382081985474,0.25,0.25,The Quarter Century Club began in this year.
57,307,307,0.3457493782043457,2.418861627578736,1.0000001192092896,1.0,1.0,How many seats did the Conservatives win?
58,8,eight,0.3924038410186767,2.6451802253723145,0.9316006898880004,0.0,0.0,How many rivers travel through Kathmandu?
59,"Replays were traditionally played 3-4 days after the original game, but from 1991-92, they were staged at least 10 days later.",". Replays were traditionally played three or four days after the original game, but from 1991–92 they were staged at least 10 days later on police advice.",0.4153945446014404,4.466949224472046,0.9326554536819458,0.84,0.84,When are replays played?
60,A very popular street market.,a very popular street market,0.3597021102905273,3.108934164047241,0.9889058470726012,1.0,1.0,What takes part on the east side of the main park every Sunday?
61,The British Cemetery Montevideo is located in the Buceo neighborhood.,Buceo neighborhood,0.5108065605163574,3.3347766399383545,0.537443995475769,0.3333333333333333,0.3333333333333333,Where is the British Cemetery Montevideo located?
62,The historical residence of General Fructuoso Rivera.,the historical residence of General Fructuoso Rivera,0.2800047397613525,3.0725224018096924,0.9936248064041138,1.0,1.0,The National History Museum of Montevideo is located where?
63,"No, in the modern era, non-league teams have never reached the quarter finals.",never reached the quarter finals,0.3066577911376953,3.3992905616760254,0.777128279209137,0.5263157894736842,0.5263157894736842,"In the modern era, has any non-league team reached the quarter finals??"
64,"70,000","70,000",0.4198191165924072,2.782834053039551,1.0,1.0,1.0,How many volumes are contained in Nepal's National Library?
65,Parque Batlle,Parque Batlle,0.2733902931213379,2.9833664894104004,1.0,1.0,1.0,What major public central park is located south of Avenida Italia? 
66,The Rio de Plata region.,Rio de Plata region,0.3227279186248779,2.8452837467193604,0.9755377769470216,0.888888888888889,0.888888888888889,"Tango, milonga and vals criollo are the most popular forms of music in what region?"
67,The University of the Republic is the country's largest university.,The University of the Republic,0.3269462585449219,2.932767868041992,0.7720088958740234,0.625,0.625,What is the country's largest university? 
68,Cordon.,Cordon,0.3807830810546875,2.0255348682403564,0.9558085203170776,1.0,1.0,Where is St. Brendan's school located?
69,"Yes, until the 1990s, replays were played until one team was victorious, with some ties taking as many as six matches to settle.",in recent times when this pattern was not followed were 1999–2000,0.3450992107391357,4.784852743148804,0.2719555497169494,0.1142857142857142,0.0571428571428571,Was there a time this was not the case? 
70,"The FA Cup final is held at Wembley Stadium because it offers extra capacity, allowing for a larger audience.",to recoup debts in financing the new stadium.,0.5534834861755371,3.805802583694458,0.3368949890136719,0.1481481481481481,0.1481481481481481,Why is it held at Webly Stadium? 
71,Captain Hans Langsdorff.,Admiral Graf Spee,0.2826378345489502,2.119860410690308,0.4827283024787903,0.0,0.0,Who was the Admiral of the German pocket ship?
72,A beacon.,a beacon,0.2455878257751464,2.370932579040528,0.9753930568695068,1.0,1.0,What replaced the observation post in 1802?
73,1930,1930,1.558193922042847,2.7188971042633057,1.0,1.0,1.0,When did Charles Potter and Clara Potter publish their first writings on Humanism?
74,The Scottish National Party (SNP) in Scotland and the Conservatives in the UK.,Scottish National Party,0.2728643417358398,3.026733636856079,0.8205154538154602,0.375,0.375,Who did Labour lose power in the election to?
75,674 clubs.,674,0.2678830623626709,2.548745632171631,0.5887205600738525,0.6666666666666666,0.6666666666666666,How many clubs entered in 2005-06?
76,Montevideo.,Montevideo,0.2822768688201904,2.9806745052337646,0.9802385568618774,1.0,1.0,Where is the Uruguayan Basketball League headquartered?
77,The historic residence of Antonio Montero.,Antonio Montero,0.3245666027069092,3.0484282970428467,0.7488850355148315,0.5,0.5,What houses the Museo Romantico?
78,"The FA Cup trophy and a place in the FA Community Shield match, as well as qualification for European football.",the FA Cup trophy,0.3263020515441894,3.329827070236206,0.8130713105201721,0.3333333333333333,0.3333333333333333,What do winners receive? 
79,142,142,0.3958511352539062,2.4494833946228027,0.9999999403953552,1.0,1.0,HOw many seats id Labour win in 1922?
80,Arthur Scargill,Arthur Scargill,0.2388696670532226,2.5906567573547363,1.0,1.0,1.0,What was the name of the miner's leader that was blamed for the strike?
81,"Chasetown, a team from Level 8 of the English football league system.",Chasetown,0.4068653583526611,3.401633977890014,0.7178118228912354,0.1538461538461538,0.1538461538461538,Who is the lowest rank to play in the  third round proper?
82,9 months,nine months,0.4728901386260986,2.313872575759888,0.9712071418762208,0.5,0.5,After how long did the government collapse?
83,15,15,0.594867467880249,2.4522273540496826,1.0,1.0,1.0,How many cornerstones of this new way of thinking or religion were presented>
84,"A pan-fried cake made from wheat flour, yeast, water, and sugar or salt.",a pan-fried cake,0.291297435760498,3.401753664016724,0.8222448825836182,0.4444444444444445,0.4444444444444445,What is a torta frita?
85,John Whitelocke.,John Whitelocke,0.2919299602508545,2.228055000305176,0.9856759905815125,1.0,1.0,Who was forced to surrender to troops formed by forces of the Banda Oriental? 
86,"Tablados refers to popular scenes, both fixed and movable, erected in the city during the Montevideo Carnaval.",popular scenes,0.2651238441467285,3.7825615406036377,0.286712110042572,0.2105263157894736,0.2105263157894736,What does Tablados mean?
87,Art suffered.,art,1.536916971206665,2.9182515144348145,0.6314825415611267,0.6666666666666666,0.6666666666666666,What kind of background did many of the initial post-punk artists have?
88,Liverpool (2001) and Chelsea (2007),Chelsea (2010),0.4556832313537597,3.00824236869812,0.7704355716705322,0.2857142857142857,0.2857142857142857,Who was the latest clubs have won the fa cup as part of a league cup double? 
89,The neighborhood of Aguada.,Aguada,0.399937629699707,2.918393850326538,0.7812982797622681,0.4,0.4,What neighborhood is the General Artigas Central Station located?
90,1809.,1809,0.3812432289123535,2.7780871391296387,0.964342474937439,1.0,1.0,When did Finland join the Russian Empire?
91,Barrio Sur in the southern area of the city.,Barrio Sur,0.3282999992370605,3.254384279251098,0.8786888122558594,0.3636363636363636,0.3636363636363636,Where is the Central Cemetery located?
92,1917-1927,between 1917 and 1927,0.2358498573303222,2.913041114807129,0.9521219730377196,0.6666666666666666,0.6666666666666666,Between what years was the Iglesia Punta Carretas built?
93,1930,"it opened, in 2007.",0.5598297119140625,2.8748912811279297,0.1820100247859954,0.0,0.0,When did this stadium open? 
94,St. Catherine's.,St.Catherine´s,0.3502578735351562,2.4500668048858643,0.9254430532455444,1.0,1.0,What was St. Brendan's school previously named?
95,Banking.,Banking,0.7246782779693604,2.841493606567383,0.9318673610687256,1.0,1.0,What has traditionally been the strongest service export sectors in Uruguay?
96,Neoclassical style.,Neoclassical style,0.7793004512786865,2.7467153072357178,0.9651041030883788,1.0,1.0,What style was the Montevideo Cabildo?
97,Charles Louis Girault and Jules Chifflot León.,French architects Charles Louis Girault and Jules Chifflot León,0.283552885055542,4.455828905105591,0.7907092571258545,0.888888888888889,0.888888888888889,Who designed the Palacio Taranco?
98,Our Lady of the Sacred Heart,Punta Carretas Church,0.3704872131347656,2.7762598991394043,0.2112253606319427,0.0,0.0,What does Iglesia Punta Carretas mean?
99,£3 million.,£3 million,0.3579096794128418,2.5570473670959477,0.9681732654571532,1.0,1.0,How much in contributions did the Labour party get from January to Marrch 2008?
100,"3 parts: the cup, lid, and base.",The trophy comes in three parts,0.6306371688842773,3.0968005657196045,0.4633357524871826,0.3076923076923076,0.1538461538461538,How many parts does the trophy come in? 
101,Uruguay.,Uruguay,0.2916367053985595,2.465881109237671,0.964796245098114,1.0,1.0,Jose Batile y Ordonez was president of where? 
102,C. W. Alcock,C. W. Alcock,0.345574140548706,2.7018251419067383,1.0,1.0,1.0,Who was the FA secretary in 1871?
103,"Yes, if the score is tied after the initial match.",Until the 1990s further replays would be played until one team was victorious.,1.0840864181518557,3.069099903106689,0.3394780158996582,0.0869565217391304,0.0869565217391304,Do clubs replay each other?
104,1978,1978,0.3926868438720703,2.4953958988189697,1.0,1.0,1.0,When did the Institute of Medicine begin to offer education in medicine?
105,"Yes, it has happened.",inaugural winners Wanderers achieved this feat by the 1876 final,0.3164639472961426,2.692724704742432,-0.0228011552244424,0.0,0.0,Did that ever happen? 
106,Parque Rodó,north side,0.3272867202758789,1.9564120769500728,0.024477545171976,0.0,0.0,What side has an artificial lake with a little castle?
107,"A dispute between strikers and a railway company that ended with the union being ordered to pay £23,000 damages for a strike, effectively making strikes illegal.",a dispute between strikers and a railway company,0.2500898838043213,4.403867483139038,0.7182091474533081,0.4571428571428571,0.4571428571428571,What was the Taft Vale Case?
108,The 20th century.,early 20th century,0.351511001586914,2.770496129989624,0.8956294655799866,0.6666666666666666,0.6666666666666666,When did the British invade Tibet?
109,The first FA Cup trophy was not presented immediately after the game. It was presented at a reception held four weeks later in the Pall Mall Restaurant in London.,the Pall Mall Restaurant in London,0.2818849086761474,4.316128253936768,0.3156889379024505,0.3428571428571428,0.3428571428571428,Where was the first trophy presented? 
110,The Emirates FA Cup.,The Emirates FA Cup,0.2960519790649414,2.621677160263061,0.9896088242530824,1.0,1.0,What is the competition called now? 
111,Montevideo Bay.,The port on Montevideo Bay,0.3586432933807373,2.674848794937134,0.8302424550056458,0.5714285714285715,0.5714285714285715,What gives natural protection to ships in Montevideo?
112,Pocitos,Pocitos,0.3660573959350586,2.368316411972046,1.0,1.0,1.0,What district has many homes built by Bello and reboratti?
113,"Yes, it was originally called the Empire Stadium.",formerly named the UEFA Cup; until 1998,0.293522834777832,3.364628553390503,0.2280519008636474,0.1333333333333333,0.1333333333333333,Did that used to have a different name?
114,10 May 2010,10 May 2010,0.2598249912261963,2.343068838119507,1.0,1.0,1.0,WHen did Brown announce his intention to stand down?
115,"The Royal Box at Wembley Stadium, or on a podium on the pitch at Cardiff.",", the presentation is made at the Royal Box",0.3261721134185791,3.1616463661193848,0.5927693247795105,0.4347826086956521,0.2608695652173913,Where is he cup presentation made? 
116,An alcalde (or alcaldesa if female).,an alcalde,0.2644131183624267,3.1339943408966064,0.7981773614883423,0.5,0.5,What is the head of each Municipio called?
117,Uruguay,Uruguay,0.2644565105438232,2.434476137161255,1.000000238418579,1.0,1.0,Jose Batile y Ordonez was president of where? 
118,Manchester United in 1999-2000.,"Manchester United did not enter the 1999–2000 FA Cup,",0.2495808601379394,2.9475231170654297,0.6386871337890625,0.5333333333333333,0.5333333333333333,What clubs have missed the competition? 
119,"Yes, Sir Alex Ferguson later admitted his regret regarding Manchester United's decision to withdraw from the 1999-2000 FA Cup.",Sir Alex Ferguson later admitted his regret regarding their handling of the situation.,0.5690827369689941,4.059152603149414,0.7515110969543457,0.5294117647058824,0.5294117647058824,Did the club later regret their choice? 
120,"The FA Cup games are broadcast on various channels, including ITV, BT Sport, and the BBC, with the final being shown live on ITV.",", FA Cup matches are shown live by ITV across England and Wales, with UTV broadcasting to Northern Ireland",0.3638837337493896,4.189447641372681,0.8435180187225342,0.4285714285714285,0.2857142857142857,How are the games broadcast now? 
121,1815.,1815,0.3893535137176513,2.7719547748565674,0.966212034225464,1.0,1.0,In what year do most  Scholars agree the Italian Unification began?
122,Carrasco.,Carrasco,0.3626201152801513,2.7028157711029053,0.9817534685134888,1.0,1.0,Where is the British Schools of Montevideo located?
123,music,music,0.3905985355377197,2.3937392234802246,1.0,1.0,1.0,Ann Arbor has one of the leading programs in what subject?
124,"In the event of a tie, the match is replayed.",fixtures ending in a tie are replayed once only,0.3047144412994385,3.137529134750366,0.8006689548492432,0.4210526315789474,0.4210526315789474,What happens in the event of a tie?
125,"57,913","57,913",0.3292810916900635,2.646259069442749,1.0000001192092896,1.0,1.0,How many inhabitants did Montevideo have in 1860?
126,The semi-finals have been played exclusively at the rebuilt Wembley Stadium since 2008.,e semi-finals have been played exclusively at the rebuilt Wembley Stadium,0.7677919864654541,3.1411352157592773,0.8904702067375183,0.8461538461538461,0.8461538461538461,Where are the semi finals played?
127,Joaquín Torres García.,Torres Garcia,0.4137454032897949,2.7751452922821045,0.8658190965652466,0.2857142857142857,0.2857142857142857,Manolita Pina Torres was the widow of who?
128,Montevideo.,Montevideo,0.2990012168884277,2.9746334552764893,0.9802385568618774,1.0,1.0,Where is the Uruguayan Basketball League headquartered?
129,12,12,0.3175134658813476,2.4149169921875,1.0000001192092896,1.0,1.0,How many counties did New York originally have?
130,"To give Uruguayan children a complete education, on par with the best schools of the United Kingdom.",to give Uruguayan children a complete education,0.2446510791778564,3.7338075637817374,0.8894944190979004,0.5833333333333334,0.5833333333333334,What was the British Schools of Montevideo original purpose?
131,The Ciudad Vieja area.,Ciudad Vieja area,0.2965996265411377,3.117863655090332,0.9725712537765504,0.8571428571428571,0.8571428571428571,Where is tourism in Montevideo centered in?
132,Montevideo.,Montevideo,0.376429796218872,2.984093189239502,0.9802385568618774,1.0,1.0,Where is the Uruguayan Basketball League headquartered?
133,Roman Catholicism.,Roman Catholicism,0.2511646747589111,2.610807180404663,0.9299674034118652,1.0,1.0,What religion was the general population converted to?
134,The Christian Brothers of Ireland Stella Maris College is located in the wealthy residential southeastern neighbourhood of Carrasco.,Carrasco,0.2990329265594482,3.114408016204834,0.355270653963089,0.1052631578947368,0.1052631578947368,Where is the British Schools of Montevideo located?
135,"The loser of the FA Cup gains a place in the Europa League, if they qualify for it through their league position.",the losing FA Cup finalist was given the Europa League place,0.3833858966827392,3.866788387298584,0.7999775409698486,0.4242424242424242,0.3636363636363636,Does the loser of the cup gain anything?
136,Jorge Burgues.,Jorge Burgues,0.4032824039459228,2.9797494411468506,0.9880064725875854,1.0,1.0,Who was one significant early italian resident? 
137,1996,1996,0.3877100944519043,2.484372615814209,1.0,1.0,1.0,When did New York State ban unmarked cars for traffic cops?
138,"156,205","156,205",0.3117883205413818,2.5863873958587646,1.0,1.0,1.0,What was the party membership at the end of 2009?
139,1955,1955,0.2365274429321289,2.677405595779419,0.9999999403953552,1.0,1.0,When did Tribhuvan die?
140,2 September 1807.,2 September,0.2833626270294189,2.8059985637664795,0.541589081287384,0.8,0.8,When did the Spanish recapture the city of Montevideo?
141,Montevideo.,Montevideo,0.8007988929748535,2.9832327365875244,0.9802385568618774,1.0,1.0,Where is the Uruguayan Basketball League headquartered?
142,1894,1894,0.3703155517578125,2.902726411819458,1.0,1.0,1.0,When was the Armenian Mosaic re-discovered?
143,Wanderers won the first two FA Cups in 1872 and 1873.,Wanderers were crowned the winners,0.2606527805328369,3.415226697921753,0.5946147441864014,0.25,0.25,Who won the first and second cups? 
144,"""Desfile de las Llamadas"" means ""Parade of the Calls"".",Parade of the Calls,0.3810927867889404,3.4651052951812744,0.4305616915225982,0.6153846153846153,0.6153846153846153,What does Desfile de las Llamadas mean?
145,"The text does not mention a specific match, but it mentions that 763 clubs competed in the 2011-12 FA Cup.",Bolton Wanderers and Manchester City,0.394059419631958,4.069570779800415,0.3967941403388977,0.0,0.0,What clubs competed in the match? 
146,Hospital Vilardebó.,Hospital Vilardebó,0.3725605010986328,2.5574159622192383,0.9839555025100708,1.0,1.0,What is the only psychiatric hospital in Montevideo?
147,A siege of eight years.,a siege,0.2653365135192871,2.741979122161865,0.7541012763977051,0.5714285714285715,0.5714285714285715,What did Montevideo suffer between 1843 and 1851?
148,David Shackleton,David Shackleton,0.4074389934539795,2.1517374515533447,1.0,1.0,1.0,Who was Keir Hardie's opponent?
149,"Yes, 7 times.",The final has never been contested by two teams from outside the top division,0.2686076164245605,2.681579351425171,0.0717991739511489,0.0,0.0,Has the final been played by a two clubs outside of the top divisions? 
150,"No, it was held in Millennium Stadium only between 2001 and 2006.","Prior to rebuilding, the final was hosted by the original Wembley Stadium",0.421597957611084,3.4744951725006104,0.4144848883152008,0.1666666666666666,0.1666666666666666,Was it always held in Millennium Stadium? 
151,The text does not mention the people of London's opinion on the action.,the move seen as both unfair to fans of teams located far from London,0.4446768760681152,3.30269193649292,0.3687297999858856,0.2142857142857142,0.2142857142857142,Do the people of London agree with this action?
152,St. Brendan’s School.,St.Brendan´s school,0.3647134304046631,2.503570079803467,0.9728414416313172,1.0,1.0,What is the only school in the country implementing three international Baccalaureate Programmes?
153,1838,27 May 1838,2.138756513595581,2.573233366012573,0.890457272529602,0.5,0.5,When did Manuel Oribe pass a decree establishing the Greater University of the Republic?
154,They were striking for higher pay-rises.,higher pay,0.277935266494751,2.893721103668213,0.5602697730064392,0.4444444444444445,0.4444444444444445,Why were they striking?
155,The first six rounds are the qualifiers.,first six rounds,0.2674903869628906,2.8268415927886963,0.7553942203521729,0.6,0.6,What rounds are the qualifiers?
156,"Yes, several Level 2 clubs have reached the finals, including Cardiff City in 1927 and 2008, and Sunderland in 1937.",Level 2 have never reached the final.,0.3195996284484863,4.326378107070923,0.4620511531829834,0.4444444444444444,0.4444444444444444,Has a level 2 club reached the finals ever?
157,Rio de la Plata.,Rio de la Plata,0.366126537322998,2.7449753284454346,0.9860845804214478,1.0,1.0,After the Revolution of 1810 there was a subsequent uprising of what provinces? 
158,"Yes, the FA Cup winners qualify for the following season's UEFA Europa League.",The FA Cup winners qualify for the following season's UEFA Europa League,0.3186924457550049,3.3546478748321533,0.8987201452255249,0.962962962962963,0.962962962962963,Do the FA Cup winners qualify for anything?
159,"New Labour, New Life For Britain","New Labour, New Life For Britain",0.2717008590698242,2.019195795059204,1.0,1.0,1.0,What was this manifesto called?
160,Yes.,competition was suspended due to the First World War,0.5819902420043945,2.426886558532715,0.0749854519963264,0.0,0.0,Was competition suspended due to the first world war? 
161,Upper and upper-middle-class residents.,modern apartment buildings,4.292069911956787,2.988744735717773,0.2943888306617737,0.0,0.0,What types of apartment buildings were constructed during the boom of the 1970's and 1980's?
162,"Yes, the cup was stolen in 1895 and was never recovered.","his family kept it in their possession, out of view, until putting it up for auction in 2005",0.3117375373840332,3.292743682861328,0.356137752532959,0.0689655172413793,0.0689655172413793,Was the cup lost during that time? 
163,The Santa Lucía River.,Santa Lucía River,0.3561818599700928,2.735589027404785,0.97211092710495,0.888888888888889,0.888888888888889,What river forms a natural border between Montevideo and San Jose Department?
164,The National Party.,National Party,0.3454864025115967,2.605576753616333,0.9491369724273682,0.8,0.8,Who represented Oribe's Blancos?
165,The eastern part of the Old District.,the eastern part of the Old District,0.3867990970611572,3.0598936080932617,0.9916279911994934,1.0,1.0,Where is Shannon Irish pub located?
166,David Gold won the bid for the 1895 replica of the FA Cup.,David Gold,0.2538843154907226,3.332961082458496,0.5014525651931763,0.2666666666666667,0.2666666666666667,Who won the bid? 
167,1880,21 May 1880,0.4330706596374511,2.707677125930786,0.871501624584198,0.5,0.5,When did the Hospital Vilardebo open?
168,The Museo del Gaucho y de la Moneda is located in the Centro.,the Centro,0.5162205696105957,3.537760019302368,0.4308235049247741,0.2666666666666667,0.2666666666666667,Where is the Museo de Guacho y de la Moneda located?
