idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
24, Primal Scream,Primal Scream,0.0004887580871582,2.228137731552124,1.0,1.0,1.0,What 1982 British rock band influenced Pale Saints?
25, Australia,Australia,0.000497817993164,0.9345748424530028,1.0000001192092896,1.0,1.0,"Queen Victoria Village, generally known as QV Melbourne or just QV, is a precinct in the central business district of Melbourne, Victoria, located directly opposite the State Library of Victoria is Melbourne Central, a large shopping centre, office, and public transport hub in the city of Melbourne, in which country?"
26, Yes,yes,0.0004835128784179,0.9310474395751952,1.0000001192092896,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
27, No,no,0.0004794597625732,0.9329864978790284,1.0,1.0,1.0,Are Chris Marker and Yvonne Rainer American?
28, 1915,in 1209,0.0004901885986328,1.7968881130218506,0.4180060625076294,0.0,0.0,When was the public research university which  Carol Brayne is a Professor of Public Health Medicine at founded
29, Michael Bruce Ross,Michael Bruce Ross,0.0004949569702148,1.7954411506652832,1.0,1.0,1.0,After the execution of which individual did Conneticut repeal capital punishment in 2012?
30, 9,nine,0.0004966259002685,1.3662943840026855,0.9229578971862792,0.0,0.0,How many members does the band who released the extended play (EP) Signal consist of?
31, Anglican,Anglican,0.0004913806915283,1.3617708683013916,1.0,1.0,1.0,The March Hare is a character from the book written by the mathematician and logician of what religion?
32, Inkpaduta,Inkpaduta,0.0004944801330566,1.885420322418213,1.0000001192092896,1.0,1.0,"Rain-in-the-Face, was a warchief of the Lakota tribe of Native Americans, his mother was a Dakota related to the band of which famous Chief, who was the war chief of the Wahpekute band of the Dakota, (Eastern or Santee Dakota) during the 1857 Spirit Lake Massacre and later Western Sioux actions against the United States Army in the Dakota Territory, Wyoming and Montana?"
33, First for Women,Hennes,0.0004863739013671,1.789268970489502,0.1635538190603256,0.0,0.0,"which Magazine was founded first, First for Women or Hennes ?"
34, 3,three or more,0.000528335571289,1.3629615306854248,0.688927173614502,0.0,0.0,How She Move is a film which features a type of dancing mainly performed in groups of how many?
35, 1960,in 1960,0.0004868507385253,1.7875525951385498,0.9237923622131348,0.6666666666666666,0.6666666666666666,When did The Rocket retire?
36, Prodigy,Havoc,0.0004889965057373,1.7890701293945312,0.3155292272567749,0.0,0.0,"What artist featured in the ""Albert Einstein"" album was one half of the hip-hop duo Mobb Deep?"
37, King of Prussia,Kaiser,0.0004992485046386,2.226112604141236,0.3926242291927337,0.0,0.0,The great-great-grandfather of current head of the House of Hohenzollern held what official title?
38," Salem, Missouri","Salem, Missouri,",0.0005168914794921,1.794264793395996,0.9943933486938475,1.0,1.0,Where did the band that Billy Ray Latham joined in 1974 come from ?
39," 8,515","8,515",0.0004868507385253,2.2285854816436768,0.9999999403953552,1.0,1.0,What was the population in 2000 of the town in which Hugh White died ? 
40, I couldn't find any information about a children's book series where Emma Tate is the voice of Harry.,Sam,0.0005004405975341,9.579647064208984,-0.0094475112855434,0.0,0.0,What is the Harry's sisters name in the children's book series where Emma Tate is the voice of Harry?
41, The Ottoman Empire,Ottoman Empire,0.0004963874816894,1.8723790645599363,0.9822354316711426,0.8,0.8,The Jewish Museum of Turkey and Kalenderhane Mosque were both the product of what empire?
42, Patty Hearst,Patty Hearst,0.0004980564117431,1.796752691268921,1.0,1.0,1.0,"Randolph Apperson Hearst, was the fourth and last surviving son of William Randolph Hearst and Millicent Hearst, and is the father of which granddaughter of American publishing magnate William Randolph Hearst?"
43," Christian Laettner was born on August 17, 1969.","August 17, 1969",0.0004961490631103,7.008834838867188,0.5684632062911987,0.5454545454545454,0.5454545454545454,When was the American basketball player born who was among the top three picks of The 1992 NBA draft with Shaquille O'Neal and  Alonzo Mourning?
44, Nickelback,Nickelback,0.0004944801330566,1.372981309890747,1.0,1.0,1.0,"Into the Night features Chad Kroeger from what Canadian rock band that was formed in 1995 in Hanna, Alberta, Canada?"
45, The Sip 'n Dip Lounge.,1962,0.0004856586456298,3.956475019454956,0.1579140424728393,0.0,0.0,The founder of the techno record label Metroplex was born in what year?
46, Both Hearth and Home and Hennes are women's magazines.,magazine,0.0004894733428955,5.68026328086853,0.5762696266174316,0.1818181818181818,0.1818181818181818,"Moves and Heavy Metal, are which type of publication?"
47, 1962,1962,0.0004944801330566,1.7921922206878662,1.0,1.0,1.0,The founder of the techno record label Metroplex was born in what year?
48, Haiti,Dominican Republic,0.0004897117614746,0.9326140880584716,0.6408766508102417,0.0,0.0,What country is the current professional baseball left fielder for the Miami Marlins of Major League Baseball and his retired professional baseball utility player cousin from?
49," ""The Atlas of Creation""","""Harun Yahya""",0.0004823207855224,3.1061031818389893,0.1033318787813186,0.0,0.0,"What was the pen name for a series of Islamic creationist books that were sent to thousands of  American scientists, members of Congress and science museums in 2007?"
50, AKB48,AKB48,0.0005004405975341,1.796555519104004,1.0,1.0,1.0,Haruka Shimazaki was a member of which Japanese idol girl group that is produced by Yasushi Akimoto?
51, The Houston Rockets.,Shanghai Sharks,0.0005028247833251,2.236388921737671,0.3685463368892669,0.0,0.0,The 2004–05 NBA season for the Houston Rockets gave the Chinese player who also played for what Chinese team an All-Star selection?
52, Conservative leaning.,a conservative leaning,0.000518798828125,1.793649435043335,0.9302829504013062,0.8,0.8,Ben T. Elliott directed an American author who has maintained what in her writings?
53, Charlton Heston,Charlton Heston,0.000483751296997,2.676080703735352,1.0,1.0,1.0,"Planet of the Apes is a 1968 American science fiction film directed by Franklin J. Schaffner, it stars who, he was an American actor and political activist?"
54, Ruby Rose,Ruby Rose Langenheim,0.0005128383636474,1.382497787475586,0.6721971035003662,0.8,0.8,"The 2015 MTV EMAs (also known as the MTV Europe Music Awards) were held at the Mediolanum Forum in Assago, in Italy, which Australian actress hosted the awards?"
55, The Milkmaid,"Vermeer works (including ""The Milkmaid""",0.0004866123199462,1.79236102104187,0.6483413577079773,0.5714285714285715,0.5714285714285715,"Johannes Vermeer's works include which painting, located in the Rijksmuseum in Amsterdam, Netherlands?"
56, Pitcairn Island.,Pitcairn Islands,0.0005013942718505,3.095125913619995,0.9261998534202576,1.0,1.0,What inhabited island hosts the flowering shrub known as the Osteomeles anthyllidifolia?
57, Vanessa Ray,Vanessa Ray,0.0004951953887939,1.3787574768066406,1.0,1.0,1.0,"What actress from 2015 film ""The Rumperbutts"" is also known for roles on ""Pretty Little Liars"", ""Suits"" and ""Blue Bloods""?"
58, The New Orleans Pelicans.,New Orleans Pelicans,0.0005004405975341,3.1072206497192383,0.969569742679596,0.8571428571428571,0.8571428571428571,The MVP of the 2015 Diamond Head Classic was Bahamian professional basketball player that was with the sixth overall pick in the 2016 NBA draft by who?
59, 20th,20th century,0.0005128383636474,1.793658971786499,0.6109645366668701,0.6666666666666666,0.6666666666666666,Igor Stravinsky and Richard Wagner were both influential composers in what era?
60, Yes,yes,0.000511884689331,0.9322059154510498,1.0000001192092896,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
61, J.K. Simmons,J. K. Simmons,0.0004849433898925,2.231518030166626,1.0,1.0,1.0,"The Account is a 2016 film that stars this actor, known for starring in the NBC series ""Law & Order""?"
62, Northeastern University,Northeastern University,0.0004956722259521,1.7942872047424316,1.0,1.0,1.0,"Which university is in the United States, University of New South Wales or Northeastern University?"
63, Clare Grogan,Claire Patricia Grogan,0.0004928112030029,2.239659070968628,0.7752909064292908,0.4,0.4,"Who is best known as the lead singer of the 1980s new wave music group Altered Images, Clare Grogan or Chris Daughtry?"
