idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
11," In larger-format black and white magazines, under its Curtis Magazines imprint.","larger-format black and white magazines, under its Curtis Magazines imprint",0.0831744670867919,10.155863761901855,0.9412341117858888,0.9565217391304348,0.9565217391304348,How were some of Marvel's genre titles published in the 1970s?
12, The issue of drug abuse.,drug abuse,0.0729012489318847,9.037754535675049,0.8436106443405151,0.5714285714285715,0.5714285714285715,What issue was Marvel asked to tackle for this agency?
13, The FBI is a domestic intelligence and security service of the United States.,FBI is primarily a domestic agency,0.0728871822357177,10.052705764770508,0.8602520227432251,0.4210526315789473,0.4210526315789473,What kind of agency is the FBI?
14, Marvel Comics #1,"""Seekers of the Weird""",0.0736086368560791,8.733536958694458,0.0651252269744873,0.0,0.0,What was the first title published in that joint line of comics?
15, Guardians of the Galaxy,Guardians of the Galaxy,0.1100053787231445,8.779886722564697,1.0000001192092896,1.0,1.0,What Marvel movie featured Star-Lord and Gamora?
16, 4,four,0.0951993465423584,8.493783473968506,0.8942000865936279,0.0,0.0,In how many directions does the Buddha of Swayambhu look?
17," The US reacted by increasing its electronic surveillance in public safety and national security investigations, adapting to the telecommunications advancements that changed the nature of such problems.","The country was ""jolted""",0.0799360275268554,11.98387098312378,0.2238375097513198,0.064516129032258,0.064516129032258,How did the US react to these discoveries?
18, Pocket Books,Pocket Books,0.0736520290374755,8.480288982391357,1.0000001192092896,1.0,1.0,"In 2005, Marvel dropped it's own publishing rights for novelization and instead partnered with what publisher?"
19, 1764,1738,0.0807852745056152,8.609707593917847,0.5994657874107361,0.0,0.0,When was a new spinning machine patented that boosted cotton production?
20," The Image versions of Marvel characters were set in a parallel universe, known as the ""Heroes Reborn"" universe, which was distinct from the mainstream Marvel Universe.",a parallel universe with a history distinct from the mainstream,0.0815033912658691,12.41311526298523,0.4276309013366699,0.3888888888888889,0.3888888888888889,How was the setting for the Image versions of Marvel characters different from the official comics?
21, 3300-1300 BCE,3300 and 1300 BCE,0.0844321250915527,9.164632081985474,0.9789419770240784,0.8571428571428571,0.8571428571428571,When did the Indus Valley Civilization cover parts of India and Pakistan?
22, 1466,1466,0.0821046829223632,8.62581992149353,1.0,1.0,1.0,What year was the Second Treaty of Thorn enacted?
23, Windy conditions.,windy,0.0797610282897949,8.748270034790039,0.8928344249725342,0.6666666666666666,0.6666666666666666,What weather conditions mandate the planting of stripper types of cotton?
24, An executive assistant director.,an assistant director,0.0907070636749267,8.887126445770264,0.8667058348655701,0.8571428571428571,0.8571428571428571,Who heads an office or division?
25, Cotton can be blended with other fibers such as rayon and synthetic fibers like polyester.,knitted or woven,0.0950493812561035,10.519275426864624,0.4717890620231628,0.0,0.0,What kinds of fabrics can be made from blended fibers?
26," The FBI lab was located in the J. Edgar Hoover Building in Washington, D.C.",J. Edgar Hoover Building,0.0836462974548339,10.615767478942873,0.7502479553222656,0.4210526315789474,0.4210526315789474,Where was the FBI lab?
27, 10.6 million hectares,10.6 million hectares,0.0746948719024658,9.043992519378662,1.0,1.0,1.0,How much area was planted in India in GM cotton in 2011?
28," Quantico, Virginia.",The FBI Academy,0.0802326202392578,8.858760118484497,0.2427779138088226,0.0,0.0,Where are agents sent to become FBI Special Agents?
29," Approximately 800,000.","800,000",0.0789690017700195,9.00578784942627,0.7480473518371582,0.8,0.8,how many members did the America First Committee have?
30, Imperial Russian troops.,Russian troops,0.0789434909820556,8.744139432907104,0.873579740524292,0.8,0.8,What military overran much of East Prussia?
31, Heroes World Distribution,Heroes World Distribution,0.0736610889434814,8.647637128829956,1.0,1.0,1.0,What channel did Marvel buy to self-distribute its own comics in the 1990s?
32, The United States Senate.,United States Senate,0.0946216583251953,8.882594347000122,0.9147611260414124,0.8571428571428571,0.8571428571428571,What legislative body confirms FBI directors?
33, The X-Files.,X-Files,0.073153018951416,8.853313446044922,0.8907632827758789,0.8,0.8,What notable TV show was concerned with FBI investigations of the paranormal?
34, The Treaty of Versailles.,Versailles,0.0794615745544433,9.012555360794067,0.6756105422973633,0.4,0.4,What well known treaty would eventually would grant West Prussia to Poland?
35, 1939,1939,0.0846462249755859,8.589586734771729,1.0,1.0,1.0,When did World War II start?
36, West Germany,West Germany,0.0741658210754394,8.48780083656311,1.0,1.0,1.0,What country was made a full partner in NATO as the result of the failure of EDC?
37, Frank Miller,Frank Miller,0.0893740653991699,8.506890535354614,1.0,1.0,1.0,What noted artist and writer made brought Daredevil to the forefront during the 1980s?
38, The death of Martin Goodman's distribution deal with Independent News in 1968 allowed Marvel to expand into more adult-themed genre stories.,the updating of the Comics Code,0.0951013565063476,11.718995094299316,0.3926213383674621,0.1379310344827586,0.1379310344827586,What situation allowed Marvel to expand into more adult-themed genre stories?
39, Lisle,Cotton lisle,0.0875797271728515,8.494656085968018,0.6423991322517395,0.6666666666666666,0.6666666666666666,"What is a fine, tightly twisted type of cotton fabric?"
40, Joe Simon,Joe Simon,0.080207347869873,8.4664146900177,1.0000001192092896,1.0,1.0,Who was Marvel/Timely's first true full-time editor?
41," Yes, the RICO Act is still used today.",The RICO Act is still used,0.0827550888061523,9.619566202163696,0.9546827673912048,0.8571428571428571,0.8571428571428571,Is the RICO Act still used today?
42," Editor, managing editor, and business manager.",publisher,0.0826749801635742,9.416686058044434,0.4413515925407409,0.0,0.0,What was Abraham Goodman's official title when Marvel was founded?
43, The Human Torch and Captain America Comics #1.,Spider-Man and the Fantastic Four,0.0788805484771728,9.5121591091156,0.5097053647041321,0.2857142857142857,0.1428571428571428,Which two comic book titles were the precursors to the widening of this overall setting?
44, Preference-eligible veterans.,preference-eligible veterans,0.0791780948638916,8.889823198318481,0.9801581501960754,1.0,1.0,What group of people may apply to join the FBI after age 37?
45, Children.,children,0.080148696899414,8.463089227676392,0.9571406245231628,1.0,1.0,What do Jehovah's Witnesses maintain they want to protect?
46, Egypt.,Caribbean,0.1157598495483398,8.500501871109009,0.3518877625465393,0.0,0.0,"Besides buying from the American plantations, where else in the western hemisphere did Britain buy cotton?"
47, Poland and the Soviet Union.,Poland and the Soviet Union,0.1053371429443359,9.058573722839355,0.9595249891281128,1.0,1.0,What two countries were East Prussia partitioned into after World Was II?
48, The South Tower.,South Tower,0.0826261043548584,8.755372285842896,0.9349942207336426,0.8,0.8,What tower was Leonard W. Hatton Jr attempting to evacuate?
49, Marvel ReEvolution,Marvel ReEvolution,0.0899937152862548,8.760320901870728,1.0,1.0,1.0,"Marvel NOW!, Infinite Comics, and Marvel AR are under the umbrella of what in house business endeavor?"
50, 1773,31 January 1773,0.089611530303955,8.63965630531311,0.7992103099822998,0.5,0.5,In what year was the territory of Warmia incorporated? 
51," The 1993 World Trade Center bombing, the 1995 Oklahoma City bombing, and the arrest of the Unabomber in 1996.",World Trade Center bombing,0.074047565460205,12.23610782623291,0.6528636813163757,0.3478260869565217,0.3478260869565217,What prompted the FBI increase in counter-terrorism?
52," The files revealed the FBI's extensive domestic surveillance and disruption of ordinary citizens, including assassinations of political activists.",investigations into lives of ordinary citizens,0.08201265335083,11.093618869781494,0.4718560576438904,0.2399999999999999,0.2399999999999999,What did the files about COINTELPRO reveal?
53, The Central Intelligence Agency (CIA),CIA,0.087076187133789,9.284012794494627,0.793736457824707,0.3333333333333333,0.3333333333333333,What is the only agency that is authorized to carry out action on behalf of the president?
54, COINTELPRO,COINTELPRO,0.0828018188476562,8.751741647720337,1.0,1.0,1.0,What was the controversial domestic surveillance operation in this era?
55, Yes.,Numerous files were taken,0.0746412277221679,8.480609655380249,0.0523260384798049,0.0,0.0,Did the Citizens' Commission to Investigate the FBI take files?
56, 18 months.,18-month,0.1160578727722168,8.773309707641602,0.9061068892478944,1.0,1.0,How long was the National Academy of Sciences independent review?
57, Hanssen was arrested for spying for the Soviet Union and Russia.,spying for the Soviet Union,0.0961508750915527,9.9799907207489,0.5903451442718506,0.625,0.625,What was Hanssen arrested for?
58, Split vacations.,split vacations,0.078946828842163,8.607206583023071,0.9789732694625854,1.0,1.0,What function of southern schools was created for children to pick cotton?
59, Cotton picker,cotton picker,0.0863955020904541,8.4697265625,0.9999999403953552,1.0,1.0,What is the cotton harvesting machine that removes the boll with damaging the plant?
60, John Chardin,John Chardin,0.09751558303833,8.631577968597412,1.0000001192092896,1.0,1.0,What Frenchman in the 17th century noted cotton farming in Persia?
61, Virgil Griffith created a searchable database to detect conflict of interest edits on Wikipedia.,computation and neural-systems,0.0809814929962158,10.303858041763306,0.1300339102745056,0.0,0.0,What was Virgil Griffith focused on?
62, The cotton gin.,cotton gin,0.0918803215026855,8.751741170883179,0.9431724548339844,0.8,0.8,What invention improved the cotton industry in both America and Britain?
63, The Teutonic Knights.,Teutonic Knights,0.0792474746704101,8.9984450340271,0.9648184776306152,0.8,0.8,What group was attacking the the Baltic Region in 1204?
64, Uniform Crime Reports (UCR),The Uniform Crime Reports,0.0775289535522461,9.137468814849854,0.7868543863296509,0.75,0.75,"What compiles data from around 17,000 law enforcement agencies?"
65, Diploid genomes.,diploid counterparts,0.0969820022583007,8.763583421707153,0.7700015306472778,0.5,0.5,"In order to understand the tetraploid forms, what must be used as a comparison in cotton gene sequencing?"
66," 600 to 1,200 mm (24 to 47 in)","600 to 1,200 mm",0.0847926139831543,10.212867021560667,0.9186713099479676,0.7142857142857143,0.7142857142857143,What is the optimum amount of rainfall for cotton growth?
67, Yes.,must also hold American citizenship,0.0736243724822998,8.495144128799438,0.1069267466664314,0.0,0.0,Is American citizenship required to be an FBI agent?
68, Captain Britain,Captain Britain,0.0783464908599853,8.47084093093872,0.9999999403953552,1.0,1.0,What Marvel character was specifically created to appeal to the UK market?
69, 30 years of bullet-lead analysis.,single box of bullets,0.0781373977661132,9.3937349319458,0.3981863856315613,0.4,0.4,What precision did the FBI believe they could reach with chemical signatures?
70, Atlas Comics,Atlas Comics,0.0840225219726562,8.489459037780762,1.0000001192092896,1.0,1.0,What former Marvel title imprint did Goodman attempt to revive?
71," No, the 9/11 Commission concluded that the country had ""not been well served"" by the FBI.",not been well served,0.0967164039611816,11.282358169555664,0.3631641268730163,0.3809523809523809,0.3809523809523809,Did the people believe they were served well by the FBI?
72, The overall continuity of the fictional Marvel Universe.,overall continuity of the fictional Marvel Universe,0.0787463188171386,9.421600580215454,0.9480900764465332,0.9333333333333332,0.9333333333333332,What was affected by the increasing use at Marvel of crossover stories between comic characters?
73," 265,517 bales.","265,517 bales",0.0827312469482421,9.139962911605837,0.9830222129821776,1.0,1.0,How much organic cotton was produced worldwide in 2007?
74," The FBI's failure was due to its decentralized structure, lack of cooperation between offices, and deeply ingrained agency cultural resistance to change.",FBI's decentralized structure,0.1010808944702148,11.734681367874146,0.6423524618148804,0.2962962962962963,0.2962962962962963,What was to blame for the FBI's failure?
75, 1820's,"1820's,",0.0792860984802246,8.748501062393188,0.9868695735931396,1.0,1.0,When did cotton begin to be commercially grown in Egypt?
76, 23 years old.,23,0.0899658203125,8.901962757110596,0.6776984333992004,0.5,0.5,What percent own 2 or more cars?
77, Erich Koch,Erich Koch,0.0917017459869384,8.631309270858765,1.0,1.0,1.0,Who was the leader of the East Prussian Nazi Party?
78, Provinzialverband,Provinzialverband,0.0741622447967529,8.886474132537842,1.0000001192092896,1.0,1.0,What was the name of the corporation that looked over common task?
79, Germans.,eliminating all remnants of German history,0.0796258449554443,8.49503207206726,0.4648612737655639,0.2857142857142857,0.2857142857142857,"In the Soviet section to the north, what did they want to expel from their land?"
80, Pat Boone,Pat Boone,0.090235948562622,8.481485843658447,1.0,1.0,1.0,Writer Geoff Boucher compared DC to what dull 1960s crooner?
81, Bt cotton.,Bt cotton,0.072969913482666,8.747060298919678,0.985712707042694,1.0,1.0,What form of cotton contains a genetically modified gene?
82, Life in prison.,life in prison,0.0799887180328369,8.751970767974854,0.9426422119140624,1.0,1.0,What was the death sentence reduced to?
83, 45 camps,45 camps,0.1053717136383056,8.623319387435913,1.0,1.0,1.0,Around how many camps were set up by the Germans during the way?
84," Over 1,500 places.","1,500",0.093935489654541,9.160587310791016,0.4397910833358764,0.6666666666666666,0.6666666666666666,Around how many places were renamed when the Nazis entered Prussia?
85, The National Academy of Sciences found the FBI's analytical model for interpreting bullet-lead analysis results to be deeply flawed.,deeply flawed,0.0770604610443115,11.266073226928713,0.3439942896366119,0.1739130434782608,0.1739130434782608,What did the National Academy of Sciences independent review discover about the FBIs analytical model?
86," Memphis, Tennessee.","Memphis, Tennessee",0.0877113342285156,8.734623908996582,0.9782525300979614,1.0,1.0,Where is Dunavant Enterprises based?
87, Image Comics,Image Comics,0.0769658088684082,8.506712913513184,0.9999999403953552,1.0,1.0,What studio helped to relaunch and revamp classic marvel teams The Fantastic Four and the Avengers?
88, India.,India,0.0895678997039794,8.495862007141113,0.9400805234909058,1.0,1.0,Where are the Deccan Traps?
89," The former Duchy of Prussia became known as Altpreußen (""Old Prussia""), the province of Prussia, or ""East Prussia"".","Altpreußen (""Old Prussia"")",0.0883214473724365,12.240794897079468,0.8576439619064331,0.3478260869565217,0.3478260869565217,What did the former Duchy of Prussia become known as?
90, Leonard W. Hatton Jr.,Leonard W. Hatton Jr,0.0759871006011962,9.137925624847412,0.9942891597747804,1.0,1.0,What FBI agent was killed during attacks on the World Trade Center?
91, Pedro Albizu Campos,Pedro Albizu Campos,0.074038028717041,8.761059284210205,1.0,1.0,1.0,What Puerto Rican leader did the FBI spy on?
92, Jim Shooter,Jim Shooter,0.0878620147705078,8.489823818206787,1.0,1.0,1.0,Who took over as head of Marvel in 1978?
93, An executive assistant director manages each branch.,An executive assistant director,0.076340913772583,9.272412300109863,0.7791949510574341,0.7272727272727273,0.7272727272727273,Who manages each FBI branch?
94, 1976,October 1976,0.094428539276123,8.622840166091919,0.864741325378418,0.6666666666666666,0.6666666666666666,When did Marvel's British-themed superhero first appear?
95, Between 2000 and 1000 BC.,2000 and 1000 BC,0.0833287239074707,9.546627759933472,0.913970947265625,0.888888888888889,0.888888888888889,During what time did cotton become widely used in India?
96, State and local law enforcement agencies.,state and local law enforcement agencies,0.0779073238372802,9.116459369659424,0.9295051097869872,1.0,1.0,What other groups does the FBI Academy train?
97, Crossover event,crossover story arcs,0.0838680267333984,8.621338367462158,0.6422935724258423,0.4,0.4,Secret Wars was an early example of what Marvel comics story trope?
98, Britain.,Britain,0.1204035282135009,8.50130033493042,0.9347862601280212,1.0,1.0,Burma was formerly annexed by what country?
99, The US could reduce or eliminate cotton subsidies to please the foreign cotton industry.,reduction,0.0813691616058349,10.227720499038696,0.2754067182540893,0.0,0.0,What could the US do that would please the foreign cotton industry concerning cotton subsidies?
100," American cotton had longer, stronger fibers due to the two domesticated native American species, Gossypium hirsutum and Gossypium barbadense.","longer, stronger fibers",0.0984134674072265,12.650875329971312,0.5585834980010986,0.2727272727272727,0.2727272727272727,What was the difference that made American cotton preferred over Indian cotton?
101, M. Jumel,M. Jumel,0.0757391452789306,8.895902872085571,1.0,1.0,1.0,What French businessman convinced the ruler of Egypt to grow cotton for the French market?
102, Bill Everett,Bill Everett,0.087510347366333,8.500670194625854,1.0,1.0,1.0,Which writer and artist was behind the Sub-Mariner?
103," Violent crimes, hate crimes, and property crimes.","violent crimes, hate crimes, and property crimes",0.0785560607910156,9.657732248306274,0.9545746445655824,1.0,1.0,What does UCR focus on?
104," The Duchy of Prussia passed to the Electors of Brandenburg, forming Brandenburg-Prussia.",Albert's line died out,0.0809130668640136,11.105472326278688,0.1071552038192749,0.0,0.0,What happened as a result of Maximilian's death?
105, Star Wars,Star Wars,0.0834314823150634,8.468755960464478,1.0,1.0,1.0,What movie sci-fi franchise returned to Marvel in 2015?
106, 1772,1772,0.0859255790710449,8.623981714248657,1.0,1.0,1.0,In what year was Royal Prussia annexed?
107," The White Slave Traffic Act, or Mann Act.",White Slave Traffic Act,0.097991943359375,9.561238288879396,0.8945794105529785,0.6666666666666666,0.6666666666666666,What was the other formal name of the Mann Act?
108," Most of the German population of East Prussia was either evacuated or expelled after the war, with an estimated 300,000 dying during the war and its aftermath.",evacuated during the war,0.0747785568237304,12.468506813049316,0.5187892913818359,0.25,0.25,What happened to most of the German population during the war in what is current day Kaliningrad?
109, Deputy Assistant Directors,deputy assistant directors,0.0734529495239257,8.633274793624878,1.000000238418579,1.0,1.0,Who leaders the sub-divisions of offices or divisions?
110, The steady decline in market share of cotton.,decline in market share,0.086944580078125,9.4158034324646,0.5852763652801514,0.6666666666666666,0.6666666666666666,What prompted a help program produced by cotton producers in the 1960s?
111," December 7, 1941","December 7, 1941",0.0765876770019531,9.152240514755247,1.0,1.0,1.0,When did the attack on Pearl Harbor occur?
112, The Communications Act of 1934.,Communications Act of 1934,0.0755727291107177,9.261321306228638,0.9853013753890992,0.888888888888889,0.888888888888889,What did Congress pass to outlaw phone tapping?
113, The Treaty of Versailles.,Treaty of Versailles,0.0875406265258789,9.045416116714478,0.93744957447052,0.8571428571428571,0.8571428571428571,What was implemented that separated East Prussia from Germany?
114, 1824,1824,0.0811481475830078,8.622905015945435,1.0,1.0,1.0,In what year was East and West Prussia first united?
115, Diamond Comic Distributors Inc.,Diamond Comic Distributors Inc,0.0851829051971435,9.046594381332396,0.9929938912391664,1.0,1.0,Exclusive deals for distributing comics during the 1990s left this company as the only unaffiliated one.
116, The text does not provide a specific number of Nazis arrested.,Eight,0.0793066024780273,9.810523986816406,0.1590003967285156,0.0,0.0,On how many of Tuvalu's islands did people live?
117, Because the Duchy of Prussia was outside of the core Holy Roman Empire.,Because the duchy was outside of the core Holy Roman Empire,0.0860154628753662,10.342397451400757,0.8651039600372314,0.9166666666666666,0.9166666666666666,Why were the prince electors able to proclaim themselves King of Prussia?
118, Chris Claremont and John Byrne.,Chris Claremont and John Byrne,0.0832700729370117,9.145127296447754,0.9863300323486328,1.0,1.0,What team of artist and writer helped popularize the Uncanny X-Men line of comics in the 1980s?
119, The Federal Bureau of Investigation (FBI),FBI,0.0859723091125488,9.406529188156128,0.7677866220474243,0.2857142857142857,0.2857142857142857,What organization did General Ashcroft assign to lead organization in terrorism investigations?
120," Computer viruses, worms, and other malicious programs that threatened US operations.",Internet-related problems,0.0900883674621582,10.084278106689451,0.3272313475608825,0.0,0.0,What were CITAC and NIPC created to deal with?
121," The US Department of Health, Education, and Welfare asked Marvel to do a series of stories to publicize an issue.","United States Department of Health, Education, and Welfare",0.0876679420471191,11.339147806167604,0.4051583707332611,0.4285714285714285,0.4285714285714285,What government agency asked Marvel to do a series of stories to publicize an issue?
122, Secret identities.,costumes,0.0625040531158447,8.632843971252441,0.3650548458099365,0.0,0.0,What traditional superhero element did the Fantastic Four initially do without?
123," The American cotton industry did not exactly ""fail"", but it did experience significant decline and fluctuations throughout its history. However, one notable period of decline was in the early 1990s, when the industry crashed to pre-1960 levels.",American Civil War,0.0751624107360839,14.567806243896484,0.1722537875175476,0.048780487804878,0.048780487804878,When did the American cotton industry fail?
124, Some people described Filiberto Ojeda Ríos's death as an assassination.,assassination,0.0691781044006347,10.5785710811615,0.4824897348880768,0.1538461538461538,0.1538461538461538,"How did Prince Philip's uncle, Lord Mounbatten, die?"
125, The Hulk's stories.,Hulk,0.0666069984436035,8.893038749694824,0.7646439075469971,0.4,0.4,What Marvel character's stories are set in an area resembling the American Southwest?
126, 1939,1939,0.0621082782745361,8.637235641479492,1.0,1.0,1.0,When did World War II start?
127, 289 times.,289,0.0690927505493164,8.753917455673218,0.5000767707824707,0.6666666666666666,0.6666666666666666,How many feet above sea level is Oklahoma's lowest point?
128, Cotton is a type of shrub.,perennial,0.0770313739776611,9.266401529312134,0.3063651919364929,0.0,0.0,What type of plant is cotton?
129," The FBI investigated cases of espionage against the United States and its allies, and also spied upon and collected information on anti-war groups and individuals.",antiwar activities,0.0652980804443359,11.968200206756592,0.3741675317287445,0.0,0.0,What activities was the FBI concerned with during the Vietnam war?
130, Fair trade system,fair trade,0.0652863979339599,8.623683452606201,0.5939183235168457,0.8,0.8,What system was started in 2005 to deal with organic and ethically produced products?
131, The DEA (Drug Enforcement Administration),DEA,0.0907893180847168,9.133328199386597,0.8203727006912231,0.3333333333333333,0.3333333333333333,What organization does the FBI share jurisdiction with?
132, The plague.,the plague and famine,0.0798475742340087,8.63044285774231,0.80044025182724,0.6666666666666666,0.6666666666666666,What wiped out one third of East Prussia's population during the early 1700's?
133, The 1930s.,1930s,0.0789461135864257,9.010005712509155,0.9388071894645692,0.6666666666666666,0.6666666666666666,When did approach lighting come into use?
134, A warrant.,a warrant,0.0874562263488769,8.638482570648193,0.9716577529907228,1.0,1.0,What is now required to wire tap a citizen?
135, DC Comics,DC Comics,0.0924971103668212,8.473668336868286,1.0,1.0,1.0,Which publisher is Marvel's biggest rival?
136, Conan the Barbarian and Red Sonja.,"Conan the Barbarian, Red Sonja",0.0924334526062011,9.44552206993103,0.9625921249389648,0.9090909090909092,0.9090909090909092,"What were two of Marvel's comic heroes in fantasy, swords and magic settings?"
137, Jack Kirby,Jack Kirby,0.0679836273193359,8.508801698684692,1.0,1.0,1.0,What artist's return to Marvel was announced at this event?
138, 1945,1945,0.0732345581054687,8.6077561378479,1.0000001192092896,1.0,1.0,In what year was the OSS dissolved?
139, The text does not mention a three-episode series on a public health issue.,May–July 1971,0.0788741111755371,10.305546045303345,0.0106013938784599,0.0,0.0,What were the issue dates of the three-episode series on this public health issue?
140, The Indus Valley Civilization in Ancient India (modern-day Pakistan and some parts of India).,"Mehrgarh, Pakistan",0.0707955360412597,10.585333585739136,0.4277530312538147,0.1176470588235294,0.1176470588235294,Where in Southeast Asia has early use of cotton been discovered?
141, Cottonseed meal is used as feed for ruminant livestock.,ruminant livestock,0.0663740634918212,9.942189455032349,0.614322304725647,0.3636363636363636,0.3636363636363636,What is cottonseed meal used for feed?
142, 16 years.,16,0.0696849822998046,8.736478328704834,0.6754528284072876,0.6666666666666666,0.6666666666666666,How many policing districts was Paris divided into?
143, New York City.,"New York City, New York",0.0687043666839599,8.76009225845337,0.9153382778167723,0.7499999999999999,0.7499999999999999,Where was the World Trade Center?
144, The Cold War era.,Cold War,0.0726797580718994,8.893574237823486,0.7719757556915283,0.6666666666666666,0.6666666666666666,What global conflict was the NAM made to counter?
145," British colonial rule led to the decline of India's cotton-processing sector due to aggressive mercantile policies, forcing India to supply raw cotton and purchase manufactured textiles from Britain.",declined,0.0979852676391601,12.604784727096558,0.1664178073406219,0.064516129032258,0.064516129032258,How did Eisenhower respond to the offer to become a Philippine police chief?
146, The Marvel Universe.,Marvel Universe,0.0769848823547363,8.745198965072632,0.9448559880256652,0.8,0.8,"Captain America, Thor and Ultron all inhabit what fictional milieu?"
147, $12 billion.,$12 billion,0.0739526748657226,8.739842891693115,0.9797762632369996,1.0,1.0,What is the combined international trade in cotton?
148, 48 years.,48,0.0640721321105957,8.715632677078247,0.5394613742828369,0.6666666666666666,0.6666666666666666,How many departments does the Punjab administration have?
149," Clarksburg, West Virginia.","Clarksburg, West Virginia",0.0668988227844238,9.127569675445557,0.9783117771148682,1.0,1.0,Where is the FBI's data campus?
150, Sampson Gamgee,Sampson Gamgee,0.0733125209808349,8.744322061538696,1.0,1.0,1.0,What individual first used cotton wool medically?
151, Christianity.,Christianity,0.0749654769897461,8.482376098632812,0.912482976913452,1.0,1.0,In contrast to what religion was Judaism acceptable in Rome?
152, The Industrialization of India.,industrialization,0.0768191814422607,9.04914379119873,0.7597377300262451,0.4,0.4,Until what event did the ancient methods of spinning and fabrication of cotton last?
153, The Fantastic Four.,The Fantastic Four,0.0943489074707031,8.7562415599823,0.9850859642028807,1.0,1.0,Marvel's first team of superheroes was known by what alliterative name?
154, October 1939,Oct. 1939,0.062476634979248,8.762716293334961,0.9386823177337646,0.5,0.5,What was the cover date on Marvel Comics #1?
155," Longer, stronger fibers.",cheap,0.0708751678466796,8.90617823600769,0.1037413477897644,0.0,0.0,What characteristic of American cotton attracted buyers after the end of the Civil war?
156, The Director of National Intelligence (DNI),Director of National Intelligence,0.071197509765625,9.38959789276123,0.8486343026161194,0.8,0.8,What Director does the FBI report to?
157, Elector Frederick III.,Frederick III,0.0631215572357177,8.898306369781494,0.7921909093856812,0.8,0.8,Who elected there self as King of Prussia in 1701?
158, Timely Publications,Timely Publications,0.0788416862487793,8.582783937454224,1.0,1.0,1.0,What was the original name of Marvel Comics?
159, The Avengers Battle the Earth Wrecker by Otto Binder,The Avengers Battle the Earth Wrecker by Otto Binder,0.0863106250762939,9.681431770324709,0.9999999403953552,1.0,1.0,What was the first novel published under this deal?
160, New York City,New York,0.0743129253387451,8.57792854309082,0.9480048418045044,0.8,0.8,Where was the band Talking Heads based out of?
161," Yes, the FBI reassigned over 300 agents from foreign counter-intelligence duties to violent crime, reducing cuts to other well-established departments.",With reduced cuts to other well-established departments,0.0731079578399658,11.838535785675049,0.4617333710193634,0.4666666666666667,0.4666666666666667,Did the new priorities of the FBI mean cutting other departments?
162, The President of the United States.,President of the United States,0.0670313835144043,9.16044020652771,0.9259443283081056,0.9090909090909092,0.9090909090909092,What job did Eisenhower hold after his second tenure as president of Columbia?
163, 2010,2010,0.0743563175201416,8.626735210418701,1.0,1.0,1.0,When was Liberia was granted observer status with the world trade organization>
164, Japanese Americans.,Japanese Americans,0.06689453125,8.585973262786865,0.9720603227615356,1.0,1.0,What group did the FBI continue surveillance on?
165, The defeat of the Teutonic Order at the Battle of Grunwald (Tannenberg) in 1410.,several wars,0.0827240943908691,11.48840880393982,0.2625704705715179,0.0,0.0,What did the knights of expansionist polices eventually lead to?
166, COINTELPRO files.,COINTELPRO program,0.0625820159912109,9.030592679977415,0.8388664722442627,0.5,0.5,What files was the Citizens' Commission to Investigate the FBI's raid mainly focused on?
167, The FBI.,the Bureau,0.0923612117767334,8.628485202789307,0.5710769295692444,0.5,0.5,Who did MLK begin criticizing in the mid-1960s?
