idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
14,Retro-futuristic technology.,"an attitude of skepticism, irony or rejection",0.0005590915679931,0.3727567195892334,0.100597932934761,0.0,0.0,What sensibilities from postmodernism does Dieselpunk borrow from?
15,Peter Nalitch.,Peter Nalitch and Friends,0.000669240951538,0.3328654766082763,0.8857144117355347,0.6666666666666666,0.6666666666666666,"Who wrote ""Lost and Forgotten"" which came 11th in Eurovision Song Contest 2010 in Oslo?"
16,Washington City Canal.,Washington City Canal,0.0006031990051269,0.2952451705932617,0.9777305126190186,1.0,1.0,"Which canal is located in Washington D.C, Washington City Canal or Beardsley Canal?"
17,southwestern Virginia.,southwestern Virginia,0.00065279006958,0.2562294006347656,0.977676272392273,1.0,1.0," Whitetop is the southern terminus of the Virginia Creeper Trail, a 35 mi multi-purpose rail trail located where?"
18,Alan Jackson.,Alan Jackson,0.0006492137908935,0.2582707405090332,0.9765978455543518,1.0,1.0,"Which American singer and songwriter, known for blending traditional honky tonk and mainstream country sounds, also appeared in the American televisual special My Night at the Grammys?"
19,There is no information that Amy Grant was married to a band.,Pure Prairie League,0.000601053237915,0.6434447765350342,0.0571915581822395,0.0,0.0,What band was Amy Grant's husband in?
20,1979,1979,0.0006544589996337,0.2552156448364258,0.9999999403953552,1.0,1.0,"In which year was this Jewish American reggae vocalist, beatboxer, and alternative rock musician who worked with Aaron Dugan born?"
21,Emperor.,monarch,0.0006430149078369,0.2187683582305908,0.4500776827335357,0.0,0.0,"Mexican general, Gregorio Ruiz, fought against the ensuing empire of the younger brother of the Austrian emperor Francis Joseph I, the only what of the Second Mexican Empire?"
22,Masterpiece,Masterpiece,0.0005955696105957,0.2173454761505127,1.0,1.0,1.0,In between Daldøs and Masterpiece which one was invented by Joseph M. Burck?
23,1998.,1998,0.0006062984466552,0.2751884460449219,0.9467677474021912,1.0,1.0,When was the inception of J. D. Martinez' team?
24,Primal Scream was formed first in 1982.,Primal Scream,0.0006265640258789,0.6048953533172607,0.651426374912262,0.4444444444444445,0.4444444444444445,What 1982 British rock band influenced Pale Saints?
25,Australia.,Australia,0.0006048679351806,0.2188434600830078,0.9376925826072692,1.0,1.0,"Queen Victoria Village, generally known as QV Melbourne or just QV, is a precinct in the central business district of Melbourne, Victoria, located directly opposite the State Library of Victoria is Melbourne Central, a large shopping centre, office, and public transport hub in the city of Melbourne, in which country?"
26,Yes.,yes,0.0005991458892822,0.1960773468017578,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
27,"No, they are not from the same country. Lorraine Hansberry was American and Ann-Marie MacDonald is Canadian.",no,0.000584602355957,1.0679075717926023,0.0910750031471252,0.1052631578947368,0.1052631578947368,Are Chris Marker and Yvonne Rainer American?
28,1899.,in 1209,0.0005841255187988,0.2745571136474609,0.424965888261795,0.0,0.0,When was the public research university which  Carol Brayne is a Professor of Public Health Medicine at founded
29,There is no information about Connecticut repealing capital punishment in 2012.,Michael Bruce Ross,0.0005896091461181,0.7213613986968994,-0.0838454961776733,0.0,0.0,After the execution of which individual did Conneticut repeal capital punishment in 2012?
30,1 year.,nine,0.0007028579711914,0.2954690456390381,0.2480660080909729,0.0,0.0,How many members does the band who released the extended play (EP) Signal consist of?
31,Christianity.,Anglican,0.0006361007690429,0.2171041965484619,0.49043008685112,0.0,0.0,The March Hare is a character from the book written by the mathematician and logician of what religion?
32,Inkpaduta.,Inkpaduta,0.0007767677307128,0.3351602554321289,0.974205732345581,1.0,1.0,"Rain-in-the-Face, was a warchief of the Lakota tribe of Native Americans, his mother was a Dakota related to the band of which famous Chief, who was the war chief of the Wahpekute band of the Dakota, (Eastern or Santee Dakota) during the 1857 Spirit Lake Massacre and later Western Sioux actions against the United States Army in the Dakota Territory, Wyoming and Montana?"
33,Hennes was founded first in 1961.,Hennes,0.0006284713745117,0.5254144668579102,0.6455997228622437,0.2857142857142857,0.2857142857142857,"which Magazine was founded first, First for Women or Hennes ?"
34,street dance.,three or more,0.0005929470062255,0.255295991897583,0.1219875663518905,0.0,0.0,How She Move is a film which features a type of dancing mainly performed in groups of how many?
35,The Able rocket stage was discontinued in 1960.,in 1960,0.0005609989166259,0.5645601749420166,0.3958485424518585,0.4,0.4,When did The Rocket retire?
36,Havoc.,Havoc,0.0005877017974853,0.2573330402374267,0.9450350999832152,1.0,1.0,"What artist featured in the ""Albert Einstein"" album was one half of the hip-hop duo Mobb Deep?"
37,King of Prussia.,Kaiser,0.0006067752838134,0.3318605422973633,0.420178472995758,0.0,0.0,The great-great-grandfather of current head of the House of Hohenzollern held what official title?
38,The Dillards.,"Salem, Missouri,",0.0005807876586914,0.3314924240112304,0.0951131358742713,0.0,0.0,Where did the band that Billy Ray Latham joined in 1974 come from ?
39,"The population of Tombstone, Arizona Territory, where Fred White died, was not available in the given context.","8,515",0.0006008148193359,0.9912467002868652,-0.0201167464256286,0.0,0.0,What was the population in 2000 of the town in which Hugh White died ? 
40,Sam.,Sam,0.0006146430969238,0.22017502784729,0.9365984797477722,1.0,1.0,What is the Harry's sisters name in the children's book series where Emma Tate is the voice of Harry?
41,The Ottoman Empire.,Ottoman Empire,0.0006756782531738,0.298938512802124,0.9506927728652954,0.8,0.8,The Jewish Museum of Turkey and Kalenderhane Mosque were both the product of what empire?
42,Patty Hearst.,Patty Hearst,0.0006885528564453,0.2975151538848877,0.982669711112976,1.0,1.0,"Randolph Apperson Hearst, was the fourth and last surviving son of William Randolph Hearst and Millicent Hearst, and is the father of which granddaughter of American publishing magnate William Randolph Hearst?"
43,Christian Laettner.,"August 17, 1969",0.0006465911865234,0.3363184928894043,0.1506505459547042,0.0,0.0,When was the American basketball player born who was among the top three picks of The 1992 NBA draft with Shaquille O'Neal and  Alonzo Mourning?
44,Nickelback.,Nickelback,0.0006937980651855,0.2227072715759277,0.9699511528015136,1.0,1.0,"Into the Night features Chad Kroeger from what Canadian rock band that was formed in 1995 in Hanna, Alberta, Canada?"
45,The Sip 'n Dip Lounge was opened in 1962 and was beaten by Chances Bar in 2016.,1962,0.0006337165832519,1.1107981204986572,0.3652889132499695,0.1111111111111111,0.1111111111111111,The founder of the techno record label Metroplex was born in what year?
46,Both are magazines.,magazine,0.000666856765747,0.2960765361785888,0.6944794654846191,0.5,0.5,"Moves and Heavy Metal, are which type of publication?"
47,I couldn't find any information about the birth year of the host of the Saturday Live radio series.,1962,0.0006077289581298,0.9138269424438475,0.3248637020587921,0.0,0.0,The founder of the techno record label Metroplex was born in what year?
48,Haiti and the Dominican Republic are located in the island of Hispaniola. Dypsis lutescens is found in both countries.,Dominican Republic,0.0006172657012939,1.1852734088897705,0.5579492449760437,0.1904761904761905,0.1904761904761905,What country is the current professional baseball left fielder for the Miami Marlins of Major League Baseball and his retired professional baseball utility player cousin from?
49,Harun Yahya,"""Harun Yahya""",0.000648021697998,0.298198938369751,0.955209493637085,1.0,1.0,"What was the pen name for a series of Islamic creationist books that were sent to thousands of  American scientists, members of Congress and science museums in 2007?"
50,AKB48.,AKB48,0.0006580352783203,0.2955188751220703,0.978873372077942,1.0,1.0,Haruka Shimazaki was a member of which Japanese idol girl group that is produced by Yasushi Akimoto?
51,Yao Ming.,Shanghai Sharks,0.000650405883789,0.2582049369812011,0.4022377729415893,0.0,0.0,The 2004–05 NBA season for the Houston Rockets gave the Chinese player who also played for what Chinese team an All-Star selection?
52,a conservative leaning.,a conservative leaning,0.000594139099121,0.2964520454406738,0.969386875629425,1.0,1.0,Ben T. Elliott directed an American author who has maintained what in her writings?
53,Charlton Heston.,Charlton Heston,0.0007126331329345,0.3765263557434082,0.9748640656471252,1.0,1.0,"Planet of the Apes is a 1968 American science fiction film directed by Franklin J. Schaffner, it stars who, he was an American actor and political activist?"
54,Ruby Rose.,Ruby Rose Langenheim,0.0006756782531738,0.2344589233398437,0.6445272564888,0.8,0.8,"The 2015 MTV EMAs (also known as the MTV Europe Music Awards) were held at the Mediolanum Forum in Assago, in Italy, which Australian actress hosted the awards?"
55,"""Woman Reading a Letter""","Vermeer works (including ""The Milkmaid""",0.0005950927734375,0.3748049736022949,0.1173430457711219,0.0,0.0,"Johannes Vermeer's works include which painting, located in the Rijksmuseum in Amsterdam, Netherlands?"
56,Pitcairn Island.,Pitcairn Islands,0.0006155967712402,0.3779699802398681,0.9261998534202576,1.0,1.0,What inhabited island hosts the flowering shrub known as the Osteomeles anthyllidifolia?
57,Vanessa Ray.,Vanessa Ray,0.0007450580596923,0.2598583698272705,0.97389554977417,1.0,1.0,"What actress from 2015 film ""The Rumperbutts"" is also known for roles on ""Pretty Little Liars"", ""Suits"" and ""Blue Bloods""?"
58,The New Orleans Pelicans.,New Orleans Pelicans,0.0006940364837646,0.376047134399414,0.969569742679596,0.8571428571428571,0.8571428571428571,The MVP of the 2015 Diamond Head Classic was Bahamian professional basketball player that was with the sixth overall pick in the 2016 NBA draft by who?
59,20th century.,20th century,0.0005719661712646,0.3203482627868652,0.965700089931488,1.0,1.0,Igor Stravinsky and Richard Wagner were both influential composers in what era?
60,"Yes, both Deepa Mehta and Patrice Leconte are film directors.",yes,0.0005507469177246,0.7599802017211914,0.1100933253765106,0.1818181818181818,0.1818181818181818,Can Fraxinus and Onoclea both be found in North America?
61,J.K. Simmons.,J. K. Simmons,0.0006303787231445,0.3350224494934082,0.989616632461548,1.0,1.0,"The Account is a 2016 film that stars this actor, known for starring in the NBC series ""Law & Order""?"
62,"Northeastern University was founded in 1898, while Lawrence Technological University was founded in 1932.",Northeastern University,0.0005779266357421,0.9910643100738524,0.5265871286392212,0.25,0.25,"Which university is in the United States, University of New South Wales or Northeastern University?"
63,Clare Grogan.,Claire Patricia Grogan,0.0007948875427246,0.3373913764953613,0.7796932458877563,0.4,0.4,"Who is best known as the lead singer of the 1980s new wave music group Altered Images, Clare Grogan or Chris Daughtry?"
