idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
51,1523.,1523,0.5733976364135742,1.3619673252105713,0.9790068864822388,1.0,1.0,When was the treatise that allowed a congregation to elect or remove a minister?
52,It stops with its doors open.,will remain in code-blue service until switched off in the car,5.173723220825195,1.2613098621368408,0.2120929062366485,0.0,0.0,Once it arrives what does the elevator do
53,Suction pump.,suction pump,0.4937636852264404,1.3533122539520264,0.9287863373756408,1.0,1.0,What type of pump appeared in the 15th century?
54,1962.,1962,0.3008577823638916,1.1793313026428225,0.9593217968940736,1.0,1.0,When did the Supreme Court address the issue of officially sponsored prayer in public schools?
55,1740s.,the 1740s,0.24871826171875,1.417816162109375,0.8708820343017578,0.6666666666666666,0.6666666666666666,In what years did Turkey red begin to be used to dye cotton in England?
56,Cable-borne elevators.,cable-borne elevators,0.3849496841430664,1.4729375839233398,0.9821046590805054,1.0,1.0,What types of elevator hold the highest safety record?
57,Werner von Siemens built the first electric elevator in 1880 in Germany.,Werner von Siemens,0.4315013885498047,1.6289715766906738,0.5482778549194336,0.4,0.4,Who built the first electric elevator?
58,CAN/CSA B44 Safety Standard.,CAN/CSA B44 Safety Standard,1.0185132026672363,1.3386235237121582,0.9786862134933472,1.0,1.0,What is the equivilent to the US Standard A17.1 called in Canada?
59,City transportation.,city transportation,0.2928180694580078,1.0660090446472168,0.9251629114151,1.0,1.0,The elevator located at the Casco Viejo station in the Bilbao Metro is also used for what?
60,"No, von Neumann's proof did not completely rule out hidden variable theories, but it did rule out a well-defined and important subset of them.",von Neumann did not claim that his proof completely ruled out hidden variable theories,0.358161449432373,2.715938806533813,0.8695269823074341,0.55,0.5,Did von Neumann rule hidden variable theories?
61,"Mathematician, physicist, inventor, computer scientist, and polymath.","pure and applied mathematician, physicist, inventor, computer scientist, and polymath",0.504246711730957,1.8779995441436768,0.921958029270172,0.8235294117647058,0.8235294117647058,What were the occupations that Von Neuman held?
62,"A single panel door is referred to as a ""slab"" door.","""slab"" door",0.4315018653869629,1.6397497653961182,0.8027483224868774,0.3076923076923077,0.3076923076923077,What is a single panel door referred to as?
63,1848,February 1848,0.3945510387420654,1.1224713325500488,0.8822908997535706,0.6666666666666666,0.6666666666666666,When was the Communist Manifesto first created?
64,The Nepalese flag does not have a red color.,the national flower,0.3063673973083496,1.7677333354949951,0.1752321422100067,0.1666666666666666,0.1666666666666666,What does the red color in the Nepalese flag represent?
65,Red.,red,0.359468936920166,1.077650547027588,0.9193431735038756,1.0,1.0,The empress Eirene had what color hair?
66,Scarlet academic gowns.,Scarlet,0.3739786148071289,1.414214849472046,0.6635065674781799,0.5,0.5,What color gowns are generally worn by recent Doctors of Philosophy at Oxford?
67,Klaus Fuchs.,Klaus Fuchs,0.3674275875091553,1.3585221767425537,0.982219099998474,1.0,1.0,With whom did von Neumann collaborate for further development of the hydrogen bomb?
68,A cylindrical design.,cylindrical,0.3128554821014404,1.3577795028686523,0.8445520401000977,0.5,0.5,What design did Peter Cooper feel was the most efficient?
69,Spain.,Spain,0.3942723274230957,1.01088285446167,0.9543189406394958,1.0,1.0,Where in the year 77 BC was an uprising?
70,"Vacuum is generally measured by its absolute pressure, often in units of pascals (Pa), torrs, or millimeters of mercury (mmHg).",its absolute pressure,0.3377020359039306,2.448503971099853,0.398428350687027,0.2608695652173913,0.2608695652173913,How is vacuum generally measured?
71,Red.,Red,0.3126311302185058,1.2697370052337646,0.9193431735038756,1.0,1.0,What LED has the flattest I/V curve above the knee?
72,"Metal, Wood, and Water.","metal, wood, water",0.2502648830413818,1.5260164737701416,0.968339204788208,0.8571428571428571,0.8571428571428571,"Outside of Fire and Earth, what three other elements did Chinese philosophers say the world was composed from?"
73,By running current through it.,by running current through it,0.3583104610443115,1.1936445236206057,0.9843335151672364,1.0,1.0,How is the wire filament in a Thermal conductivity gauge heated?
74,A diaphragm or a piston.,a diaphragm or a piston,0.2838301658630371,1.5794789791107178,0.9756793975830078,1.0,1.0,"For sudden surges in pressure above the cab, what is used as a ""brake""?"
75,Washing.,during washing,0.2707471847534179,1.2551798820495603,0.8153376579284668,0.6666666666666666,0.6666666666666666,Outside of sun exposure in what circumstance did pigment made from rubia tinctorum fade?
76,A golden cup full of abominations and filthiness of her fornication.,golden,0.354203462600708,1.787562608718872,0.4314771294593811,0.1666666666666666,0.1666666666666666,What kind of cup did the woman on the scarlet horned beast have?
77,The implosive lens project was greatly expanded.,implosive lens project was greatly expanded,0.318727970123291,1.6719365119934082,0.9633610248565674,0.923076923076923,0.923076923076923,what change was made when shortage of uranium 235 was apparent?
78,A red flag is raised in auto racing if there is danger to the drivers.,if there is danger to the drivers,0.290752649307251,1.6856939792633057,0.543117880821228,0.6363636363636364,0.6363636363636364,Under what circimstance is a red flag flown in auto racing?
79,A cylindrical container.,a cake,0.2385451793670654,0.8357353210449219,0.3378512859344482,0.4,0.4,A rheostat is the size and shape of what?
80,Dumbwaiters.,Dumbwaiters,0.3724117279052734,1.1337110996246338,0.9868203401565552,1.0,1.0,"What are small freight elevators used for things such as food, called?"
81,"Yes, he enjoyed thinking.","Neumann actually enjoyed thinking, maybe even to the exclusion of everything else.",0.3771369457244873,1.4675965309143066,0.6001957654953003,0.25,0.25,Did von Neumann enjoy thinking?
82,The Reign of Terror.,Bastille,0.2652602195739746,1.231858730316162,0.2961263954639435,0.0,0.0,After the demise of what was the red flag linked to the French Revolution?
83,Frank Sprague.,Frank Sprague,0.4103777408599853,1.1148617267608645,0.9878112077713012,1.0,1.0,Who is credited with increasing the safety and speed of electric elevators?
84,Prevent altitude sickness in humans that did not undergo prior acclimatization.,"sustain life at pressures much lower than atmospheric,",0.293572187423706,1.9345617294311523,0.2306704521179199,0.0,0.0,density of oxygen like that of sea-level atmosphere is needed to do what?
85,France was defeated in the Franco-Prussian war.,the French Army,0.2944366931915283,1.4448323249816897,0.5397748947143555,0.1818181818181818,0.1818181818181818,Who was defeated in the Franco-Prussian war?
86,Operator theory.,operator theory,0.250166654586792,1.3066375255584717,0.9797415137290956,1.0,1.0,What work did Von Nemann do in Berlin in 1930 and Princeton 1935 - 39?
87,A strategy that minimizes the maximum loss for each player.,minimize the maximum loss for each player,0.3399410247802734,1.7738277912139893,0.8456911444664001,0.8235294117647058,0.8235294117647058,What is optimal strategy?
88,University of Berlin.,University of Berlin,0.3020498752593994,1.3567390441894531,0.9839852452278136,1.0,1.0,Where did Von Neumann begin to lecture in 1928?
89,"q represents the ""intensity"" at which the production process would run.","q represents the ""intensity"" at which the production process would run",0.3231446743011474,1.6500887870788574,0.9916048645973206,1.0,1.0,In von Neumann's model what does q represent?
90,Causes fatal rupture of the delicate alveoli.,rupture of the delicate alveoli,4.850443601608276,1.67777419090271,0.9039561152458192,0.8333333333333333,0.8333333333333333,What does Rapid decompression do to the lungs?
91,Temples and imperial residences.,temples and imperial residences,0.2628846168518066,1.4625015258789062,0.9827795624732972,1.0,1.0,In late Chinese dynasties red was used only on what kind of architecture?
92,United Technologies Corporation is the parent company of Otis Elevator Company.,world's largest manufacturer of vertical transport systems,0.4034554958343506,1.2789928913116455,0.3896525502204895,0.1052631578947368,0.1052631578947368,What title does United Technologies Corporation hold?
93,A counterweight.,a counterweight,0.2521665096282959,1.355424404144287,0.9791327714920044,1.0,1.0,What is the weight of the elevator cage balanced by? 
94,Around 4000 BC.,4000 BC,0.3146240711212158,1.4611070156097412,0.8717745542526245,0.8,0.8,When did Egyptians start to make red pigment?
95,"""Below atmospheric"" pressure.","""Below atmospheric""",2.407710313796997,1.4720730781555176,0.8319235444068909,0.8,0.8,Absolute pressure  being equal to current atmospheric pressure means what?
96,"The commonly held view that nature abhorred a vacuum was called ""horror vacui"".",nature abhorred a vacuum,0.581486701965332,1.8137402534484863,0.7600441575050354,0.4705882352941176,0.4705882352941176,What was a common belief about vacuums and nature?
97,It helps prevent the problem of one person gaming the system by making multiple calls.,the system knows every user call and can cancel the first call if the passenger decides to travel to another destination to prevent empty calls,0.3234143257141113,2.007612943649292,0.4990028738975525,0.25,0.15,How does this help the system?
98,Saint George was a Roman soldier who was a member of the guards of the Emperor Diocletian.,a Roman soldier,0.2791831493377685,2.037417411804199,0.5944210886955261,0.3,0.3,Who was Saint George believed to be?
99,Red lac.,Red lac,0.3996226787567138,1.305800437927246,0.9826094508171082,1.0,1.0,The Laccifer lacca was crucial to making what pigment?
100,"Up to 20 m/s (4,000 ft/min).","20 m/s (4,000 ft/min)",0.3987829685211181,1.7778096199035645,0.8971343040466309,0.8750000000000001,0.8750000000000001,What speed is a gearless traction elevator capable of attaining?
101,Morning and lunch-time periods.,most typically in the morning,0.4389238357543945,1.211421251296997,0.5686547160148621,0.2,0.2,"Generally, up-peak mode takes place during what times of the day?"
102,Kokkos.,Kokkos,0.3391852378845215,1.061173915863037,0.983406662940979,1.0,1.0,"In ancient greek, what is coccus referred to as?"
103,"He worked as a consultant to the Weapons Systems Evaluation Group (WSEG), the Central Intelligence Agency (CIA), the Atomic Energy Commission (AEC), and other organizations.",General Advisory Committee of the United States Atomic Energy Commission,0.3767769336700439,2.994410753250122,0.5150741338729858,0.2285714285714285,0.2285714285714285,"Post World War II, in what role did Von Neumann work?"
104,Power failure.,spring force,0.7434747219085693,1.3029119968414309,0.1631305515766143,0.0,0.0,What motivates an external drum brake held open electrically?
105,The rubia tinctorum plant.,rubia tinctorum plant,0.2978363037109375,1.3031494617462158,0.9628975987434388,0.8571428571428571,0.8571428571428571,What was madder lake made from?
106,"Implosion method, artificial viscosity, and the concept of using shaped charges and less fissionable material to increase the speed of assembly.","more powerful shaped charges and less fissionable material to greatly increase the speed of ""assembly""",0.2995920181274414,2.559492826461792,0.7311406135559082,0.6666666666666666,0.6666666666666666,What additional ideas did von Neumann contribute to Atomic bomb?
107,Pheomelanin.,pheomelanin,0.2619810104370117,1.4667689800262451,0.983069658279419,1.0,1.0,What pigment accounts for the majority of color in red hair?
108,"The EDVAC was the first computer to use the stored-program concept, where both data and program are stored in the same memory space, a design that is still the basis of modern computer architecture.","architecture is to this day the basis of modern computer design,",0.6782176494598389,3.2527225017547607,0.5017938613891602,0.3913043478260868,0.2608695652173912,What was the significance of EDVAC?
109,"It uses live feed from cameras placed vertically along the facade and synchronizes it with cab movement, projected on a wall-sized screen.",It creates 3d video panorama using live feed from cameras placed vertically along the facade and synchronizes it with cab movement,2.339442729949951,2.4659481048583984,0.8127053380012512,0.7727272727272727,0.7727272727272727,How does it produce the panoramic effects?
110,A black hole.,black hole,0.5035810470581055,1.3648154735565186,0.9007303714752196,0.8,0.8,What has no electric charge?
111,7,seven heads,0.4080028533935547,1.0187060832977295,0.5759541392326355,0.0,0.0,How many heads did the scarlet beast which a woman sat on have?
112,Red.,red,0.3006994724273681,1.2531523704528809,0.9193431735038756,1.0,1.0,The empress Eirene had what color hair?
113,The interest rate.,rate of growth equals the interest rate,0.615217924118042,1.3659946918487549,0.6243335008621216,0.6,0.6,What is the rate of qrowth equal to?
114,The Tyneside docks in England.,Tyneside docks,0.65256667137146,1.5805461406707764,0.9149405360221864,0.5714285714285715,0.5714285714285715,Were was the hydraulic crane initially used?
115,Exposure to red decreases performance in cognitive tasks.,decreases performance,0.4537215232849121,1.6346337795257568,0.3915093839168548,0.4,0.4,What is the effect of exposing a human to red when it comes to cognitive skills?
116,19th century.,19th,0.2971968650817871,1.4135732650756836,0.7332381010055542,0.6666666666666666,0.6666666666666666,What century was game hunted as a trophy?
117,The south.,south,0.2913436889648437,1.1296625137329102,0.9088501930236816,0.6666666666666666,0.6666666666666666,Where does the Lalitpur Sub-Metropolitan City stand in relation to the Bagmati River?
118,Body fluids.,Some oils and greases,0.359321117401123,1.0365831851959229,0.3826356828212738,0.0,0.0,What can boil away in extreme vaccum exposure?
119,János,Margittai Neumann János,0.3233394622802734,1.0600087642669678,0.729543924331665,0.6666666666666666,0.6666666666666666,What was Von Neumann's given name as member of Austro-Hungarian nobility?
120,Low vacuum.,gaseous,0.6163959503173828,1.0487687587738037,0.352573812007904,0.0,0.0,What type of pressure is less than atmospheric pressure in a vacuum?
121,switches operated by pulling on adjacent ropes.,switches operated by pulling on adjacent ropes,0.3003506660461426,1.580381155014038,0.9593944549560548,1.0,1.0, Many earlier built  freight elevators were controlled by what?
122,500 ft/min.,500,0.4107074737548828,1.0804102420806885,0.4539206027984619,0.5,0.5,Electric elevators can reach speeds up to 3 m/s or how many feet per minute?
123,The direct integral was introduced in 1949 by John von Neumann.,study of rings of operators,0.4134268760681152,1.9477546215057373,0.1089995205402374,0.0,0.0,What was introduced in von Neumann algebras?
124,"1,010 meters per minute (61 km/h) in 16 seconds.","1,010 metres per minute (61 km/h) in 16 seconds",0.4870855808258056,1.6390259265899658,0.9736334085464478,0.9090909090909092,0.9090909090909092,How fast do the observation deck elevators travel?
125,A black hole.,The black hole,0.3029990196228027,1.0972378253936768,0.9039730429649352,0.6666666666666666,0.6666666666666666,what is a perfect example of a filled vacuum showing a curvature?
126,The elevator will no longer respond to hall calls and will remain parked on a floor with its doors open until a floor is selected and the door close button is held.,it will no longer respond to hall calls,0.265059232711792,2.9049081802368164,0.5673125982284546,0.35,0.35,What is the impact on an elevator set to independant service mode?
127,"The mineral cinnabar, a common ore of mercury, was the source of vermilion for the Romans.",the mineral cinnabar,4.466556549072266,2.341407537460327,0.6059481501579285,0.3157894736842105,0.3157894736842105,From where did vermilion originate?
128,1928,1928,0.2903261184692383,1.3212933540344238,1.0,1.0,1.0,When was the National Museum founded?
129,The St. George's Cross.,St. George's Cross,0.4188060760498047,1.5284478664398191,0.9698426723480223,0.888888888888889,0.888888888888889,What is the cross on the banners used during the First Crusade known as?
130,Kurt Gödel.,Kurt Gödel,0.4580926895141601,1.3686292171478271,0.984581708908081,1.0,1.0,In 1930 who gave a strongly negative answer to Von Neuman's approach to the axiomatic system of theory of sets?
131,Marina,Marina,2.34462308883667,1.2139012813568115,1.0,1.0,1.0,What was Von Neumann's child's name?
132,The General Advisory Committee of the Atomic Energy Commission.,General Advisory Committee,0.2872142791748047,1.6613008975982666,0.6584489941596985,0.5,0.5,What committee did von Neumann serve on within the Atomic Energy Commission?
133,The cochineal insect from Central and South America.,the carminic acid in tiny female scale insects,0.4123868942260742,1.7231662273406982,0.4116724133491516,0.25,0.25,What was carmine made from?
134,"Kermes, made from the carminic acid in tiny female scale insects that lived on the leaves of oak trees in Eastern Europe and around the Mediterranean.",Polish Cochineal,0.4745485782623291,2.8597757816314697,0.2165074944496154,0.0,0.0,The wealthiest in Europe used what red dye?
135,Torr.,barometric scale,0.3238658905029297,1.0479419231414795,-0.0247987918555736,0.0,0.0,What is another often used options to measure vacuum?
136,Gábor Szegő.,Gábor Szegő,0.2928988933563232,1.5191857814788818,0.9862494468688964,1.0,1.0,Who did Von Neumann begin his studies of advanced calculus under?
137,The merge sort algorithm sorts an array by recursively dividing it into two halves and then merging them back together in sorted order.,the first and second halves of an array are each sorted recursively and then merged,0.3422267436981201,2.425483465194702,0.7950997948646545,0.4736842105263157,0.3684210526315789,What does a merge sort algorithm do?
138,Boston.,Boston,0.307478666305542,1.0115463733673096,0.9526292085647584,1.0,1.0,What city does San Diego come in second to in the biotech industry?
139,"The elevator will wait, then proceed to go into nudging mode to alert occupants it's leaving the floor, and then go to the fire-recall floor.","The elevator will wait an amount of time, then proceed to go into nudging mode to tell everyone the elevator is leaving the floor",0.2679665088653564,2.499384641647339,0.8144111633300781,0.627450980392157,0.5882352941176471,What happens when an elevator goes into Phase one mode?
140,Courage.,courage,0.293546199798584,1.2621772289276123,0.8856794834136963,1.0,1.0,What trait do people most commonly link red with?
141,J. Robert Oppenheimer and Edward Teller.,J. Robert Oppenheimer and Edward Teller,0.3859860897064209,1.73437237739563,0.981179654598236,1.0,1.0,With whom did Von Neumann work on the Manhattan Project?
142,Vacuum exposure itself.,vacuum exposure,0.3131577968597412,1.3596453666687012,0.8722269535064697,0.8,0.8,rapid decompression is more dangerous than what?
143,The counterweight will be located in the hoist-way.,in the hoist-way,0.3321611881256103,1.7472224235534668,0.4972235858440399,0.6153846153846153,0.6153846153846153,Where will the counterweight be found?
144,Continuous geometry.,continuous geometry.,0.2887129783630371,1.3197431564331057,1.0,1.0,1.0,What field did Von Neuman establish?
145,The Book of Exodus.,the Book of Exodus,0.2287008762359619,1.4072132110595703,0.9682231545448304,1.0,1.0,In which book of the Bible did God reference gifts of Blue Purple and Scarlet?
146,China.,United States,0.3066568374633789,0.9958875179290771,0.5816891193389893,0.0,0.0,What country is more religious than other developed nations?
147,A beam pushed outwards by a steel spring.,a beam pushed outwards by a steel spring,0.3197274208068847,1.6941473484039309,0.9712854623794556,1.0,1.0,What did the safety system consist of?
148,In the elevator cab.,on the shaft way,0.3546168804168701,1.166224479675293,0.4912363588809967,0.25,0.25,The single door is sometimes located where?
149,Double deck elevators.,Double deck elevators,0.3764736652374267,1.1402535438537598,0.9725394248962402,1.0,1.0,What type of elevators are used in the Taipei 101 office tower?
150,"""The East Is Red"" is the Party anthem of the Communist Party of China.",the Party anthem,0.3824238777160644,1.841782093048096,0.5368812084197998,0.3529411764705882,0.3529411764705882,"In terms of the Communist Party of China, what is ""The East is Red?"""
151,Floor indicators.,direction lanterns,0.2906837463378906,1.0607669353485107,0.2647818326950073,0.0,0.0,What type of lanterns are used outside elevators as well as inside most cabs?
152,Green and blue.,Green Blue,0.2624435424804687,1.3497419357299805,0.8422619104385376,0.8,0.8,Which two colors besides red make up the RGB color system?
153,"Von Neumann made significant contributions to the field of computing, including the development of the Monte Carlo method, the middle-square method for generating pseudorandom numbers, and the concept of the stored-program computer architecture, which is still the basis of modern computer design.","Von Neumann architecture, linear programming, self-replicating machines, stochastic computing",0.921943426132202,3.9097659587860103,0.6187249422073364,0.1851851851851851,0.1481481481481481,What were Von Neuman's contributions to the field of computing?
154,"Yes, it was a groundbreaking and influential model that introduced fixed-point theorems, linear inequalities, and other concepts that are still widely used in economics today.","proving that the growth rate equals the interest rate were remarkable achievements, even for von Neumann",1.6438870429992676,2.8518733978271484,0.3492160439491272,0.0476190476190476,0.0476190476190476,Was the economic model successful?
155,The Renaissance era.,the Renaissance,0.520604133605957,1.3549518585205078,0.8952761292457581,0.8,0.8,When did mosaic fall out of fashion?
156,39 days.,39,0.4264476299285888,0.7717738151550293,0.5556211471557617,0.6666666666666666,0.6666666666666666,How many days did the recount after the 2000 US election last for?
