idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
53,The Central Intelligence Agency (CIA).,CIA,0.0009624958038330078,0.8742408752441406,0.8004663586616516,0.33333333333333337,0.33333333333333337
54,COINTELPRO.,COINTELPRO,0.0010135173797607422,0.7408435344696045,0.9868662357330322,1.0,1.0
55,"Yes, they did.",Numerous files were taken,0.0009365081787109375,0.7366878986358643,0.0727761834859848,0.0,0.0
56,18 months.,18-month,0.000904083251953125,0.692023515701294,0.9061068892478943,1.0,1.0
57,Selling US secrets to the USSR and Russia for over $1.4 million in cash and diamonds over a 22-year period.,spying for the Soviet Union,0.0008361339569091797,1.5902998447418213,0.5365049242973328,0.14814814814814814,0.07407407407407407
58,Split vacations.,split vacations,0.001028299331665039,0.6540672779083252,0.9789732694625854,1.0,1.0
59,Cotton stripper.,cotton picker,0.0008409023284912109,0.6637535095214844,0.7139633893966675,0.5,0.5
60,John Chardin.,John Chardin,0.0009212493896484375,0.7024366855621338,0.9731547236442566,1.0,1.0
61,"Virgil Griffith created a database to detect conflict of interest edits on Wikipedia, specifically focusing on edits from the United States Congress.",computation and neural-systems,0.0009686946868896484,1.567645788192749,0.11689262092113495,0.0,0.0
62,The cotton gin.,cotton gin,0.000926971435546875,0.6923553943634033,0.9431724548339844,0.8,0.8
63,The Teutonic Knights defeated the native Prussians during the 13th century.,Teutonic Knights,0.0010046958923339844,1.2922487258911133,0.5795760154724121,0.3076923076923077,0.3076923076923077
64,"The Uniform Crime Reports (UCR) compiles data from over 17,000 law enforcement agencies.",The Uniform Crime Reports,0.0009584426879882812,1.4092910289764404,0.5584663152694702,0.4444444444444445,0.4444444444444445
65,Diploid genomes.,diploid counterparts,0.0010254383087158203,0.6464948654174805,0.7700015306472778,0.5,0.5
66,"600 to 1,200 mm (24 to 47 in)","600 to 1,200 mm",0.0009794235229492188,1.1643095016479492,0.9186713099479675,0.7142857142857143,0.7142857142857143
67,Yes.,must also hold American citizenship,0.0009367465972900391,0.6122732162475586,0.10692674666643143,0.0,0.0
68,Captain Britain.,Captain Britain,0.0009315013885498047,0.6129605770111084,0.970586895942688,1.0,1.0
69,The FBI believed they could match bullets to a single box of ammunition using chemical signatures.,single box of bullets,0.0009570121765136719,1.2310404777526855,0.566521167755127,0.4,0.3
70,Atlas Comics.,Atlas Comics,0.0009534358978271484,0.6533739566802979,0.9725524187088013,1.0,1.0
71,"No, the revelations of the COINTELPRO program in 1971 led to widespread criticism and distrust of the FBI.",not been well served,0.0009388923645019531,1.5905585289001465,0.008447030559182167,0.0,0.0
72,The overall continuity of the fictional Marvel Universe.,overall continuity of the fictional Marvel Universe,0.001018524169921875,0.9005627632141113,0.9480900764465332,0.9333333333333333,0.9333333333333333
73,"265,517 bales.","265,517 bales",0.0009012222290039062,0.8234179019927979,0.9830222129821777,1.0,1.0
74,"Agency cultures resistant to change, inappropriate incentives for promotion, lack of cooperation between agencies, and the FBI's decentralized structure.",FBI's decentralized structure,0.0009295940399169922,1.5467464923858643,0.6273272633552551,0.33333333333333337,0.33333333333333337
75,1820s.,"1820's,",0.000995635986328125,0.7461991310119629,0.72884202003479,0.6666666666666666,0.6666666666666666
76,23 years old.,23,0.0009670257568359375,0.7266607284545898,0.6776984333992004,0.5,0.5
77,Erich Koch.,Erich Koch,0.0009212493896484375,0.6939022541046143,0.981653094291687,1.0,1.0
78,Provinzialverband.,Provinzialverband,0.0009410381317138672,0.7801148891448975,0.9764822125434875,1.0,1.0
79,Germans.,eliminating all remnants of German history,0.0008871555328369141,0.6096341609954834,0.46486127376556396,0.2857142857142857,0.2857142857142857
80,Pat Boone.,Pat Boone,0.0009222030639648438,0.652254581451416,0.9750808477401733,1.0,1.0
81,"Bt cotton, which contains a bacterial gene that codes for a plant-produced protein toxic to certain pests.",Bt cotton,0.0008630752563476562,1.4094114303588867,0.665226399898529,0.19999999999999998,0.19999999999999998
82,Life in prison.,life in prison,0.0009119510650634766,0.6799616813659668,0.9426422119140625,1.0,1.0
83,45 camps.,45 camps,0.0009503364562988281,0.6914141178131104,0.9866557717323303,1.0,1.0
84,"1,500 places were ordered to be renamed.","1,500",0.0009999275207519531,0.9860918521881104,0.42339634895324707,0.4,0.4
85,The National Academy of Sciences found the FBI's analytic model for interpreting bullet-lead analysis results was deeply flawed.,deeply flawed,0.000904083251953125,1.4510574340820312,0.351421058177948,0.18181818181818182,0.18181818181818182
86,"Memphis, Tennessee.","Memphis, Tennessee",0.0009300708770751953,0.6981120109558105,0.9782525300979614,1.0,1.0
87,"Image Comics, through its founders Jim Lee and Rob Liefeld, helped to relaunch and revamp classic Marvel teams The Avengers and the Fantastic Four in the ""Heroes Reborn"" crossover in 1996.",Image Comics,0.0010287761688232422,2.2646989822387695,0.5498124957084656,0.12121212121212122,0.12121212121212122
88,India.,India,0.0010287761688232422,0.6155250072479248,0.9400805234909058,1.0,1.0
89,"Altpreußen (""Old Prussia""), the province of Prussia, or ""East Prussia"".","Altpreußen (""Old Prussia"")",0.0009779930114746094,1.4022088050842285,0.8831177949905396,0.5333333333333333,0.5333333333333333
90,Leonard W. Hatton Jr.,Leonard W. Hatton Jr,0.0010273456573486328,0.8072338104248047,0.9942891597747803,1.0,1.0
91,Pedro Albizu Campos.,Pedro Albizu Campos,0.0009126663208007812,0.7263367176055908,0.9848271608352661,1.0,1.0
92,Jim Shooter became Marvel's editor-in-chief in 1978.,Jim Shooter,0.0009672641754150391,1.0741240978240967,0.6136564016342163,0.33333333333333337,0.33333333333333337
93,An executive assistant director manages each branch.,An executive assistant director,0.000965118408203125,0.8630869388580322,0.7791949510574341,0.7272727272727273,0.7272727272727273
94,1976.,October 1976,0.000896453857421875,0.686856746673584,0.8082253932952881,0.6666666666666666,0.6666666666666666
95,Between 2000 and 1000 BC.,2000 and 1000 BC,0.0009047985076904297,0.9540181159973145,0.913970947265625,0.888888888888889,0.888888888888889
96,The FBI Academy trains state and local law enforcement agencies.,state and local law enforcement agencies,0.0009438991546630859,0.9856762886047363,0.6293637752532959,0.7499999999999999,0.7499999999999999
97,Company-wide crossover story arc.,crossover story arcs,0.00101470947265625,0.7708158493041992,0.8243132829666138,0.7499999999999999,0.7499999999999999
98,Britain.,Britain,0.0009286403656005859,0.6124262809753418,0.9347862601280212,1.0,1.0
99,Reduce or eliminate subsidies to the US cotton industry.,reduction,0.0009703636169433594,0.9506311416625977,0.32571208477020264,0.0,0.0
100,"American cotton had longer, stronger fibers than Indian cotton.","longer, stronger fibers",0.0010166168212890625,0.993117094039917,0.5584564805030823,0.5,0.5
101,M. Jumel.,M. Jumel,0.0008711814880371094,0.7867372035980225,0.9886516332626343,1.0,1.0
102,Bill Everett.,Bill Everett,0.0009298324584960938,0.6466660499572754,0.977570652961731,1.0,1.0
103,"Violent crimes, hate crimes, and property crimes.","violent crimes, hate crimes, and property crimes",0.0009009838104248047,0.9763946533203125,0.9545746445655823,1.0,1.0
104,"The Duchy of Prussia passed to the Electors of Brandenburg, forming Brandenburg-Prussia.",Albert's line died out,0.0008270740509033203,1.4271342754364014,0.1071552038192749,0.0,0.0
105,Star Wars,Star Wars,0.0009200572967529297,0.6087098121643066,1.0,1.0,1.0
106,1772.,1772,0.0008378028869628906,0.6850767135620117,0.9640076160430908,1.0,1.0
107,"The ""White Slave Traffic Act,"" or Mann Act, passed on June 25, 1910.",White Slave Traffic Act,0.0009181499481201172,1.4203789234161377,0.7626632452011108,0.47058823529411764,0.47058823529411764
108,Most of the German population of East Prussia (current day Kaliningrad) either evacuated during the war or were expelled shortly after.,evacuated during the war,0.0009605884552001953,1.654646635055542,0.5243645906448364,0.32,0.32
109,Deputy Assistant Directors lead the sub-branches.,deputy assistant directors,0.0009083747863769531,0.9019441604614258,0.7982219457626343,0.6,0.6
110,Cotton's steady decline in market share.,decline in market share,0.001004934310913086,0.8714094161987305,0.6360992789268494,0.7272727272727273,0.7272727272727273
111,"December 7, 1941.","December 7, 1941",0.0009305477142333984,0.8602173328399658,0.9869564175605774,1.0,1.0
112,The Communications Act of 1934.,Communications Act of 1934,0.0009140968322753906,0.8702354431152344,0.9853013753890991,0.888888888888889,0.888888888888889
113,The Treaty of Versailles and the Polish Corridor.,Treaty of Versailles,0.0009443759918212891,0.9982905387878418,0.7079709768295288,0.5454545454545454,0.5454545454545454
114,1824,1824,0.0010204315185546875,0.653573751449585,1.0,1.0,1.0
115,Diamond Comic Distributors Inc.,Diamond Comic Distributors Inc,0.0009477138519287109,0.7880802154541016,0.9929938912391663,1.0,1.0
116,Eight Nazi agents were arrested.,Eight,0.0008900165557861328,0.7792038917541504,0.3672746419906616,0.33333333333333337,0.33333333333333337
117,Because the Duchy of Prussia was outside of the core Holy Roman Empire.,Because the duchy was outside of the core Holy Roman Empire,0.0010030269622802734,1.1901285648345947,0.8651039600372314,0.9166666666666666,0.9166666666666666
118,Chris Claremont and John Byrne.,Chris Claremont and John Byrne,0.0010502338409423828,0.8117072582244873,0.9863300323486328,1.0,1.0
119,The Federal Bureau of Investigation (FBI) is the domestic intelligence and security service for the US.,FBI,0.0010268688201904297,1.3640222549438477,0.7114499807357788,0.11764705882352941,0.11764705882352941
120,"Computer viruses, worms, and other malicious programs that threatened US operations.",Internet-related problems,0.0009336471557617188,1.1113903522491455,0.32723134756088257,0.0,0.0
121,"The United States Department of Health, Education, and Welfare.","United States Department of Health, Education, and Welfare",0.0009617805480957031,1.018570899963379,0.9612436890602112,0.9411764705882353,0.9411764705882353
122,Secret identities.,costumes,0.0009565353393554688,0.6476404666900635,0.3650548458099365,0.0,0.0
123,"The American cotton industry did not fail, but it did face significant challenges and fluctuations in the 1990s due to the rise of synthetic fibers and economic factors.",American Civil War,0.0008153915405273438,1.9051728248596191,0.1317407190799713,0.06451612903225806,0.06451612903225806
124,Some people described Filiberto Ojeda Ríos's death as an assassination.,assassination,0.0010194778442382812,1.2612173557281494,0.4824897348880768,0.15384615384615385,0.15384615384615385
125,The Hulk's stories are often set in the American Southwest.,Hulk,0.0009377002716064453,1.019174337387085,0.5750644207000732,0.16666666666666669,0.16666666666666669
126,1939.,1939,0.0010149478912353516,0.6934952735900879,0.9678189158439636,1.0,1.0
127,289 times.,289,0.0009496212005615234,0.6832973957061768,0.5000767707824707,0.6666666666666666,0.6666666666666666
128,Cotton is a shrub.,perennial,0.0009050369262695312,0.7866690158843994,0.3232051730155945,0.0,0.0
129,Investigating and disrupting anti-war activities and suspected communist ties among civil rights leaders.,antiwar activities,0.0010001659393310547,1.21140456199646,0.5019108057022095,0.125,0.125
130,Fair trade system.,fair trade,0.0009510517120361328,0.6901671886444092,0.5940890908241272,0.8,0.8
131,The Drug Enforcement Administration (DEA) in enforcing the Controlled Substances Act of 1970.,DEA,0.0009996891021728516,1.365236759185791,0.6186010241508484,0.14285714285714288,0.14285714285714288
132,The plague and famine of 1709-1711.,the plague and famine,0.0009582042694091797,1.0357491970062256,0.7483580112457275,0.7272727272727273,0.7272727272727273
133,The 1930s.,1930s,0.0009205341339111328,0.7736644744873047,0.9388071894645691,0.6666666666666666,0.6666666666666666
134,A warrant.,a warrant,0.0008637905120849609,0.6437032222747803,0.9716577529907227,1.0,1.0
135,DC Comics.,DC Comics,0.0008585453033447266,0.6573128700256348,0.9635162353515625,1.0,1.0
136,Conan the Barbarian and Red Sonja.,"Conan the Barbarian, Red Sonja",0.0009081363677978516,0.9162375926971436,0.9625921249389648,0.9090909090909091,0.9090909090909091
137,Jack Kirby.,Jack Kirby,0.0008866786956787109,0.6564929485321045,0.9732265472412109,1.0,1.0
138,1945,1945,0.001050710678100586,0.6458911895751953,1.0000001192092896,1.0,1.0
139,May–July 1971.,May–July 1971,0.0010020732879638672,0.8128454685211182,0.9853945970535278,1.0,1.0
140,The Indus Valley Civilization in Ancient India (modern-day Pakistan and some parts of India).,"Mehrgarh, Pakistan",0.0009307861328125,1.2833483219146729,0.4277530312538147,0.11764705882352941,0.11764705882352941
141,Cottonseed meal is used as feed for ruminant livestock.,ruminant livestock,0.0009922981262207031,1.0618796348571777,0.614322304725647,0.3636363636363636,0.3636363636363636
142,16 years.,16,0.0009751319885253906,0.6965892314910889,0.6754528284072876,0.6666666666666666,0.6666666666666666
143,New York City.,"New York City, New York",0.0009753704071044922,0.6938533782958984,0.9153382778167725,0.7499999999999999,0.7499999999999999
144,The Cold War era.,Cold War,0.0009307861328125,0.731102705001831,0.7719757556915283,0.6666666666666666,0.6666666666666666
145,"British rule made Indian cotton processing uncompetitive due to aggressive colonialist policies, forcing India to supply only raw cotton and purchase manufactured textiles from Britain.",declined,0.0009202957153320312,1.753000020980835,0.05711971968412399,0.0,0.0
146,The Marvel Universe.,Marvel Universe,0.0009322166442871094,0.6922600269317627,0.9448559880256653,0.8,0.8
147,$12 billion.,$12 billion,0.000919342041015625,0.688103437423706,0.9797762632369995,1.0,1.0
148,48 years.,48,0.0009586811065673828,0.6913597583770752,0.5394613742828369,0.6666666666666666,0.6666666666666666
149,"Clarksburg, West Virginia.","Clarksburg, West Virginia",0.0010027885437011719,0.8182704448699951,0.9783117771148682,1.0,1.0
150,Sampson Gamgee.,Sampson Gamgee,0.0009157657623291016,0.7374069690704346,0.9882314801216125,1.0,1.0
151,Christianity.,Christianity,0.0009050369262695312,0.603163480758667,0.9124829769134521,1.0,1.0
152,The ancient methods of spinning and fabrication of cotton continued until the industrialization of India.,industrialization,0.0009810924530029297,1.2336030006408691,0.42564657330513,0.125,0.125
153,The Fantastic Four.,The Fantastic Four,0.0009937286376953125,0.6850025653839111,0.9850859642028809,1.0,1.0
154,October 1939.,Oct. 1939,0.0008766651153564453,0.7358882427215576,0.9362398982048035,0.5,0.5
155,"Longer, stronger fibers.",cheap,0.0009167194366455078,0.698155403137207,0.1037413477897644,0.0,0.0
156,The Director of National Intelligence (DNI).,Director of National Intelligence,0.0008132457733154297,0.9015734195709229,0.8375824093818665,0.8,0.8
157,Elector Frederick III.,Frederick III,0.0009086132049560547,0.7336952686309814,0.7921909093856812,0.8,0.8
158,Timely Comics.,Timely Publications,0.0008060932159423828,0.6885876655578613,0.5778294801712036,0.5,0.5
159,"""Seekers of the Weird"", a five-issue miniseries, was the first title under the joint ""Disney Kingdoms"" imprint.",The Avengers Battle the Earth Wrecker by Otto Binder,0.0007977485656738281,1.651710033416748,0.14840511977672577,0.14814814814814814,0.14814814814814814
160,New York City.,New York,0.0009503364562988281,0.6837570667266846,0.9219122529029846,0.8,0.8
161,"Yes, the FBI reassigned over 300 agents from foreign counter-intelligence duties to violent crime, and made violent crime the sixth national priority, with reduced cuts to other well-established departments.",With reduced cuts to other well-established departments,0.0009922981262207031,2.136444568634033,0.3866371214389801,0.41025641025641024,0.41025641025641024
162,"The President of the United States appoints FBI directors, who must be confirmed by the United States Senate.",President of the United States,0.0009005069732666016,1.4178409576416016,0.3962893784046173,0.4347826086956522,0.4347826086956522
163,2010.,2010,0.0009102821350097656,0.652191162109375,0.9565384387969971,1.0,1.0
164,Japanese Americans and Puerto Rican independence leader Pedro Albizu Campos and his Nationalist party.,Japanese Americans,0.0009253025054931641,1.2398693561553955,0.5167899131774902,0.25,0.25
165,"The Polish-Lithuanian-Teutonic War, which resulted in the defeat of the Teutonic Order at the Battle of Grunwald (Tannenberg) in 1410.",several wars,0.0009403228759765625,2.1868577003479004,0.3102412223815918,0.08333333333333334,0.08333333333333334
166,The FBI's COINTELPRO program.,COINTELPRO program,0.0010228157043457031,0.8931577205657959,0.6806780099868774,0.5714285714285715,0.5714285714285715
167,"Martin Luther King, Jr. began criticizing the FBI in the mid-1960s for giving insufficient attention to the use of terrorism by white supremacists.",the Bureau,0.0009086132049560547,1.8156588077545166,0.15912781655788422,0.07692307692307693,0.07692307692307693
168,The text does not provide information about Marvel's business state in the year 2000.,bankruptcy,0.0009350776672363281,1.2659401893615723,0.14968058466911316,0.0,0.0
169,Marvel AR.,digital comics,0.0009357929229736328,0.6489975452423096,0.46548372507095337,0.0,0.0
170,Hachette Distribution Services.,Hachette Distribution Services,0.0009720325469970703,0.7825112342834473,0.9662882089614868,1.0,1.0
171,The Freedom of Information Act (FOIA).,FOIA,0.0009438991546630859,0.9002566337585449,0.8069493174552917,0.2857142857142857,0.2857142857142857
172,A warrant is required before a wiretap.,beforehand,0.0008823871612548828,0.9090828895568848,0.19493351876735687,0.0,0.0
173,"1,996,626 people.","1,996,626 people",0.000911712646484375,0.8680076599121094,0.9898589253425598,1.0,1.0
174,"Lisle, France (now Lille).","Lisle, France",0.000986337661743164,0.9106764793395996,0.832591712474823,0.6666666666666666,0.6666666666666666
175,Reduced use of broad-spectrum insecticides.,noninsecticide,0.0009996891021728516,0.9098629951477051,0.4632822573184967,0.0,0.0
176,"The FBI gained the power to search a house while residents are away without notifying them for several weeks, under the ""sneak and peek"" provision of the USA PATRIOT Act.",search a house while the residents are away,0.0009405612945556641,2.137096643447876,0.5585265755653381,0.4210526315789474,0.3684210526315789
177,Koch reported to Hitler that unemployment had been banished entirely from East Prussia.,that unemployment had been banished entirely,0.0009393692016601562,1.2047724723815918,0.594971239566803,0.631578947368421,0.631578947368421
178,"Former Prohibition-organized groups, which had become fronts for crime in major cities and small towns.",former Prohibition-organized groups,0.0009348392486572266,1.3698570728302002,0.8303489685058594,0.4,0.4
179,"Cottonseed is used to produce cottonseed oil and cottonseed meal, which is fed to ruminant livestock.",cottonseed oil,0.0009284019470214844,1.5064213275909424,0.6943395733833313,0.2222222222222222,0.2222222222222222
180,India.,India,0.0010213851928710938,0.6117634773254395,0.9400805234909058,1.0,1.0
181,"Yes, many state and local agencies use the CJIS data systems as a source for their own investigations and contribute to the database using secure communications.",Many state and local agencies use these data,0.0008537769317626953,1.7520103454589844,0.5145426392555237,0.411764705882353,0.411764705882353
182,The FBI Laboratory.,The FBI,0.0009286403656005859,0.7041835784912109,0.7630791664123535,0.8,0.8
183,Glock Model 22 pistol or a Glock 23 in.40 S&W caliber.,Glock Model 22 pistol or a Glock 23 in .40 S&W caliber,0.0009772777557373047,1.238114356994629,0.9405474662780762,1.0,1.0
184,The chemicals industry.,chemicals industry,0.000980377197265625,0.7007946968078613,0.9636421203613281,0.8,0.8
185,2007.,2007,0.0009129047393798828,0.6516463756561279,0.9553945660591125,1.0,1.0
186,Mikhail Kalinin.,Mikhail Kalinin,0.0009372234344482422,0.6944856643676758,0.978492021560669,1.0,1.0
187,The Director of National Intelligence (DNI) reports to the President.,Director of National Intelligence,0.0009059906005859375,1.1142518520355225,0.7247669696807861,0.5714285714285715,0.5714285714285715
188,"25,000.","25,000",0.0009417533874511719,0.736008882522583,0.9664661884307861,1.0,1.0
189,The FBI believed civil rights leaders had communist ties or were unduly influenced by them.,communist ties,0.0009107589721679688,1.2466716766357422,0.5295668244361877,0.23529411764705882,0.23529411764705882
190,"Wikipedia spokespersons received Griffith's ""WikiScanner"" positively, noting it helped prevent conflicts of interest and increase transparency.",positively,0.0009987354278564453,1.5056393146514893,0.19483152031898499,0.1111111111111111,0.1111111111111111
191,Conflict of interest edits on Wikipedia.,conflict of interest edits,0.0009093284606933594,0.8186805248260498,0.7622414827346802,0.8,0.8
192,The Fantastic Four #1 (Nov. 1961),Nov. 1961,0.0008883476257324219,1.0340662002563477,0.5304136276245117,0.5,0.5
193,Königsberg (now Kaliningrad),Kaliningrad,0.001031637191772461,0.9493651390075684,0.8029962778091431,0.4,0.4
194,Through publicly funded emergency relief programs.,publicly funded emergency relief programs,0.0010330677032470703,0.8211932182312012,0.8582020998001099,0.9090909090909091,0.9090909090909091
195,The Glock.40 S&W pistol for general agent use.,Glock .40 S&W pistol,0.0008673667907714844,1.0248150825500488,0.8151612281799316,0.6666666666666666,0.6666666666666666
196,A senior-level FBI officer serves as the representative of the Director of National Intelligence at an FBI field office.,senior-level FBI officer,0.0009169578552246094,1.4124679565429688,0.8053064346313477,0.33333333333333337,0.33333333333333337
197,The D-genome relative of cultivated cotton (G. raimondii) must be sequenced first.,diploid,0.0009427070617675781,1.34959077835083,0.18509340286254883,0.0,0.0
198,"Yes, for 12 years.",prominently listed,0.0009164810180664062,0.8205986022949219,0.03282031789422035,0.0,0.0
199,"Spider-Man, the Fantastic Four, Daredevil, and Doctor Strange are based in a fictional version of New York City.","the Fantastic Four, the Avengers",0.0008828639984130859,1.5449626445770264,0.5239763855934143,0.25,0.25
