idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
72,Medieval and Modern Greek.,Medieval and Modern Greek,0.0007293224334716797,0.31566739082336426,0.9714529514312744,1.0,1.0
73,IMS (Information Management System),System R,0.0007376670837402344,0.3531677722930908,0.27869242429733276,0.3333333333333333,0.3333333333333333
74,Aspiration.,aspiration,0.0007228851318359375,0.24372243881225586,0.9633735418319702,1.0,1.0
75,"In a relational system, information is stored in a series of normalized tables (or relations) with each table used for a different type of entity.",normalized into a user table,0.0007188320159912109,1.1970319747924805,0.47246086597442627,0.19999999999999998,0.13333333333333333
76,INGRES.,INGRES,0.0007207393646240234,0.24097990989685059,0.9769843816757202,1.0,1.0
77,Eugene Wong and Michael Stonebraker.,Eugene Wong and Michael Stonebraker,0.000720977783203125,0.42572569847106934,0.9850866794586182,1.0,1.0
78,The 13th century.,13th,0.0007631778717041016,0.3504316806793213,0.568101704120636,0.5,0.5
79,Paperfoam.,paperfoam,0.00078582763671875,0.26326823234558105,0.9803333282470703,1.0,1.0
80,"Adabas, Oracle, and DB2.","Adabas, Oracle and DB2",0.0007174015045166016,0.49748754501342773,0.8736719489097595,1.0,1.0
81,The aspiration modifier letter.,aspiration modifier,0.0007386207580566406,0.3135488033294678,0.8226926922798157,0.6666666666666666,0.6666666666666666
82,A type of phonation or vibration of the vocal folds.,a type of phonation or vibration of the vocal folds,0.0006945133209228516,0.5524744987487793,0.9829885959625244,1.0,1.0
83,"It's not specified in the text, but it's implied to be a significant amount of time due to the need for constant rewriting of links and pointers in traditional models.",thousands of human years,0.0007176399230957031,1.3778891563415527,0.16774505376815796,0.05555555555555555,0.05555555555555555
84,Unused items are simply not placed in the database.,not be placed in the database,0.0007483959197998047,0.4965951442718506,0.4883557856082916,0.6666666666666667,0.6666666666666667
85,A subschema.,subschemas,0.0007910728454589844,0.2790110111236572,0.8603081703186035,0.6666666666666666,0.6666666666666666
86,Light and oxygen.,light and oxygen,0.0007867813110351562,0.2794826030731201,0.9246759414672852,1.0,1.0
87,Laidlines.,Laidlines,0.0007317066192626953,0.27844977378845215,0.9563372135162354,1.0,1.0
88,Relational model.,relational systems,0.0007116794586181641,0.2775304317474365,0.7813849449157715,0.5,0.5
89,There is no mention of the process taking on a name in Baghdad in the provided context.,bagdatikos,0.0007312297821044922,0.7933907508850098,0.050142280757427216,0.0,0.0
90,"No, each desired database state is kept in a dedicated backup file.",dedicated backup files,0.0007584095001220703,0.6235518455505371,0.5295243263244629,0.4,0.4
91,Relinking.,re-linking,0.0007512569427490234,0.24144744873046875,0.8259122371673584,0.0,0.0
92,breathy voiced release.,breathy,0.0007505416870117188,0.31197023391723633,0.585335373878479,0.5,0.5
93,"By searching for a unique ""key"" that defines a particular record.",by content,0.0007305145263671875,0.646859884262085,0.16261953115463257,0.15384615384615385,0.15384615384615385
94,One-to-many relationship.,one-to-many,0.0007135868072509766,0.31573033332824707,0.817967414855957,0.8571428571428571,0.8571428571428571
95,"Rag paper was more stable because it didn't contain acidic alum, which degraded the cellulose fibers over time.",more stable,0.0007429122924804688,0.9426043033599854,0.29119956493377686,0.1904761904761905,0.1904761904761905
96,"Data is accessed through the database engine (storage engine) and the operating system, utilizing file systems for storage layout.","by a ""database management system"" (DBMS)",0.0007195472717285156,0.9730722904205322,0.5628202557563782,0.16,0.16
97,Papyrus.,silk,0.0007648468017578125,0.24273228645324707,0.3904642164707184,0.0,0.0
98,Object-oriented programming.,object-oriented,0.0007379055023193359,0.2781550884246826,0.9017022252082825,0.8,0.8
99,Wood.,wood,0.0007278919219970703,0.2053070068359375,0.9457255601882935,1.0,1.0
100,IMS is classified as a hierarchical database.,hierarchical database,0.0007441043853759766,0.42417025566101074,0.5973079204559326,0.4444444444444445,0.4444444444444445
101,Reels.,reels,0.0007278919219970703,0.24064350128173828,0.9764447212219238,1.0,1.0
102,"A common view of the database, independent of different external view structures, and abstracts away details of how the data are stored or managed.",a level of indirection between internal and external,0.0007390975952148438,1.1589252948760986,0.3443204164505005,0.25,0.1875
103,The pith of the Cyperus papyrus plant.,the pith,0.0007143020629882812,0.5732574462890625,0.39792928099632263,0.4444444444444445,0.4444444444444445
104,Appropriate rollers.,rollers,0.0007369518280029297,0.2771267890930176,0.8782526850700378,0.6666666666666666,0.6666666666666666
105,Data.,storage properties and configuration setting,0.0007178783416748047,0.20512104034423828,0.18899531662464142,0.0,0.0
106,Classical Attic.,Classical Attic,0.0007653236389160156,0.27979326248168945,0.9651171565055847,1.0,1.0
107,Slack or breathy voice.,slack or breathy,0.0007042884826660156,0.35372257232666016,0.8413609266281128,0.8571428571428571,0.8571428571428571
108,"Administrators interact with the DBMS to define, create, query, update, and administer databases.",through dedicated interfaces,0.0007164478302001953,0.8633131980895996,0.2336973249912262,0.0,0.0
109,"The database engine, also known as the ""storage engine"".",database engine,0.0007302761077880859,0.572148323059082,0.7215256690979004,0.3636363636363636,0.3636363636363636
110,Through indexes or other data structures.,"a ""key""",0.0007331371307373047,0.3886909484863281,0.16757941246032715,0.0,0.0
111,Through application software that accesses the database on behalf of end-users.,application software,0.0007252693176269531,0.6037623882293701,0.4211263060569763,0.2857142857142857,0.2857142857142857
112,Four.,four,0.0007536411285400391,0.20397615432739258,0.9432603716850281,1.0,1.0
113,SQL and object-oriented language.,Indian and East Asian,0.0007386207580566406,0.354459285736084,0.11250521242618561,0.22222222222222224,0.22222222222222224
114,The cost to create a DBMS is distributed over a large number of users.,spread over a large number of users,0.0007176399230957031,0.7149291038513184,0.49697113037109375,0.5714285714285714,0.5714285714285714
115,Application software.,who (a person or a certain computer program) is allowed to access what information,0.0006992816925048828,0.23932313919067383,0.3266640305519104,0.0,0.0
116,IBM DBMS (IMS) was a database management system for handling large-scale data processing applications.,the Apollo program,0.0007417201995849609,0.82830810546875,0.19109784066677094,0.0,0.0
117,The stop is held longer and then has an aspirated release.,the stop is held longer and then has an aspirated release.,0.0007159709930419922,0.6072144508361816,1.0,1.0,1.0
118,Wove paper.,wove paper,0.0007445812225341797,0.27907252311706543,0.9636610150337219,1.0,1.0
119,Chalk.,chalk,0.0007565021514892578,0.24159669876098633,0.9662595987319946,1.0,1.0
120,Codd.,Edgar F. Codd,0.0007357597351074219,0.24196934700012207,0.5857784748077393,0.5,0.5
121,Card.,card,0.0007367134094238281,0.2062690258026123,0.9117406606674194,1.0,1.0
122,Through a database management system (DBMS).,Hardware database accelerators,0.0007650852203369141,0.46055173873901367,0.3358921706676483,0.2222222222222222,0.2222222222222222
123,Two.,two,0.0007221698760986328,0.20494627952575684,0.8910362720489502,1.0,1.0
124,Wu Chinese.,Wu Chinese,0.0007431507110595703,0.24201726913452148,0.977749228477478,1.0,1.0
125,thousandths of a mm.,mm,0.0007441043853759766,0.35266804695129395,0.46477389335632324,0.4,0.4
126,Zein (corn protein).,corn protein,0.0007314682006835938,0.33417177200317383,0.7864973545074463,0.8,0.8
127,Card stock.,card,0.0007250308990478516,0.24248862266540527,0.6373181939125061,0.6666666666666666,0.6666666666666666
128,"None, the text does not mention taking a database backward in time.",database is found corrupted,0.0007159709930419922,0.6470608711242676,0.25811541080474854,0.125,0.125
129,Kx'a languages.,Kx'a languages,0.0007636547088623047,0.312213659286499,0.9661960601806641,1.0,1.0
130,papyrus.,Papyrus,0.0007483959197998047,0.2424321174621582,0.9697185158729553,1.0,1.0
131,"Provides a common view of the database, independent of different external view structures.",see database information in a more business-related way,0.0007143020629882812,0.6836121082305908,0.59588623046875,0.18181818181818185,0.09090909090909093
132,phonemes,phonemes,0.0007321834564208984,0.2075333595275879,1.0,1.0,1.0
133,The DBMS (Database Management System) assists a user in seeing a table.,DBMS,0.0007863044738769531,0.7184958457946777,0.6827207803726196,0.15384615384615385,0.15384615384615385
134,Tabular model.,tabular,0.0007405281066894531,0.2785606384277344,0.8150460720062256,0.6666666666666666,0.6666666666666666
135,4,up to four,0.0007605552673339844,0.2032628059387207,0.6909276843070984,0.0,0.0
136,Lignin.,lignin,0.0007612705230712891,0.27764368057250977,0.9718020558357239,1.0,1.0
137,Paper.,paper,0.0007030963897705078,0.18959975242614746,0.9334355592727661,1.0,1.0
138,"Native Dravidian words in languages like Telugu, Tamil, Malayalam, and Kannada.",native Dravidian words,0.0007643699645996094,0.866091251373291,0.8110476732254028,0.42857142857142855,0.42857142857142855
139,Aspirated consonants.,True aspirated voiced consonants,0.0007300376892089844,0.33348512649536133,0.8319940567016602,0.6666666666666666,0.6666666666666666
140,Voiceless consonants.,voiceless consonants,0.0007243156433105469,0.3123939037322998,0.9598091244697571,1.0,1.0
141,The 1980s.,1980s,0.0007805824279785156,0.35299134254455566,0.9273015856742859,0.6666666666666666,0.6666666666666666
142,0.07 millimeters.,tissue paper,0.0007228851318359375,0.38544201850891113,0.15802182257175446,0.0,0.0
143,A good conceptual data model.,definitions of the terminology used for entities,0.0007114410400390625,0.3512599468231201,0.35734790563583374,0.0,0.0
144,An extended length of the frication.,an extended length of the frication,0.00072479248046875,0.4223651885986328,0.9692779779434204,1.0,1.0
145,Printing.,writing,0.0006933212280273438,0.20405793190002441,0.4983235001564026,0.0,0.0
146,/t/.,/t/,0.0007352828979492188,0.24169182777404785,0.9434303045272827,1.0,1.0
147,Extremely rare.,rare,0.0007028579711914062,0.24036026000976562,0.8916378021240234,0.6666666666666666,0.6666666666666666
148,"A database system is frequently used for storing, managing, and retrieving large quantities of information.",to track information about users,0.0007317066192626953,0.7915935516357422,0.4226830303668976,0.1,0.1
149,"Today's database systems are typically run on dedicated computers called database servers, which are usually multiprocessor computers with generous memory and RAID disk arrays for stable storage.",general-purpose hardware,0.0007004737854003906,1.3059072494506836,0.39992576837539673,0.06451612903225806,0.06451612903225806
150,China clay.,china clay,0.0007381439208984375,0.24207353591918945,0.9766733050346375,1.0,1.0
151,Stops and affricates.,phonetics,0.000713348388671875,0.3509068489074707,0.24575740098953247,0.0,0.0
152,Lenited.,lenited,0.0007128715515136719,0.2227036952972412,0.9640397429466248,1.0,1.0
153,pʰʷ,⟨ʰp⟩,0.000701904296875,0.31364917755126953,0.4886808395385742,1.0,1.0
154,There is no information about uniting databases in the given context.,primarily economical,0.00077056884765625,0.6124594211578369,-0.06775351613759995,0.0,0.0
155,Netezza.,Netezza and Oracle (Exadata),0.0007276535034179688,0.2780141830444336,0.5717064142227173,0.4,0.4
156,ACID-compliant transaction processing.,ACID-compliant transaction processing,0.0007236003875732422,0.3902759552001953,0.9838107228279114,1.0,1.0
157,Reflect the structure of the information to be held in the database accurately.,reflects the structure of the information to be held,0.0007181167602539062,0.642829179763794,0.6811538338661194,0.8181818181818181,0.8181818181818181
158,Numerically.,numerically,0.0007202625274658203,0.2405376434326172,0.9161982536315918,1.0,1.0
159,Mechanical pulping.,Mechanical,0.0007631778717041016,0.27874088287353516,0.5364034175872803,0.6666666666666666,0.6666666666666666
160,40%,40%,0.0007259845733642578,0.22573137283325195,0.9999999403953552,1.0,1.0
161,Realized as voiceless velar airflow.,aspirated,0.0006923675537109375,0.4546973705291748,0.20872029662132263,0.0,0.0
162,Aspirated stops.,aspirated stops,0.0007488727569580078,0.31548476219177246,0.9754641652107239,1.0,1.0
163,Charles Fenerty.,Charles Fenerty,0.0007755756378173828,0.27951741218566895,0.9814223051071167,1.0,1.0
164,Gloss paper.,Gloss,0.0007138252258300781,0.24148893356323242,0.7979799509048462,0.6666666666666666,0.6666666666666666
165,The DBMS interface.,breathy-voiced release of obstruents.,0.0006968975067138672,0.31394171714782715,0.027965519577264786,0.0,0.0
166,SQL.,SQL,0.0007567405700683594,0.2047567367553711,0.878853440284729,1.0,1.0
167,The Stockholm Convention on Persistent Organic Pollutants.,the Stockholm Convention on Persistent Organic Pollutants,0.0007047653198242188,0.48144078254699707,0.9960965514183044,1.0,1.0
168,XML database is a type of structured document-oriented database.,structured document-oriented database,0.0006895065307617188,0.5351366996765137,0.6898553371429443,0.5714285714285715,0.5714285714285715
169,Managing personal databases.,managing personal databases,0.0007202625274658203,0.2790560722351074,0.956125795841217,1.0,1.0
170,"There are three main chemical pulping processes: sulfite, kraft, and soda pulping.",three,0.0007395744323730469,0.8616039752960205,0.12492486834526062,0.15384615384615385,0.15384615384615385
171,Fully bleached chemical pulp.,virgin,0.0007462501525878906,0.33647871017456055,0.18745820224285126,0.0,0.0
172,unauthorized users from viewing or updating the database.,unauthorized users from viewing or updating the database,0.0007231235504150391,0.4588127136230469,0.976807177066803,1.0,1.0
173,unaspirated.,unaspirated,0.00075531005859375,0.27989888191223145,0.9698464274406433,1.0,1.0
174,Zein (corn protein).,corn protein,0.0007102489471435547,0.3368237018585205,0.7864973545074463,0.8,0.8
175,lenis or unaspirated.,unaspirated,0.0007061958312988281,0.38474202156066895,0.5719475746154785,0.5,0.5
176,dBASE allows users to focus on their task rather than handling low-level details like file management.,managing space allocation,0.0007231235504150391,0.8268718719482422,0.19154466688632965,0.1,0.1
177,/d/,/d/,0.0007588863372802734,0.24200963973999023,1.0,1.0,1.0
178,XML is used as a machine-to-machine data interoperability standard in enterprise database management.,machine-to-machine data,0.0007157325744628906,0.7562189102172852,0.4511164724826813,0.4210526315789474,0.4210526315789474
179,Eventual consistency.,eventual consistency,0.0007226467132568359,0.27594637870788574,0.957925021648407,1.0,1.0
180,Icelandic and Faroese.,Icelandic and Faroese,0.0007710456848144531,0.3507211208343506,0.9737474322319031,1.0,1.0
181,"Commercial paper is normally cut to standard paper sizes based on customary units, while most other countries use the ISO 216 system based on surface area.",long-grain,0.0007102489471435547,1.1921615600585938,0.04196721315383911,0.0,0.0
182,"With the modifier letter for unaspiration ⟨◌˭⟩, a superscript equal sign.",with the modifier letter,0.0007162094116210938,0.8630998134613037,0.5591893196105957,0.5714285714285715,0.5714285714285715
183,ISO 216,ISO 216,0.0007259845733642578,0.2418804168701172,1.0,1.0,1.0
184,Wood-free papers.,wood-free,0.0007600784301757812,0.2763962745666504,0.6489263772964478,0.8,0.8
185,⟨p⟩,p,0.0007226467132568359,0.23977279663085938,0.2829965353012085,1.0,1.0
186,Cyperus papyrus.,Cyperus,0.0007073879241943359,0.351778507232666,0.6290452480316162,0.6666666666666666,0.6666666666666666
187,C. Wayne Ratliff.,C. Wayne Ratliff,0.0007176399230957031,0.38875317573547363,0.9912196397781372,1.0,1.0
188,/p pʰ b/,/p pʰ b/,0.0007047653198242188,0.38372325897216797,1.0,1.0,1.0
189,Double stops and single stops.,double stops and single stops,0.0007195472717285156,0.34956789016723633,0.9410091638565063,1.0,1.0
190,"A DBMS (Database Management System) consists of a conceptual data model, a logical data model, and a physical database design.",an integrated set of computer software,0.0007035732269287109,1.082202434539795,0.2535334825515747,0.07692307692307691,0.07692307692307691
191,There is no mention of IBM in the given context.,1974/5,0.0007157325744628906,0.5335688591003418,0.01250060647726059,0.0,0.0
192,DBMSs are classified according to the database model they support.,according to the database model that they support,0.0007023811340332031,0.609461784362793,0.6634154319763184,0.7777777777777777,0.7777777777777777
193,SQL (Structured Query Language) is the most commonly used process.,The kraft process,0.0007393360137939453,0.6030778884887695,0.1525958776473999,0.30769230769230765,0.30769230769230765
194,"Attributes such as address, phone number, and age.","record types, specific records, data structures",0.0007059574127197266,0.5367064476013184,0.3125321865081787,0.0,0.0
195,"A DBMS (Database Management System) can store a large amount of data, but the exact amount depends on the specific DBMS and its configuration.",large quantities,0.0007550716400146484,1.234304428100586,0.2924129366874695,0.07692307692307693,0.07692307692307693
196,"dBASE was successful because it was lightweight, easy to use, and handled data manipulation automatically, freeing users from tedious tasks.",lightweight and easy for any computer user to understand out of the box,0.0007164478302001953,1.0562021732330322,0.31224164366722107,0.30303030303030304,0.18181818181818185
197,Three.,three,0.0007631778717041016,0.20710372924804688,0.9212040305137634,1.0,1.0
198,Aluminium sulfate salts (alum).,Alum,0.0007719993591308594,0.39249730110168457,0.638527512550354,0.4,0.4
199,One-to-many relationship.,many-to-many,0.0007317066192626953,0.31653738021850586,0.7500970363616943,0.5714285714285715,0.5714285714285715
200,Chemical pulping process.,bleaching,0.0007531642913818359,0.3174862861633301,0.25211599469184875,0.0,0.0
201,High yield.,weak,0.00074005126953125,0.24146771430969238,0.28436246514320374,0.0,0.0
202,Greek.,Greek,0.0007414817810058594,0.20542669296264648,0.967306911945343,1.0,1.0
203,"Authorized personnel, designated by the database owner.",special authorized (by the database owner) personnel,0.0006916522979736328,0.4648163318634033,0.8581838607788086,0.8571428571428571,0.7142857142857143
204,"MySQL, PostgreSQL, Microsoft SQL Server, Oracle, and IBM DB2 are some of the most popular DBMSs.",SQL language,0.0007588863372802734,1.0173964500427246,0.45844125747680664,0.1111111111111111,0.1111111111111111
205,Optical density.,weight,0.0007023811340332031,0.24208950996398926,0.24310559034347534,0.0,0.0
206,/tʰ d/ to /θ ð/.,voiceless and voiced fricatives,0.0007407665252685547,0.5746893882751465,0.3028884530067444,0.0,0.0
207,Data independence.,data independence,0.0007064342498779297,0.24264860153198242,0.9482364654541016,1.0,1.0
208,RAID (Redundant Array of Independent Disks) is used to recover data if disks fail.,RAID,0.0007526874542236328,0.8661606311798096,0.5709570050239563,0.13333333333333333,0.13333333333333333
209,Allophones.,allophones,0.0006897449493408203,0.27912020683288574,0.9871574640274048,1.0,1.0
210,0.07-0.18 millimeters.,800 kg/m3,0.0007498264312744141,0.5388774871826172,0.3645223379135132,0.0,0.0
211,A database administrator.,database administrator,0.0007076263427734375,0.2582383155822754,0.8402537107467651,0.8,0.8
212,"The terms ""data model"" and ""database model"" are not often aspirated, but rather used interchangeably.",Voiced consonants,0.0006961822509765625,0.9754791259765625,0.050633471459150314,0.0,0.0
213,RAID (Redundant Array of Independent Disks) disk arrays.,desired point in time,0.0007185935974121094,0.6449878215789795,0.06464947015047073,0.0,0.0
214,By the mid-1960s.,mid-1960s,0.0007216930389404297,0.42581605911254883,0.8668303489685059,0.6666666666666666,0.6666666666666666
215,Phonemic.,phonemic,0.0007281303405761719,0.2438039779663086,0.9631879329681396,1.0,1.0
216,Caliper.,caliper,0.0007379055023193359,0.24206089973449707,0.9739441871643066,1.0,1.0
217,Grammes per square metre (g/m²).,dimensions,0.0007712841033935547,0.5012781620025635,0.2865072786808014,0.0,0.0
218,Codd.,Codd,0.0007228851318359375,0.24261760711669922,0.9640841484069824,1.0,1.0
219,">95% vs unknown, but it's stated that the yield is very high, so it's more than 1.",twice,0.0007951259613037109,1.053560495376587,0.07826252281665802,0.0,0.0
220,Dravidian languages.,Dravidian,0.0007407665252685547,0.31545114517211914,0.6922258734703064,0.6666666666666666,0.6666666666666666
221,A fricative.,fricative,0.0007815361022949219,0.3172764778137207,0.9126765727996826,0.6666666666666666,0.6666666666666666
222,A logical data model expressed in the form of a schema.,schema,0.0007255077362060547,0.574181318283081,0.7204691767692566,0.16666666666666669,0.16666666666666669
223,There is typically only one conceptual and one physical view of the data.,one,0.0007274150848388672,0.6469135284423828,0.08406739681959152,0.14285714285714288,0.14285714285714288
224,International Phonetic Alphabet.,International Phonetic Alphabet,0.0007212162017822266,0.27683091163635254,0.9644841551780701,1.0,1.0
225,They are left unmarked: ⟨t⟩.,⟨t⟩,0.0007154941558837891,0.5006494522094727,0.7307651042938232,0.33333333333333337,0.33333333333333337
226,Soda pulping.,Soda pulping,0.0007276535034179688,0.2789034843444824,0.9681617617607117,1.0,1.0
