idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
15,The Ole Miss riot of 1962.,The Ole Miss riot of 1962,0.2634093761444092,1.0049197673797607,0.9877935647964478,1.0,1.0,"Paul Guihard was murdered in what battle that was fought between Southern segregationist civilians and federal and state forces beginning the night of September 30, 1962?",1
16,Canada.,Canada,0.3339700698852539,0.6236763000488281,0.9222739934921264,1.0,1.0,"Afrophilya, is an international music festival founded in Montreal, Quebec, in which country, notable artists who have performed at the festival include South African Lorraine Klaasen daughter of Nelson Mandela's favourite singer Thandi Klaasen?",1
17,Billie Joe Armstrong.,Billie Joe Armstrong,0.3644723892211914,0.7379488945007324,0.9787123203277588,1.0,1.0,Kerplunk was released by the punk rock band who were formed by which lead vocalist?,1
18,Isabella of Portugal.,Isabella of Portugal,0.7937407493591309,0.737025260925293,0.9871997237205504,1.0,1.0,"Who was this Holy Roman Empress and Queen of Spain, Germany, Italy, Naples and Sicily and Duchess of Burgundy whose influential friends include Leonor de Castro Mello y Meneses?",1
19,"SiriusXM NFL Radio, channel 88.",SiriusXM NFL Radio,0.3601574897766113,1.0083134174346924,0.8795758485794067,0.7499999999999999,0.7499999999999999,"On what station would one be able to find the 2006 pro-football hall of fame inductee, and some one with the given nick name of ""Booger""?",1
20,2,two,0.3320367336273193,0.5753862857818604,0.8183472156524658,0.0,0.0,In how many nuclear power projects of Washington Nuclear Project  the Energy Northwest started construction?,1
21,"October 1st, 2017.",October 1st,0.4611756801605224,0.9702954292297364,0.8644310235977173,0.8,0.8,"On what date did a Canadian politician born January 2, 1979, succeed as leader of the New Democratic Party in Canada? ",1
22,Valley Girl.,Valley Girl,0.300767183303833,0.6432955265045166,0.9710118770599364,1.0,1.0,"Josie Cotton is best known for Johnny Are You Queer, which was used in the soundtrack for what 1983 American romantic comedy film that was directed by Martha Coolidge?",1
23,Everton F.C.,Premier League team,0.2948873043060303,0.6499550342559814,0.6193852424621582,0.0,0.0,"Poppets come in a flavor, which is also what kind of team?",1
24,Ibn Taymiyyah was born first (died 1328) and Mimar Sinan was born around 1489/1490.,Ibn Taymiyyah,0.3179717063903808,1.7275705337524414,0.6019384264945984,0.2352941176470588,0.2352941176470588,"Who was born first,  Ibn Taymiyyah or Mimar Sinan?",1
25,The jaguar.,jaguar,0.4190244674682617,0.6122217178344727,0.9128530025482178,0.6666666666666666,0.6666666666666666,"A pumapard is hybrid of a leopard and the second-heaviest cat in the New World, after what?",1
26,KMVI.,KJKS,0.3366990089416504,0.5744860172271729,0.3900743126869201,0.0,0.0,Pacific Radio Group owns what radio station in the Maui county that is home to Maui's main airport?,0
27,"March 28, 2014.","March 28, 2014",0.2597880363464355,0.8532252311706543,0.972361981868744,1.0,1.0,When was the U.S. Senator representing Alabama died who's memoir was  When Hell Was in Session?,1
28,Fort Worth.,"Fort Worth, Texas",0.3869986534118652,0.6074986457824707,0.8613506555557251,0.8,0.8,Where is the airline that AmericanConnection served as a flight connection service brand name for headquartered?,1
29,"Steve Marriott was born on January 30, 1947, and Danny Shirley was born on August 12, 1956, so Steve Marriott was born first.",Stephen Peter Marriott,0.3502740859985351,1.9167115688323968,0.4504722952842712,0.0769230769230769,0.0769230769230769,"Which American musician was born first, Steve Marriott or Danny Shirley?",1
30,The Ceropegia and Cassipourea are flowering plants.,flowering,0.3092048168182373,0.8419125080108643,0.5476078987121582,0.25,0.25,"Aponogeton and Wikstroemia, both are which type of mutual species?",0
31,Uncle Grandpa,Uncle Grandpa,0.5193595886230469,0.6739604473114014,1.0,1.0,1.0,What short created by Peter Browngardt was greenlit by The Cartoonstitute project?,1
32,Atypical.,Atypical,0.271531343460083,0.6590118408203125,0.8917060494422913,1.0,1.0,"What Netflix original series, starring Canadian actor Keir Gilchrist, focuses on the life of an autistic 18 year old?",1
33,Switzerland.,the Swiss Confederation,0.4791083335876465,0.4640781879425049,0.590699315071106,0.0,0.0,Bern is a canton of what 26-member group?,1
34,Joe Weisberg.,Joe Weisberg,0.3427681922912597,0.8087315559387207,0.9822428822517396,1.0,1.0,"""Echo"" is the thirteenth episode and the season finale of the second season of a series created by who ?",1
35,Univision Communications.,Univision Communications,0.4124889373779297,0.6144068241119385,0.9784467816352844,1.0,1.0,Who owns the network broadcast on WOTF-DT?,1
36,Zero Mostel.,Tevye,0.2525808811187744,0.7568480968475342,0.2266310751438141,0.0,0.0,"Ulysses in Nighttown starred the actor who played what character in ""Fiddler on the Roof""?",0
37,Argentina and Chile.,Argentina and Chile,0.5027725696563721,0.7134823799133301,0.9819600582122804,1.0,1.0,"The Christ the Redeemer of the Andes statue stands at an altitude of 3832 metres, reachable by road only in summer, on the border between which countries?",1
38,United States.,United States,2.877757787704468,0.7260844707489014,0.9286460876464844,1.0,1.0,Where is the owner of Next big sound provides analytics for online music available?,1
39,Over the Edge.,Dreamblade,0.4192829132080078,0.6638820171356201,0.1308026611804962,0.0,0.0,The mysterious island of Al Amarja was created by the same person who created what Collectible Miniatures Game?,0
40,Hipólito Yrigoyen.,"""the father of the poor""",0.333449125289917,0.934072494506836,0.1420168876647949,0.0,0.0,What was the President of Argentina who was overthrown in the 1930 Argentine coup d'état also known as?,0
41,Detroit Tigers.,Detroit Tigers,0.326564073562622,0.7433674335479736,0.9689970016479492,1.0,1.0,"George Jasper Caster (August 4, 1907 – December 18, 1955), nicknamed ""Ug"", was a right-handed professional baseball pitcher for 21 years from 1929 to 1948 and again in 1953, He played for which team, from 1945-1946, which American professional baseball team based in Detroit, Michigan?",1
42,My Left Foot: The Story of Christy Brown.,My Left Foot,0.2915196418762207,0.9850895404815674,0.6105819940567017,0.5454545454545454,0.5454545454545454,What film did the actress known for her role as Petunia Dursley star in with Daniel Day-Lewis and Ray McAnally?,1
43,Abigail Breslin.,Dirty Dancing,0.3680975437164306,0.8460350036621094,0.153419092297554,0.0,0.0,"Which 2017 American television film stars an actress who also appeared in ""Private Parts"", ""Annie"" and ""Blind Date""?",0
44,London.,"South Kensington, London",0.3512780666351318,0.5717556476593018,0.7611474990844727,0.5,0.5,John McAleese led an SAS team that stormed an embassy in what location?,1
45,860,903,0.4014334678649902,0.5255136489868164,0.5528812408447266,0.0,0.0,Saint Eadburh's mother was born in what year?,0
46,Woody Allen.,Jim Henson,0.3710770606994629,0.6800305843353271,0.4488477706909179,0.0,0.0,"Ol' Brown Ears is Back is a music and comedy record released by The Jim Henson Company, in 1993, the  album consists of 14 songs recorded by whom as Rowlf the Dog, a Muppet character, a scruffy brown dog of indeterminate breed, though part Corgi, with a rounded black nose and long floppy ears?",0
47,The Man in the Iron Mask.,The Man in the Iron Mask,0.5126876831054688,0.8415782451629639,0.9956151247024536,1.0,1.0,Randall Wallace directed which 1998 American action drama film?,1
48,Digimon,Digimon,0.5375392436981201,0.7221431732177734,1.000000238418579,1.0,1.0,"Which Japanese media franchise involved the voicing of John ""Beau"" Billingslea?",1
49,"Neil Patrick Harris last appeared in ""A Series of Unfortunate Events"".",A Series of Unfortunate Events,0.3133625984191894,1.273669719696045,0.4914572834968567,0.625,0.625,What 13 book series of children's novels was authored by Lemony Snicket which was the pen name for Daniel Handler?,0
50,Brenda VanLengen.,Brenda VanLengen,0.457590103149414,0.8733570575714111,0.9861505031585692,1.0,1.0,Who acts as an analyst for a TV network for Kansas Jayhawks women's basketball team?,1
51,2008,2008,0.3028280735015869,0.8160512447357178,1.0,1.0,1.0,Lee Jang-woo became popular after being paired with Ham Eun-jung in a show that was first broadcast in what year?,1
52,Brit Award for Best British Female Solo Artist.,Grammy Award,0.2929813861846924,0.9848024845123292,0.5073689222335815,0.2,0.2,What award has been won twice by the artist who collaborated with Linda Ronstadt for the movie about Fievel Mousekewitz?,0
53,Yes.,yes,0.684044361114502,0.7228965759277344,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
54,Lorman.,Lorman,0.656782865524292,0.6420400142669678,0.9801331758499146,1.0,1.0,Bob Penchion played football in college for the university that is located northwest of what Mississippi town?,1
55,Carrie Nation.,Prohibition,0.3284745216369629,0.7877044677734375,0.2244479209184646,0.0,0.0,Before the advent of what was the prime example of a battle-axe a radical member of the temperance movement?,0
56,Lamiaceae.,Lamiaceae,0.4383478164672851,0.5039362907409668,0.9799255132675172,1.0,1.0,"Veitchia is a flowering plan from the Arecaceae family, what family is the Lamium plant from?",1
57,"Stateline, Nevada.",Stateline,0.2810933589935303,0.7008829116821289,0.7251395583152771,0.6666666666666666,0.6666666666666666,What census-desingated place on the east shore of Lake Tahoe also features a park and ride location for the South Tahoe Area Transit Authority?,1
58,1906.,1871,0.3390793800354004,0.7224783897399902,0.4678714871406555,0.0,0.0,When was the company Continental Automotive Systems is a division of founded?,0
59,Emperor Alexander III.,Emperor Alexander III,0.2882866859436035,0.6372003555297852,0.9784829616546632,1.0,1.0,Konstantin Saradzhev conducted a number of premieres of works by this Russian composer of the romantic period born in 1840 who was honored by which Russian monarch?,1
60,The Deuce.,The Deuce,0.55922532081604,0.7303814888000488,0.976885199546814,1.0,1.0,Which HBO series does Chris Coy star in that is set in and around Times Square?,1
61,Fleetwood.,"25,939",0.2844908237457275,0.7430160045623779,0.0445014424622058,0.0,0.0,What was the 2011 population of the town having the highest proportion of the English surname Myerscough?,0
62,Sar-i Sang mines in Afghanistan.,Sar-i Sang,0.6877801418304443,0.8023800849914551,0.7593288421630859,0.6666666666666666,0.6666666666666666,Lapis lazuli was mined where during the 7th milennium BC?,1
63,"July 4, 2007.","July 4, 2007",0.3838226795196533,1.03029203414917,0.9874062538146972,1.0,1.0,"Triangle Brewing Co. (TBC), began selling beer on which date, a microbrewery owned and operated entirely by business partners, Rick ""the Brewer"" Tufts, apprenticed at Flying Fish Brewing Company and was an avid homebrewer, brewing of beer on a small scale for persona, long before founding a new brewery?",1
