idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
13,"Selene, a vampire, was the main character in the 2003 film ""Underworld"".",Selene,0.2414231300354004,1.9087588787078853,0.5723437070846558,0.1538461538461538,0.1538461538461538,Who was the main character in Danny McBride's 2003 film?,0
14,Atmel AVR,AVR,0.2967357635498047,1.247678518295288,0.7802591323852539,0.6666666666666666,0.6666666666666666,which family of microcontrollers was NanoVM developed to run on ,1
15,1953-1964.,1953 to 1964,0.3926594257354736,1.30299711227417,0.951020121574402,0.8,0.8,Which years were the line of cars that the Ferrari TR were closely related to built?,1
16,1942,"March 11, 1936",0.8926024436950684,1.1014127731323242,0.579177975654602,0.0,0.0,When was the Associate of the Supreme Court of the United States who ruled that a defendant cannot prospectively waive the protections of the Speedy trial Act born?,0
17,Prince.,Prince,0.2878661155700683,1.044062852859497,0.9613879919052124,1.0,1.0,What is the name of American recording artist who released Girl 6 and was backed by The New Power Generation band? ,1
18,"No, they are not both film directors. Mohammad Bakri is an actor and film director, while Peter Billingsley is an actor, director, and producer.",yes,0.5671889781951904,2.708491563796997,0.1212168484926223,0.0,0.0,Can Fraxinus and Onoclea both be found in North America?,0
19,U.S. Route 81.,U.S. Route 81,0.2876181602478027,1.2441179752349854,0.9804583787918092,1.0,1.0,Sunray is a community located south of which Route that was established in 1926?,1
20,"Asclepius, the god of medicine.",medicine,0.2324028015136718,1.5630056858062744,0.5392225384712219,0.3333333333333333,0.3333333333333333,What was Telesphorus' father the god of in ancient Greek mythology?,1
21,John Ashcroft.,79th,0.3107194900512695,1.015671730041504,0.1343859583139419,0.0,0.0,What number Attorney General of the United States won the Missouri gubernatorial election of 1984?,0
22,"The town Marija Kaznačenko was born in, Visaginas, was built for workers engaged in the construction of the Ignalina Nuclear Power Plant.",Ignalina Nuclear Power Plant,0.6357500553131104,2.551396369934082,0.5852809548377991,0.2962962962962963,0.2962962962962963,For workers on what construction project was the town  Marija Kaznačenko was born in built?,1
23,1642.,1644,0.2716152667999267,1.1489787101745603,0.6020311713218689,0.0,0.0,"Cape Farewell is a headland in New Zealand, the most northerly point on the South Island, it was first mapped by Abel Tasman, he was a Dutch seafarer, explorer, and merchant, best known for his voyages of 1642 and which year, in the service of the Dutch East India Company (VOC)?",0
24,American.,American,0.2712702751159668,0.7528119087219238,0.9135115146636964,1.0,1.0,Kerry Remsen is the daughter of an actor with what ethnicity?,1
25,Sempiternal.,Jordan Fish,0.3248474597930908,1.052992582321167,0.1339886784553527,0.0,0.0,Antivist was on the first album that featured this former Worship keyboardist?,0
26,1933,1933,0.2863337993621826,1.2967138290405271,1.0000001192092896,1.0,1.0,"The Independent Social Democratic Party of Germany, a short-lived political party in Germany during the German Empire and ""Deutsches Reich"", existed from 1919 to what year?",1
27,A portico.,Portico,0.4473443031311035,1.267963409423828,0.944628119468689,0.6666666666666666,0.6666666666666666,What type of porch leading to the entrance of a building was used in an ancient structure in Rome?,1
28,Jean-Baptiste Lully (1632-1687) lived earlier than Camille Saint-Saëns (1835-1921).,Jean-Baptiste Lully,0.3312077522277832,2.6424307823181152,0.6655870079994202,0.3529411764705882,0.3529411764705882,Acis et Galatée is an operat by which Italian-born French composer?,1
29,Essex.,Essex,0.2872071266174316,1.1107425689697266,0.9717713594436646,1.0,1.0,Where was the band that Koolade was a part of formed in?,1
30,Bob Einstein.,Larry Middleman,0.332937479019165,1.1898696422576904,0.3706583678722381,0.0,0.0,"The film ""Another Nice Mess"" is directed by an actor that played what roe on ""Arrested Development""? ",0
31,Mad Men.,Mad Men,0.2508935928344726,0.9620211124420166,0.9506646394729614,1.0,1.0,Andre Jacquemetton is the producer of what drama television series created by Matthew Weiner?,1
