idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
59,Papez published a work in 1937 on the relationship between emotion and the limbic system.,Papez,0.0008571147918701,1.1572480201721191,0.3915959596633911,0.125,0.125,Who published a work in 1937 on the relationship between emotion and the limbic system?,1
60,"Londoners used the Underground railway system as bomb shelters, as well as backyard Anderson shelters and small brick surface shelters.",Underground railway system,0.0008423328399658,1.2124826908111572,0.5899523496627808,0.2608695652173913,0.2608695652173913,What did Londoners use for bomb-shelters?,1
61,1890.,1890,0.0008902549743652,0.5040867328643799,0.9705225229263306,1.0,1.0,When did Robert Louis Stevenson sail on the ship Janet Nicoll?,1
62,General Frederick Alfred Pile.,General Frederick Alfred Pile,0.0007679462432861,0.5498449802398682,0.9841607213020324,1.0,1.0,Who fired anti-defense rounds?,1
63,The Philbrook Museum of Tulsa is a fine art museum.,fine art,0.0007345676422119,0.7791078090667725,0.4333075881004333,0.3333333333333333,0.3333333333333333,What kind of museum is the Philbrook?,1
64,1.7 million.,1.7 million,0.0008909702301025,0.5742919445037842,0.9796721935272216,1.0,1.0,How many Georgians speak Russian actively?,1
65,Women's Voluntary Services for Civil Defence (WVS),Women's Voluntary Services for Civil Defence,0.0008783340454101,0.7896339893341064,0.9234684705734252,0.9333333333333332,0.9333333333333332,What group did Samuel Hoare set up in 1938?,1
66,"The whooping crane's historical range extended from central Canada to Mexico, and from Utah to the Atlantic coast.","central Canada South to Mexico, and from Utah to the Atlantic coast",0.0008199214935302,1.1593637466430664,0.5677210092544556,0.7096774193548387,0.7096774193548387,What was the historical range of the whooping crane?,1
67,Fear.,fear,0.0009386539459228,0.4234037399291992,0.905481457710266,1.0,1.0,What emotion do political campaigns appeal to in regard to terrorism?,1
68,7.,seven,0.0007474422454833,0.4610633850097656,0.8666042685508728,0.0,0.0,How many Monument Zones are present in the Kathmandu valley?,1
69,An emotion-evoking stimulus.,stimulus,0.0007967948913574,0.5545108318328857,0.6491297483444214,0.4,0.4,"In this theory, what action evokes an emotion?",1
70,Land at night or in bad weather.,land at night or in bad weather,0.0008285045623779,0.6315968036651611,0.95235276222229,1.0,1.0,What did the Lorenz beam allow aircraft to do?,1
71,Semi-arid climate (Koppen BSk),semi-arid,0.0007548332214355,0.7438113689422607,0.7595824003219604,0.5714285714285715,0.5714285714285715,What is Oklahoma's western climate type?,1
72,Almost six years.,almost six years,0.0008323192596435,0.4792056083679199,0.9606724977493286,1.0,1.0,How long were lights not allowed on after dark?,1
73,Airborne search lights.,airborne search lights,0.0008912086486816,0.5192990303039551,0.9439533352851868,1.0,1.0,The bombers used what out of desperation?,1
74,Because they were less affected by British selective jamming.,British selective jamming was degrading the effectiveness of Y-Gerät,0.0008671283721923,0.7431178092956543,0.6697385311126709,0.3,0.3,Why was the X-Gerat frequencies used more?,1
75,Suicides and drunkenness.,suicides and drunkenness,0.0008463859558105,0.553149938583374,0.9646217823028564,1.0,1.0,What two things declined during the attacks in Britain?,1
76,Seed germination and dispersal needs.,seed germination and dispersal needs,0.0008275508880615,0.6326789855957031,0.9933865666389464,1.0,1.0,What is an example of a critical habitat consideration that would apply to plant wildlife?,1
77,One-third of London's streets were impassable after the 11/12 May 1941 raid.,One-third of London's streets were impassable,0.0007920265197753,1.1060230731964111,0.7585198879241943,0.6956521739130436,0.6956521739130436,What was the damage done to London's streets?,1
78,The OKL was forced to improvise because the diversion of heavier bombers to the Balkans Campaign left a shortage of bombers.,shortage of bombers,0.0007760524749755,1.2758638858795166,0.551069974899292,0.25,0.25,Why was the OKL forced to improvise?,1
79,Approximately six years.,approximately six years,0.0008833408355712,0.4827408790588379,0.966960906982422,1.0,1.0,What is the average time of completion of an Endangered Species Recovery Plan?,1
80,Hitler threatened small nations into accepting German rule by threatening air bombardment.,air bombardment,0.0008380413055419,0.8794591426849365,0.5070990324020386,0.2857142857142857,0.2857142857142857,How did Hitler threaten small nations into accepting German rule?,1
81,Harvard.,Harvard,0.0008332729339599,0.4058256149291992,0.9696248769760132,1.0,1.0,What university was Landis Gores associated with?,1
82,More than 25 Native American languages are spoken in Oklahoma.,more than 25,0.0007765293121337,0.8011109828948975,0.2911199927330017,0.4615384615384615,0.4615384615384615,How many Native American languages are used in Oklahoma?,1
83,Meacon system.,Meacon,0.0008130073547363,0.4993975162506103,0.8037046790122986,0.6666666666666666,0.6666666666666666,What system used a separate locations for a receiver and a directional aerial?,1
84,He said it would begin when the moment was right.,the moment was right,0.0008366107940673,0.7647831439971924,0.5371142029762268,0.5714285714285715,0.5714285714285715,In 1939 Hitler said bombing of Britain would begin when?,1
85,Hitler hoped the bombing of Allies would cause them to adopt a policy of moderation and not begin a policy of unrestricted bombing.,policy of moderation,0.0008623600006103,1.2553648948669434,0.3605779409408569,0.2307692307692307,0.2307692307692307,What policy did Hitler hope the bombing of Allies would cause? ,1
86,Shyness.,shyness,0.0008685588836669,0.4696214199066162,0.934301495552063,1.0,1.0,"Along with behavioral inhibition, research on what trait resulted in support for the Action Tendency Model?",1
87,County and municipal governments can hold elections in Oklahoma.,Both county and municipal governments,0.0008008480072021,0.7222137451171875,0.534724235534668,0.5714285714285714,0.5714285714285714,Who can hold elections in Oklahoma?,1
88,Daylight fighter defences.,daylight fighter defences,0.0008349418640136,0.5759007930755615,0.9762938022613524,1.0,1.0,What did the RAF put most of their resources into?,1
89,"Loopholes in the ESA, specifically the lack of provisions for in-state commerce, allowing listed species to be sold to roadside zoos and private collectors.",the ESA allows listed species to be shipped across state lines as long as they are not sold,0.0008120536804199,1.5328407287597656,0.5648251175880432,0.4186046511627906,0.3720930232558139,What allows exploitation of interstate commerce regulations?,0
90,-8 °C (17 °F),17 °F,0.0008416175842285,0.6655967235565186,0.7871057391166687,0.6666666666666666,0.6666666666666666,What is Oklahoma's record low temperature for Nov 11?,1
91,"120 °F (49 °C) on June 27, 1994.",120 °F,0.0007672309875488,1.0027000904083252,0.7026494145393372,0.4,0.4,What was Oklahoma's record high temperature?,1
92,247,247,0.000878095626831,0.4067096710205078,1.0,1.0,1.0,How many Air Fleet 3 attacked that night?,1
93,Boiler fire.,boiler,0.0008528232574462,0.4450397491455078,0.8242340087890625,0.6666666666666666,0.6666666666666666,"Two tanks one of oil, one of water fed what kind of fire?",1
94,There is no mention of a specific plan to invade Britain in the provided text.,Operation Sea Lion,0.0008442401885986,0.9306786060333252,0.1172423288226127,0.0,0.0,What was the name of the Luftwaffe plan to invade Britain?,0
95,Goffman.,Goffman,0.00091552734375,0.477057933807373,0.9699109792709352,1.0,1.0,"In addition to Durkheim, whose work influenced the development of interaction ritual theory?",1
96,Habitat destruction.,habitat destruction,0.0007843971252441,0.4414386749267578,0.9500181078910828,1.0,1.0,What was concluded to be the biggest threat to the listed species?,1
97,Inflating prices and securing the best shelters via underhanded methods.,secured the best shelters via underhanded methods,0.0008051395416259,0.8906748294830322,0.8046724200248718,0.8235294117647058,0.8235294117647058,What was one the rumors that Jews were doing in regard to shelters?,0
98,1939.,1939,0.0009965896606445,0.4806187152862549,0.9678189158439636,1.0,1.0,When did World War II start?,1
99,Kesselring.,Kesselring,0.0007858276367187,0.4763679504394531,0.9658568501472472,1.0,1.0,Who was in command of the Luftflotte 2?,1
100,Canteen trains.,canteen,0.000849962234497,0.5176975727081299,0.7803215980529785,0.6666666666666666,0.6666666666666666,What kind of trains provided food in the shelters?,1
101,Tulsa.,Tulsa,0.0007600784301757,0.4034101963043213,0.962805986404419,1.0,1.0,Where is the furthest-inland oceangoing port in the US?,1
102,Ridge Bond starred in the Broadway production of 'Oklahoma!',Ridge Bond,0.0007300376892089,0.8265767097473145,0.5664339065551758,0.3636363636363636,0.3636363636363636,Who starred in the Broadway production of 'Oklahoma!'?,1
103,"18,291 short tons (16,593 t) of bombs had been dropped.","9,000",0.0008370876312255,1.0174248218536377,0.1662876605987548,0.0,0.0,How many bombs had been dropped?,0
104,The Knickebein.,Knickebein,0.0008575916290283,0.5977129936218262,0.9252749085426332,0.6666666666666666,0.6666666666666666,In 1940 a German prisoner overheard boasting that the British would never find what system?,1
105,A major headache.,a major headache,0.0008885860443115,0.499678373336792,0.9642231464385986,1.0,1.0,"What did Thornton compare the scientific and legal advances to, from the viewpoint of the development community?",1
106,Four.,Four,0.0007126331329345,0.4053382873535156,0.943260371685028,1.0,1.0,How many days after the attack on Pearl Harbor did Germany wait to declare war on the United States?,1
107,The Ozark Plateau.,Ozark Plateau,0.0007193088531494,0.5572013854980469,0.9601967334747314,0.8,0.8,What plateau is Oklahoma near?,1
108,Inside homes.,inside homes,0.0006704330444335,0.4397485256195068,0.9716264009475708,1.0,1.0,Where could the Morrison shelters be used?,1
109,28 species had been delisted due to recovery as of September 2012.,twenty-eight,0.0007927417755126,0.9983766078948976,0.1875959038734436,0.0,0.0,"As of September 2012, how many species had been delisted due to recovery?",1
110,2015.,2015,0.0008125305175781,0.502591609954834,0.957895576953888,1.0,1.0,What year did Greece fall back into recession?,1
111,Falling shell fragments.,falling shell fragments,0.0007896423339843,0.4843113422393799,0.9436036348342896,1.0,1.0,What is believed to have caused many civilian casualties from anti-aircraft guns?,1
112,Gender.,gender,0.0008375644683837,0.408146858215332,0.8808871507644653,1.0,1.0,What do polytheistic religions assign to their gods?,1
113,Liverpool.,Liverpool,0.0008027553558349,0.4082531929016113,0.959426999092102,1.0,1.0,Which team received special dispensation from the UEFA in 2005 so they could enter the Champions League?,1
114,6.9%,6.9 percent,0.000744342803955,0.5198986530303955,0.969868779182434,0.8,0.8,How much did Oklahoma's population decline from 1930 to 1950?,1
115,"The primary goal of Bomber Command's offensives was to destroy the German industrial base (economic warfare), with the aim of reducing morale.","to destroy the German industrial base (economic warfare), and in doing so reduce morale",0.000788927078247,1.4286129474639893,0.7688757181167603,0.5405405405405405,0.5405405405405405,What was the primary strategy for Bomber Command offensives?,1
116,80% or more.,80% or more,0.0009024143218994,0.5604698657989502,0.9701226353645324,1.0,1.0,What percent of Cherokee people are desired to be fluent in Cherokee?,1
117,President Richard Nixon.,the 93rd United States Congress,0.0007436275482177,0.5034158229827881,0.3463101685047149,0.0,0.0,What Congress called for the drafting of the Endangered Species Act of 1973?,0
118,The text does not mention Goring refusing to work with anyone in 1940 and 1941.,the Kriegsmarine,0.0009169578552246,1.12436842918396,0.1634779721498489,0.1176470588235294,0.1176470588235294,Who did Goring refuse to work with in 1940 and 1941?,0
119,About one tornado per hour.,one tornado per hour,0.0008416175842285,0.557732105255127,0.9259800910949708,0.888888888888889,0.888888888888889,How fast did the 1912 tornado outbreak make tornadoes?,1
120,The James-Lange theory.,the James–Lange theory,0.0008242130279541,0.5783028602600098,0.9785431027412416,1.0,1.0,What was the name of the theory that Lange and James developed independently?,1
121,A rise in heart rate.,changes in pulse rate,0.0008013248443603,0.5618245601654053,0.657094419002533,0.4444444444444445,0.4444444444444445,"Aside from increased perspiration, what is a physiological change related to emotions?",1
122,Oklahoma City.,Oklahoma City,0.0008761882781982,0.4431912899017334,0.964512825012207,1.0,1.0,What is Oklahoma's largest city?,1
123,"Grand strategy, war economics, armament production, and the mentality of potential opponents.",independent strategic air offensives,0.0008292198181152,0.9874327182769777,0.5254055857658386,0.0,0.0,What did the Air Academies not focus on?,0
124,The English Channel.,English,0.0008785724639892,0.4820671081542969,0.5407452583312988,0.5,0.5,What secondary language do educated people in Kathmandu speak?,0
125,Passive sensors.,passive sensors,0.0009031295776367,0.465322732925415,0.9502034783363342,1.0,1.0,"In affective computing, what devices are used to collect data about the physical state of a user?",1
126,Appraisal processes drive the other components processing model processes.,appraisal,0.0008635520935058,0.7728803157806396,0.5947494506835938,0.1999999999999999,0.1999999999999999,What processes drive the other components processing model processes?,1
127,British morale did not break despite the Blitz.,"Targeting German morale, as Bomber Command would do, was no more successful.",0.0007991790771484,0.6949043273925781,0.5820473432540894,0.1,0.1,What was the critical lesson Air Staff ignored?,0
128,Gahnawiyoˀgeh,Gahnawiyoˀgeh,0.0008058547973632,0.6004424095153809,1.0000001192092896,1.0,1.0,What is the Cayuga name for Oklahoma?,1
129,Daniel J. Beal.,Howard M. Weiss,0.0009081363677978,0.5550167560577393,0.3843217492103576,0.0,0.0,"Who did Beal write ""Reflections on Affective Events Theory"" with?",0
130,Wales.,Wales,0.0008201599121093,0.4060378074645996,0.9521369934082032,1.0,1.0,"Where did 150,000 migrate during the Munich crisis?",1
131,Affective states.,affective states,0.0008485317230224,0.4849910736083984,0.976031482219696,1.0,1.0,"What category is defined to contain pleasure, pain, motivation, moods and dispositions?",1
132,300,300,0.0007827281951904,0.4045982360839844,1.0,1.0,1.0,Kathmandu valley is home to about how many Baha'i?,1
133,50 million.,50 million,0.0007085800170898,0.500293493270874,0.9733548164367676,1.0,1.0,How many gas mask were issued before the war?,1
134,Scheff (1990) developed a micro sociological theory of the social bond.,Scheff,0.0008060932159423,0.9754207134246826,0.4670116901397705,0.1666666666666666,0.1666666666666666,Who developed the social bond theory?,1
135,Fear.,fear,0.0009195804595947,0.4102232456207275,0.905481457710266,1.0,1.0,What emotion do political campaigns appeal to in regard to terrorism?,1
136,Dr. Russell E. Train.,Dr. Russell E. Train,0.0007946491241455,0.593132495880127,0.9881362318992616,1.0,1.0,Who led the team of lawyers and scientists who crafted the Endangered Species Act of 1973?,1
137,Tulsa and other towns in Oklahoma saw an increase in population due to oil discoveries.,south Wales and Gloucester,0.0008118152618408,0.9327175617218018,0.0264633558690547,0.1052631578947368,0.1052631578947368,What locations saw an increase in populations?,0
138,An Arctic cold front slammed across the state.,an Arctic cold front,0.0009148120880126,0.659196138381958,0.7867372035980225,0.6666666666666666,0.6666666666666666,"What caused Oklahoma's temperature to plummet 66 degrees on Nov 11, 1911?",1
139,Passions.,passions,0.0007576942443847,0.4393708705902099,0.9689327478408812,1.0,1.0,What did the Aristotelians call emotions?,1
140,Waning.,waning,0.0006806850433349,0.4595763683319092,0.9353664517402648,1.0,1.0,Lord Beaverbrook and Churchill's support of Dowding was what?,1
141,The Ozark and Ouachita Mountains.,the Ozark and Ouachita Mountains,0.0007696151733398,0.6721677780151367,0.9806225299835204,1.0,1.0,Which of Oklahoma's mountain ranges are in the US Interior Highlands?,1
142,dropping their bombs,dropping their bombs,0.0008206367492675,0.4634280204772949,0.9999999403953552,1.0,1.0,The Germans flew along one beam until they picked up the second beam the sound telling them when to start doing what?,1
143,Will Rogers World Airport in Oklahoma City.,Will Rogers World Airport,0.0006928443908691,0.6400344371795654,0.8624793887138367,0.7272727272727273,0.7272727272727273,What is the largest commercial airport in Oklahoma?,1
144,The Luftwaffe believed air power alone would not be decisive.,Luftwaffe,0.0007576942443847,0.8330481052398682,0.5166022777557373,0.1818181818181818,0.1818181818181818,Who believe air power alone would not be decisive?,1
145,"$500,000.","$500,000",0.0009064674377441,0.5445821285247803,0.9645438194274902,1.0,1.0,Costs over what balance lead to the Secretary of the Treasury depositing money into the cooperative endangered species conservation fund?,1
146,Two.,Oklahoma,0.0008227825164794,0.4116733074188232,0.194441333413124,0.0,0.0,Where do the Lenape reside today?,0
147,2.2 miles.,2.1 to 2.2 miles,0.0008230209350585,0.561823844909668,0.8869727253913879,0.6666666666666666,0.6666666666666666,How far out of alignment is Oklahoma's western edge from Texas's border?,1
148,The semi-arid zone (Koppen BSk) begins in the high plains of the Panhandle and other western areas from about Lawton westward.,Lawton,0.000833511352539,1.5468082427978516,0.1601476669311523,0.0869565217391304,0.0869565217391304,Where in Oklahoma does the semi-arid zone begin?,1
149,"The text does not specify the exact duration of the aerial raids on Great Britain, but it mentions that the Blitz eased on 15 September.",267 days,0.0008361339569091,1.383521556854248,0.2783753871917724,0.0,0.0,How many days did the aerial raids on Great Britain last?,0
150,Oklahoma ranks fifth in crude oil reserves.,fifth,0.0008955001831054,0.6274192333221436,0.3075014352798462,0.25,0.25,Where is Paris ranked in the EU by largest municipality?,0
151,Joseph Stalin.,Joseph Stalin,0.0008015632629394,0.4603452682495117,0.9698613286018372,1.0,1.0,What world leader died in March of 1953?,1
152,50.,50,0.0008320808410644,0.4414830207824707,0.9320440292358398,1.0,1.0,How many temples are present in Kathmandu's Durbar Square?,1
153,"November 16, 2007.","November 16, 2007",0.0008552074432373,0.6318502426147461,0.9855009317398072,1.0,1.0,When was the exact hundredth anniversary of Oklahoma's statehood?,1
154,Instrumental behavior.,instrumental behavior,0.0008454322814941,0.5037517547607422,0.9579885005950928,1.0,1.0,What emotional component did behaviorists identify emotion with?,1
155,Pride and shame.,pride and shame,0.0007750988006591,0.4834499359130859,0.9641338586807252,1.0,1.0,What emotions did Cooley regard as of paramount social importance?,1
156,Robert D. Thornton.,Robert D.Thornton,0.0007526874542236,0.5261144638061523,0.9862808585166932,1.0,1.0,"Who wrote the article ""Searching for Consensus and Predictability: Habitat Conservation Planning under the Endangered Species Act of 1973.""",1
157,Depression.,depression,0.0008344650268554,0.4072887897491455,0.8506664633750916,1.0,1.0,"After feeling guilty for helping make an atomic bomb, Feynman went through what mental disorder?",1
