idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
41,Hale Boggs.,Hale Boggs,0.4546144008636474,0.3880321979522705,0.9893848299980164,1.0,1.0,What republican majority leader died in a plane crash?,1
42,World War II.,World War I,0.3694145679473877,0.2068297863006591,0.7693726420402527,0.6666666666666666,0.6666666666666666,What instigated conflict between the Ottoman and Russian Empire?,0
43,On the first evening of a state visit by a foreign head of state.,the first evening of a state visit by a foreign head of state,0.5445268154144287,0.7790975570678711,0.964943528175354,0.962962962962963,0.962962962962963,When are state banquets held?,1
44,1909-1914.,1909 to 1914,0.3235654830932617,0.461416482925415,0.950654149055481,0.8,0.8,From what years did High Cubism take place? ,1
45,To attract press and media attention to the alleged ineffectiveness of the majority party.,to represent a party comprising a distinct minority,0.3544950485229492,0.8533134460449219,0.4496899247169494,0.1818181818181818,0.1818181818181818,What would be the purpose of organizing non majority members of  the house?,0
46,Queen Mary.,Queen Mary,0.3823559284210205,0.3497109413146972,0.9791020154953004,1.0,1.0,Who attended the coronation that was a break from tradition?,1
47,9 times.,nine times,0.4791357517242431,0.3223912715911865,0.8709471225738525,0.5,0.5,How many times was the palace bombed in WWII?,1
48,There is no mention of Alice Polka or a performance of it in the given text.,Johann Strauss II,0.512596607208252,0.887030839920044,0.1876256763935089,0.0,0.0,Who performed Alice Polka in honor of Princess Alice?,0
49,King Charles I.,William IV,0.2920205593109131,0.3860917091369629,0.5400276184082031,0.0,0.0,Who died before seeing Buckingham Palace's completion?,0
50,The minority leader consults and participates in news conferences with the President and his aides.,counterparts in the Senate—and with the president if their party controls the White House,0.32952880859375,0.8279373645782471,0.4190405011177063,0.4000000000000001,0.3333333333333333,With whom does minority leader consult and participate in news conference?,0
51,A large oriental chimney piece sculpted by Richard Westmacott.,large oriental chimney piece,0.4516091346740722,0.7505099773406982,0.7376225590705872,0.6153846153846153,0.6153846153846153,The red and blue Chinese Luncheon Room has what as a main feature?,1
52,Montparnasse.,Montparnasse,0.3036584854125976,0.4218051433563232,0.9808236956596376,1.0,1.0,"Until 1973, what was Paris; tallest building?",1
53,There is no information in the text about Queen Victoria leaving Buckingham Palace.,Osborne House,0.4075231552124023,0.7504446506500244,0.1373811960220337,0.0,0.0,Which house did Queen Victoria stay at after she left Buckingham?,0
54,1762.,1762,0.4783093929290771,0.3870646953582763,0.9633775353431702,1.0,1.0,In what year was the Gold State Coach first used?,1
55,Robert Jones.,Robert Jones,0.4165170192718506,0.353299617767334,0.9779086709022522,1.0,1.0,Who designed the chimney piece in The Yellow Drawing Room?,1
56,Dennis Hastert.,Dennis Hastert,0.323638916015625,0.3882935047149658,0.9845566749572754,1.0,1.0,Who succeeded Newt Gingrich as Speaker?,1
57,There is no mention of Prince Albert's death in the given context.,1861,0.4294281005859375,0.6863603591918945,0.1531298458576202,0.0,0.0,What year did Tongzhi take power?,0
58,The minority leader is able to accomplish additional demands and tasks with the help of extra staff resources and through informal ties with majority party leaders.,minority leader is provided with extra staff resources—beyond those accorded him or her as a Representative,0.4283008575439453,1.224663019180298,0.7711913585662842,0.3255813953488372,0.3255813953488372,How is the minority leader able to accomplish addition demands and tasks?,1
59,The Duke of Buckingham and Normanby.,Duke of Buckingham,0.3663458824157715,0.5320906639099121,0.8501363396644592,0.6666666666666666,0.6666666666666666,For whom was Buckingham house originally built?,1
60,1-2.,at least twenty different candidates,0.3168799877166748,0.4223039150238037,0.2473361492156982,0.0,0.0,How many candidates was typical in early fields for speaker?,0
61,19,19 state rooms,3.313105583190918,0.3285856246948242,0.3582768440246582,0.5,0.5,How many staterooms does the palace have?,1
62,1912.,1914,0.3031320571899414,0.3602473735809326,0.6556285619735718,0.0,0.0,One of Jehovah Witnesses' central teachings is that the world entered into its last days at what year?,0
63,1703.,1703,0.3689172267913818,0.3882169723510742,0.96819007396698,1.0,1.0,When did Presbyterianism arrive in America?,1
64,Tom DeLay.,Majority Leader Tom DeLay,0.304955244064331,0.4247493743896484,0.7744901776313782,0.6666666666666666,0.6666666666666666,Who overshadowed House Speaker Dennis Hastert?,1
65,Egham.,Eye Cross,0.2911491394042969,0.2075021266937255,0.2368361055850982,0.0,0.0,Which village had fallen into decay but the 17th century?,0
66,Emperor Napoleon III of France.,Emperor Napoleon III of France,0.2957763671875,0.4635806083679199,0.9632226228713988,1.0,1.0,Who is the 1855 Room named after?,1
67,Ostrich feathers.,ostrich feathers,0.3121204376220703,0.4264218807220459,0.9883267283439636,1.0,1.0,What types of feathers did debutantes wear in their hair?,1
68,"The Prince of Wales, later George IV.",Prince of Wales,3.823680877685547,0.5698378086090088,0.7310481071472168,0.6,0.6,Who was the Grand Service originally made for?,1
69,The Speaker of the House of Representatives plays an influential role in the formation of party policy.,A party's floor leader,0.3263795375823974,0.7111399173736572,0.4358300566673279,0.0909090909090909,0.0909090909090909,Who plays an influential role in the formation of party policy?,0
70,There is no mention of King William thinking about converting the palace into something after a fire destroyed the Palace of Westminster in 1834.,new Houses of Parliament,0.3169388771057129,1.2208681106567385,0.2040242105722427,0.0714285714285714,0.0714285714285714,King William thought about converting the palace into what after a fire destroyed the Palace of Westminster in 1834?,0
71,Christopher Green.,"Picasso, Braque, Gris and Léger",0.3324556350708008,0.3488147258758545,0.1690563112497329,0.0,0.0,Who's work undermined Douglass  Coopers terms describing Cubism?,0
72,The text does not mention the type of stone used for the refaced facade.,Portland stone,0.2750108242034912,0.8255031108856201,0.3758825659751892,0.125,0.125,Of what material is London's National Gallery made?,0
73,The text does not mention the current Minority leader.,Nancy Pelosi,0.3717024326324463,0.5752911567687988,0.274495005607605,0.0,0.0,Who is he current Minority leader?,0
74,King George V.,George V,0.3234548568725586,0.322481632232666,0.8678106069564819,0.8,0.8,Which king placed more emphasis on official entertaining and royal duties instead of lavish parties?,1
75,Léger.,Léger,0.3862464427947998,0.3869104385375976,0.9703016877174376,1.0,1.0,"Who painted the Wedding, show at Salon des Independants in 1912?",1
76,Rondo-Cubism.,Rondo-Cubism,0.5813393592834473,0.4634444713592529,0.9818847179412842,1.0,1.0,What was for the form of architectural Cubism in Prague called?,1
77,Lavish parties.,musical entertainments,0.6109671592712402,0.3889343738555908,0.3815989196300506,0.0,0.0,Before Prince Albert died what sort of entertainment was held at Buckingham?,0
78,"Yes, the degree of cohesion within the majority party can impact the minority leader's opportunities to advance their party's objectives.",may provide the minority leader with greater opportunities to achieve his or her priorities than if the majority party exhibited high degrees of party cohesion,0.2951846122741699,1.1122164726257324,0.8623916506767273,0.5106382978723404,0.2553191489361702,Does dissension and cohesion of majority party factor into minority strategy?,1
79,"No, the minority leader also has institutional and informal responsibilities beyond advancing party objectives.",in consultation with other party colleagues,0.4193847179412842,0.8217735290527344,0.2169932126998901,0.1,0.1,Does minority leader act solely to advance party objectives?,1
80,78,78 bathrooms,0.4155831336975097,0.3163802623748779,0.43885338306427,0.6666666666666666,0.6666666666666666,How many bathrooms does the palace have?,1
81,Inspecting their bombed home.,inspecting their bombed home,0.3224396705627441,0.3989288806915283,0.9782441854476928,1.0,1.0,The King and Queen were filmed doing what after a bombing?,1
82,"Nude Descending a Staircase, No. 2.","Nude Descending a Staircase, No. 2",0.3037853240966797,0.7131485939025879,0.9872941970825196,1.0,1.0,Which Duchamp presentation was displayed in the 1912 Salon des Independants?,1
83,"Party leaders discuss legislative priorities, strategy, and policy at party retreats.","issues and assess the party's public image; they create ""theme teams"" to craft party messages",0.2397258281707763,0.6089518070220947,0.4055233597755432,0.2222222222222222,0.1481481481481481,What items are discussed at party retreats?,0
84,"African, Polynesian, Micronesian, and Native American art inspired Matisse, Picasso, and Gauguin, influencing their work with its ""stark power and simplicity"".",stark power and simplicity,0.3342819213867187,1.6169960498809814,0.2569366693496704,0.32,0.32,"What about the Native cultures art inspired Matisse, Picasso, and Gauguin?",1
85,The Speaker of the House.,minority leader,0.277662992477417,0.4301812648773193,0.3748867511749267,0.0,0.0,Who may place legislation on a corrections calendar?,0
86,There is no mention of the completion of railings and gates in the provided text.,1911,0.303767442703247,0.8583183288574219,0.0884970650076866,0.0,0.0,In what year did Eisenhower matriculate to West Point?,0
87,"The Grand Service was made for the Prince of Wales, later George IV.",the Prince of Wales,0.3839421272277832,0.7859373092651367,0.5051443576812744,0.4705882352941176,0.4705882352941176,For whom was the Grand Service made?,1
88,Simultaneous Windows and Formes Circulaires.,"Simultaneous Windows,",0.3179080486297607,0.640113353729248,0.6577671766281128,0.5714285714285715,0.5714285714285715,What were the titles of Delaunay's paintings in 1912? ,0
89,The 1844 Room.,1844 Room,0.7799644470214844,0.4642775058746338,0.9478841423988342,0.8,0.8,Which room is named for visit of Tsar Nicolas I of Russia?,1
90,The House is generally considered more partisan.,more partisan nature of the House,0.2558929920196533,0.5344631671905518,0.8722081780433655,0.6153846153846153,0.3076923076923076,Is the Senate or the House more partisan?,1
91,David Lloyd George.,David Lloyd George,0.3205516338348388,0.322695255279541,0.9815050959587096,1.0,1.0,Which British Prime Minister recognized the Dominions' contributions in 1917?,1
92,William the Conqueror.,Geoffrey de Mandeville,0.2732934951782226,0.4598283767700195,0.4124114513397217,0.0,0.0,Who gave the site to the monks of Westminster?,0
93,1913-14.,1913–14,0.3174214363098144,0.4585802555084228,0.9705308675765992,1.0,1.0,During what years did  Leger produce Contrasts of Forms? ,1
94,"Guillaume Apollinaire, Blaise Cendrars, Jean Cocteau, Max Jacob, André Salmon, and Pierre Reverdy.","Guillaume Apollinaire, Blaise Cendrars, Jean Cocteau, Max Jacob, André Salmon and Pierre Reverdy",0.3057155609130859,1.272829294204712,0.9850574731826782,1.0,1.0,Which poets are closely alligned with Cubism?,1
95,Egham.,Eye Cross,0.3485674858093261,0.2069392204284668,0.2368361055850982,0.0,0.0,Which village had fallen into decay but the 17th century?,0
96,2005,2005,0.3073122501373291,0.2868058681488037,1.0,1.0,1.0,When was this type of hunting introduced?,1
97,"Christopher Green said that it's unclear how much Salon Cubists depended on Picasso and Braque for their development of Cubist techniques, and they may have arrived at them independently.","It is by no means clear, in any case",0.3695189952850342,1.514911413192749,0.0409162640571594,0.0512820512820512,0.0512820512820512,What did Christopher Green say of the difference between traditional cubist and Salon Cubists?,0
98,The Manor of Ebury (also called Eia).,Manor of Ebury,0.2989544868469238,0.6410281658172607,0.8945546746253967,0.6,0.6,What was the name of the manor that previously existed on the site?,1
99,1914-1921.,1914 to 1921,0.3262791633605957,0.4655420780181885,0.9403215646743774,0.8,0.8,From what years did Late Cubism take place? ,1
100,"No, employing a negative strategy carries risks and may not be effective if the minority party fails to offer policy alternatives that appeal to the general public.","""going negative"" carries risks",0.3289647102355957,1.293200969696045,0.5715905427932739,0.1935483870967741,0.1935483870967741,Is it safe to employ negative strategy?,1
101,A sword.,a sword,0.2385904788970947,0.3538508415222168,0.9663410186767578,1.0,1.0,Knighthood is given by being dubbed with what object?,1
102,"No, typically the Speaker of the House does not participate in debate and rarely votes on the floor.","Typically, the Speaker does not participate in debate",0.3922433853149414,0.9737699031829834,0.7458968758583069,0.6153846153846153,0.6153846153846153,Does speaker of the House participate in dbate?,1
103,David Lloyd George.,David Lloyd George,4.20281195640564,0.3334827423095703,0.9815050959587096,1.0,1.0,Which British Prime Minister recognized the Dominions' contributions in 1917?,1
104,1914.,between 1917 and 1920,0.2703428268432617,0.359412670135498,0.5967850685119629,0.0,0.0,What was the second time period that a significant change began to happen in Cubism?,0
105,The Palace.,the Palace,0.3257052898406982,0.2873709201812744,0.97101092338562,1.0,1.0,What did Ray Holmes believe the German pilot was targeting?,1
106,The semi-state apartments.,semi-state apartments,0.2526490688323974,0.4284534454345703,0.95799058675766,0.8571428571428571,0.8571428571428571,What is the name of the slightly less luxurious staterooms located underneath the State Apartments?,1
107,Federalist and Democratic-Republican.,(Federalists and Democratic-Republicans),0.2782027721405029,0.3144218921661377,0.9184364080429076,1.0,1.0,"In early 19th century, what were 2 common parties?",1
108,"No, the text does not suggest that Senate Majority Leaders are more influential than the Speaker of the House. In fact, it mentions that the Majority Leader's duties and prominence vary depending on the Speaker's style and power.",Majority Leaders have been more influential than the Speaker,0.2591390609741211,1.837985038757324,0.7265818119049072,0.2857142857142857,0.2857142857142857,Are snate majority leaders more influential than Speaker of the house??,0
109,Goring Great Garden.,Goring Great Garden,0.3428592681884765,0.4239931106567383,0.9819589257240297,1.0,1.0,What was the name of Lord Goring Garden?,1
110,Horses.,horses,0.3411381244659424,0.3539464473724365,0.9587976336479188,1.0,1.0,"What enabled some tribes to expand territory, increase trade and capture more game?",1
111,King Charles I.,King Charles I,0.253016710281372,0.3881301879882812,0.9788752794265748,1.0,1.0,Which king fled to London leaving allowing the Royal family to keep it's freehold on the property?,1
112,Benjamin Vulliamy.,Sir Charles Allom,0.2832450866699219,0.4626343250274658,0.1409718841314315,0.0,0.0,Which designer did Queen Mary work with to enhance the Centre Room?,0
113,The text does not mention John Rhodes as a minority leader.,1973,0.242905855178833,0.6754970550537109,0.1219670474529266,0.0,0.0,John Rhodes served as minority leader beginning in what year?,0
114,Surrealism.,Futurist,0.4762072563171386,0.2076082229614257,0.327287882566452,0.0,0.0,Which offshoot had little in common with Cubism?,0
115,The Marlborough House Set.,"""the Marlborough House Set""",0.5593113899230957,0.4601657390594482,0.938494086265564,1.0,1.0,Kind Edward VII and Queen Alexandra's friends were know as what?,1
116,There is no mention of Prince Albert's death in the given context.,1861,0.4842832088470459,0.684706449508667,0.1531298458576202,0.0,0.0,What year did Tongzhi take power?,0
117,"Henri le Fauconnier, Metzinger, Gleizes, and Delaunay.","Metzinger, Gleizes, Delaunay and Léger",0.3039891719818115,0.9653081893920898,0.7128195762634277,0.6153846153846153,0.4615384615384615,Which four people usually met at Fauconnier's studio in 1910?,0
118,John Boehner.,John Boehner,0.3320209980010986,0.3529908657073974,0.9809682965278624,1.0,1.0,Since 1995 who is the only majority leader to become speaker?,1
119,Tsar Nicholas I of Russia.,Tsar Nicholas I of Russia,0.2892103195190429,0.5010907649993896,0.9674249887466432,1.0,1.0,Who is the 1844 Room named after?,1
120,Developing and promoting the party's agenda.,"guiding legislation favored by his party through the House, or in resisting those programs of the other party that are considered undesirable by his own party",0.3072388172149658,0.5028512477874756,0.4300231039524078,0.1212121212121212,0.1212121212121212,In what role are the floor leader's instrumental for legislation?,0
121,The minority leader has informal ties with the Speaker of the House for scheduling house matters.,majority party leaders,0.2853097915649414,0.8291275501251221,0.4486458599567413,0.1052631578947368,0.1052631578947368,Who does minority leader have informal ties with for scheduling house matters?,0
122,Les Arbres.,Les Arbres,0.3578071594238281,0.3916182518005371,0.9857267141342164,1.0,1.0,Which 1907 piece did Picasso present in the show that introduced Cubism to the USA? ,0
123,2,two of these seven Congresses,0.2884764671325683,0.3159883022308349,0.2688420414924621,0.0,0.0,From 1861 to 1875 how many times was Dmocratic minority speaker not nominated?,1
124,The Centre Room.,Centre Room,0.2764520645141601,0.3947172164916992,0.9501157999038696,0.8,0.8,Which room feature the famous balcony?,1
125,"The overall party strategy for the minority leader is to promote and publicize the party's agenda, obstruct the majority party's agenda, and confer with the White House to develop a coordinated communications strategy.","develop a coordinated communications strategy, to share ideas and information, and to present a united front on issues",0.2824685573577881,1.6619739532470703,0.5621480345726013,0.3396226415094339,0.2264150943396226,What is the overall party strategy for minority leader?,0
126,Picabia and the Duchamp brothers.,Picabia and the Duchamp brothers,0.276787519454956,0.5693352222442627,0.9894362092018129,1.0,1.0,The artists of Passy included which two people?,1
127,Queen Mary.,Queen Mary,0.4794902801513672,0.3515050411224365,0.9791020154953004,1.0,1.0,Who attended the coronation that was a break from tradition?,1
128,The text does not mention the minority leader being a member of any commissions.,House Office Building Commission; he or she is a member of the United States Capitol Preservation Commission,0.492913007736206,0.7563490867614746,0.2304434478282928,0.3225806451612903,0.2580645161290323,What 2 commissions is the minority leader a member of?,0
129,"Robert Michel functioned as the ""point man"" for Republican presidents, particularly President Ronald Reagan, in Congress.","point man"" for Republican presidents",0.321796178817749,1.011061668395996,0.71233069896698,0.4761904761904761,0.4761904761904761,What was Robert Michel's role as minority leader?,1
130,Queen Mary.,Queen Mary,0.2591762542724609,0.3499367237091064,0.9791020154953004,1.0,1.0,Who attended the coronation that was a break from tradition?,1
131,"The text does not mention the 106th Congress, but it does mention the 108th Congress, where Nancy Pelosi became Minority Leader.",Democratic Leadership Council,0.4053444862365722,1.2602806091308594,0.1541562974452972,0.0,0.0,According to democratic rules of the 106th congress what leadership members do they appoint?,0
132,Guillaume Apollinaire.,Guillaume Apollinaire,0.3231639862060547,0.4020712375640869,0.9873360991477966,1.0,1.0,Which poet critic in 1911 with a group of poets accepted the term Cubism? ,1
133,Campaigning and devising party strategies.,tradition and custom,0.2821424007415771,0.5320286750793457,0.146791785955429,0.25,0.25,What defines a large part of minority leader role?,0
134,Evening court balls.,lavish costume balls,0.3753166198730469,0.3874757289886474,0.5823094248771667,0.3333333333333333,0.3333333333333333,What type of balls did Queen Victoria hold?,0
135,Léger (to a lesser extent) and Gris.,"Jean Metzinger, Albert Gleizes, Robert Delaunay and Henri Le Fauconnier",0.559725284576416,0.7127199172973633,0.3200143277645111,0.1111111111111111,0.1111111111111111,What other painters were not thought of as being as Cubist as Braque and Picasso?,0
136,The palace chapel.,the palace chapel,0.3418593406677246,0.3241500854492187,0.9842407703399658,1.0,1.0,What was destroyed in 1940?,1
137,"Besides Seurat, the beginnings of Cubism can be found in the works of Georges Braque, Paul Cézanne, and the Impressionists, as well as the styles of African, Polynesian, Micronesian, and Native American art.",in the two distinct tendencies of Cézanne's later work,0.3030042648315429,2.159209012985229,0.3022783398628235,0.2666666666666666,0.2222222222222222,Besides Seurat where else are the beginnigs of Cubism found?,0
138,The Ballroom.,Ballroom,0.3674995899200439,0.3893690109252929,0.903744101524353,0.6666666666666666,0.6666666666666666,What is the largest room in the palace?,1
139,"No, according to Douglas Cooper, The Demoiselles is not yet Cubist, but it marks the birth of a new pictorial idiom that led to Cubism.",although it was a major first step towards Cubism it is not yet Cubist.,0.2904870510101318,1.5099952220916748,0.703655481338501,0.358974358974359,0.2051282051282051,Is it true that the first Cubist picture is The Demoiselles? ,1
140,Sir William Chambers.,Sir William Chambers,0.2488479614257812,0.386906623840332,0.9783315658569336,1.0,1.0,Somerset House was designed by whom?,1
141,218 signatures.,218,0.3571810722351074,0.2103676795959472,0.6361640095710754,0.6666666666666666,0.6666666666666666,How many signatures are required on a discharge pertition?,1
142,The Democratic Congressional Campaign Committee.,Democratic Congressional Campaign Committee,0.4523854255676269,0.4620418548583984,0.9562698006629944,0.888888888888889,0.888888888888889,According to democratic rules of the 106th congress what campaign membership do they have?,1
143,775 rooms.,775 rooms,0.2375702857971191,0.3898954391479492,0.986620545387268,1.0,1.0,How many rooms does the palace have?,1
144,"The party characteristics that emerged in the House of Representatives in the late 19th century were the rise of the Republican Party and the decline of the Whig Party, with the Republican Party becoming the dominant party.",strong party organization and professional politicians,0.3357000350952148,1.5798029899597168,0.3885186016559601,0.0930232558139534,0.0930232558139534,What party characteristics emerged in the house in late 19th century?,0
145,"The minority leader is required to speak on behalf of party candidates, travel around the country to speak on behalf of party candidates, and encourage incumbent colleagues to make significant financial contributions to the party's campaign committee.",floor speeches and close debate on major issues before the House; they deliver addresses in diverse forums across the country,0.4441151618957519,1.7212564945220947,0.3614571094512939,0.1724137931034483,0.1034482758620689,What speaking obligations does minority leader have?,0
146,There is no information about Richard Gephart in the provided context.,20 years,0.2536771297454834,0.749828577041626,0.1228334307670593,0.0,0.0,How long had Richard Gephart served in house prior to being elected to minority leader?,0
147,"Keifer was discredited and considered an empty leader because he arbitrarily handed out jobs to relatives at high salaries while Speaker, leading to his loss of party support and eventual termination of his career.","arbitrarily handed out ""choice jobs to close relatives ... all at handsome salaries.",1.788780689239502,1.6162259578704834,0.3355546295642853,0.3478260869565218,0.3478260869565218,Why was Keifer discredited/empty leader?,1
148,Neo-Impressionism and Les Nabis.,Les Nabis and the Symbolists,0.2345218658447265,0.6036126613616943,0.7022715210914612,0.6,0.4000000000000001,Which impressionist movements were also influenced by Cubism?,0
149,The Battle of Britain Day.,the Battle of Britain Day,0.3911395072937011,0.3963603973388672,0.984315037727356,1.0,1.0,"What is September 15, 1940 known as?",1
150,Thomas Reed.,"Thomas Reed,",0.4636843204498291,0.3507058620452881,0.9767451882362366,1.0,1.0,"Although Keifer held minority leader role, who was actual gloof leader?",1
